Time,Channel A
0.07462900,1.74687946
0.07526900,1.92327642
0.07590900,2.09967351
0.07654900,2.45185709
0.07718900,2.62825394
0.07782900,2.98043752
0.07846900,3.15683460
0.07910900,3.33323169
0.07974900,3.68541527
0.08038900,3.68541527
0.08102900,4.03820896
0.08166900,4.21460629
0.08230900,4.56678963
0.08294900,4.56678963
0.08358900,4.91958380
0.08422900,5.09537029
0.08486900,5.09537029
0.08550900,5.44816446
0.08614900,5.44816446
0.08678900,5.80034781
0.08742900,5.97674465
0.08806900,6.15314198
0.08870900,6.32953882
0.08934900,6.32953882
0.08998900,6.50532532
0.09062900,6.68172264
0.09126900,6.85811949
0.09190900,7.03451633
0.09254900,7.21030283
0.09318900,7.21030283
0.09382900,7.38670015
0.09446900,7.38670015
0.09510900,7.56309700
0.09574900,7.56309700
0.09638900,7.73949385
0.09702900,7.73949385
0.09766900,7.73949385
0.09830900,7.91528082
0.09894900,7.73949385
0.09958900,8.09167767
0.10022900,8.09167767
0.10086900,8.09167767
0.10150900,8.09167767
0.10214900,8.09167767
0.10278900,8.09167767
0.10342900,8.09167767
0.10406900,8.09167767
0.10470900,8.09167767
0.10534900,8.09167767
0.10598900,8.09167767
0.10662900,7.91528082
0.10726900,7.91528082
0.10790900,7.91528082
0.10854900,7.73949385
0.10918900,7.73949385
0.10982900,7.56309700
0.11046900,7.56309700
0.11110900,7.56309700
0.11174900,7.56309700
0.11238900,7.38670015
0.11302900,7.38670015
0.11366900,7.21030283
0.11430900,7.03451633
0.11494900,6.85811949
0.11558900,6.85811949
0.11622900,6.68172264
0.11686900,6.50532532
0.11750900,6.32953882
0.11814900,6.15314198
0.11878900,6.15314198
0.11942900,5.97674465
0.12006900,5.80034781
0.12070900,5.44816446
0.12134900,5.44816446
0.12198900,5.27176714
0.12262900,5.09537029
0.12326900,4.91958380
0.12390900,4.74318695
0.12454900,4.56678963
0.12518900,4.39039278
0.12582900,4.03820896
0.12646900,3.86181211
0.12710900,3.86181211
0.12774900,3.50962853
0.12838900,3.33323169
0.12902900,3.15683460
0.12966900,2.98043752
0.13030900,2.62825394
0.13094900,2.45185709
0.13158900,2.27546000
0.13222900,1.92327642
0.13286900,1.74687946
0.13350900,1.57048249
0.13414900,1.39469588
0.13478900,1.04190195
0.13542900,0.86550492
0.13606900,0.68971831
0.13670900,0.51332134
0.13734900,0.33692434
0.13798900,-0.01525925
0.13862900,-0.19104587
0.13926900,-0.36744285
0.13990900,-0.72023684
0.14054900,-0.89602345
0.14118900,-1.07242048
0.14182900,-1.24881744
0.14246900,-1.60100102
0.14310900,-1.77739799
0.14374900,-1.95379496
0.14438900,-2.30597854
0.14502900,-2.30597854
0.14566900,-2.48237562
0.14630900,-2.65877247
0.14694900,-3.01095605
0.14758900,-3.18735313
0.14822900,-3.36375022
0.14886900,-3.54014707
0.14950900,-3.71593380
0.15014900,-3.89233065
0.15078900,-4.06872749
0.15142900,-4.24512482
0.15206900,-4.42091131
0.15270900,-4.59730816
0.15334900,-4.77370548
0.15398900,-4.95010233
0.15462900,-5.12588882
0.15526900,-5.12588882
0.15590900,-5.30228567
0.15654900,-5.47868299
0.15718900,-5.65507984
0.15782900,-5.65507984
0.15846900,-5.83086634
0.15910900,-6.00726318
0.15974900,-6.00726318
0.16038900,-6.00726318
0.16102900,-6.18366051
0.16166900,-6.36005735
0.16230900,-6.36005735
0.16294900,-6.53584385
0.16358900,-6.53584385
0.16422900,-6.53584385
0.16486900,-6.71224117
0.16550900,-6.71224117
0.16614900,-6.71224117
0.16678900,-6.71224117
0.16742900,-6.88863802
0.16806900,-6.88863802
0.16870900,-6.88863802
0.16934900,-6.88863802
0.16998900,-6.88863802
0.17062900,-6.88863802
0.17126900,-6.88863802
0.17190900,-6.88863802
0.17254900,-6.88863802
0.17318900,-6.88863802
0.17382900,-6.88863802
0.17446900,-6.88863802
0.17510900,-6.71224117
0.17574900,-6.71224117
0.17638900,-6.53584385
0.17702900,-6.53584385
0.17766900,-6.53584385
0.17830900,-6.36005735
0.17894900,-6.53584385
0.17958900,-6.36005735
0.18022900,-6.18366051
0.18086900,-6.00726318
0.18150900,-6.00726318
0.18214900,-5.83086634
0.18278900,-5.83086634
0.18342900,-5.65507984
0.18406900,-5.47868299
0.18470900,-5.47868299
0.18534900,-5.30228567
0.18598900,-5.30228567
0.18662900,-5.12588882
0.18726900,-4.95010233
0.18790900,-4.77370548
0.18854900,-4.77370548
0.18918900,-4.59730816
0.18982900,-4.42091131
0.19046900,-4.06872749
0.19110900,-3.89233065
0.19174900,-3.89233065
0.19238900,-3.71593380
0.19302900,-3.54014707
0.19366900,-3.36375022
0.19430900,-3.18735313
0.19494900,-3.01095605
0.19558900,-2.83516955
0.19622900,-2.65877247
0.19686900,-2.48237562
0.19750900,-2.30597854
0.19814900,-2.13019204
0.19878900,-1.95379496
0.19942900,-1.77739799
0.20006900,-1.60100102
0.20070900,-1.42521441
0.20134900,-1.24881744
0.20198900,-1.07242048
0.20262900,-0.72023684
0.20326900,-0.54383981
0.20390900,-0.36744285
0.20454900,-0.36744285
0.20518900,-0.01525925
0.20582900,0.16052736
0.20646900,0.33692434
0.20710900,0.51332134
0.20774900,0.68971831
0.20838900,0.86550492
0.20902900,1.04190195
0.20966900,1.21829891
0.21030900,1.39469588
0.21094900,1.57048249
0.21158900,1.74687946
0.21222900,1.92327642
0.21286900,2.09967351
0.21350900,2.27546000
0.21414900,2.45185709
0.21478900,2.62825394
0.21542900,2.62825394
0.21606900,2.80465102
0.21670900,2.98043752
0.21734900,3.15683460
0.21798900,3.50962853
0.21862900,3.50962853
0.21926900,3.68541527
0.21990900,3.86181211
0.22054900,3.86181211
0.22118900,4.03820896
0.22182900,4.21460629
0.22246900,4.21460629
0.22310900,4.39039278
0.22374900,4.56678963
0.22438900,4.74318695
0.22502900,4.56678963
0.22566900,4.74318695
0.22630900,4.91958380
0.22694900,4.91958380
0.22758900,5.09537029
0.22822900,5.09537029
0.22886900,5.27176714
0.22950900,5.27176714
0.23014900,5.27176714
0.23078900,5.27176714
0.23142900,5.44816446
0.23206900,5.44816446
0.23270900,5.62456131
0.23334900,5.62456131
0.23398900,5.62456131
0.23462900,5.62456131
0.23526900,5.62456131
0.23590900,5.80034781
0.23654900,5.80034781
0.23718900,5.80034781
0.23782900,5.80034781
0.23846900,5.80034781
0.23910900,5.62456131
0.23974900,5.80034781
0.24038900,5.62456131
0.24102900,5.80034781
0.24166900,5.62456131
0.24230900,5.44816446
0.24294900,5.44816446
0.24358900,5.44816446
0.24422900,5.44816446
0.24486900,5.44816446
0.24550900,5.44816446
0.24614900,5.27176714
0.24678900,5.27176714
0.24742900,5.27176714
0.24806900,5.09537029
0.24870900,5.09537029
0.24934900,4.91958380
0.24998900,4.91958380
0.25062900,4.74318695
0.25126900,4.74318695
0.25190900,4.56678963
0.25254900,4.39039278
0.25318900,4.39039278
0.25382900,4.21460629
0.25446900,4.03820896
0.25510900,4.03820896
0.25574900,3.86181211
0.25638900,3.86181211
0.25702900,3.68541527
0.25766900,3.50962853
0.25830900,3.50962853
0.25894900,3.33323169
0.25958900,3.15683460
0.26022900,2.98043752
0.26086900,2.98043752
0.26150900,2.80465102
0.26214900,2.62825394
0.26278900,2.45185709
0.26342900,2.45185709
0.26406900,2.27546000
0.26470900,1.92327642
0.26534900,1.92327642
0.26598900,1.74687946
0.26662900,1.74687946
0.26726900,1.57048249
0.26790900,1.21829891
0.26854900,1.21829891
0.26918900,1.04190195
0.26982900,0.86550492
0.27046900,0.68971831
0.27110900,0.51332134
0.27174900,0.33692434
0.27238900,0.33692434
0.27302900,0.16052736
0.27366900,-0.19104587
0.27430900,-0.19104587
0.27494900,-0.36744285
0.27558900,-0.54383981
0.27622900,-0.54383981
0.27686900,-0.72023684
0.27750900,-0.89602345
0.27814900,-1.07242048
0.27878900,-1.24881744
0.27942900,-1.42521441
0.28006900,-1.60100102
0.28070900,-1.60100102
0.28134900,-1.77739799
0.28198900,-1.95379496
0.28262900,-1.95379496
0.28326900,-2.13019204
0.28390900,-2.30597854
0.28454900,-2.30597854
0.28518900,-2.48237562
0.28582900,-2.65877247
0.28646900,-2.65877247
0.28710900,-2.83516955
0.28774900,-3.01095605
0.28838900,-3.01095605
0.28902900,-3.18735313
0.28966900,-3.18735313
0.29030900,-3.36375022
0.29094900,-3.36375022
0.29158900,-3.54014707
0.29222900,-3.54014707
0.29286900,-3.71593380
0.29350900,-3.71593380
0.29414900,-3.89233065
0.29478900,-3.71593380
0.29542900,-3.89233065
0.29606900,-3.89233065
0.29670900,-4.06872749
0.29734900,-4.06872749
0.29798900,-4.06872749
0.29862900,-4.06872749
0.29926900,-4.06872749
0.29990900,-4.24512482
0.30054900,-4.24512482
0.30118900,-4.24512482
0.30182900,-4.24512482
0.30246900,-4.24512482
0.30310900,-4.24512482
0.30374900,-4.42091131
0.30438900,-4.24512482
0.30502900,-4.24512482
0.30566900,-4.24512482
0.30630900,-4.24512482
0.30694900,-4.24512482
0.30758900,-4.24512482
0.30822900,-4.24512482
0.30886900,-4.24512482
0.30950900,-4.24512482
0.31014900,-4.06872749
0.31078900,-4.24512482
0.31142900,-4.06872749
0.31206900,-4.06872749
0.31270900,-4.06872749
0.31334900,-4.06872749
0.31398900,-3.89233065
0.31462900,-3.89233065
0.31526900,-3.89233065
0.31590900,-3.89233065
0.31654900,-3.71593380
0.31718900,-3.71593380
0.31782900,-3.71593380
0.31846900,-3.54014707
0.31910900,-3.36375022
0.31974900,-3.36375022
0.32038900,-3.18735313
0.32102900,-3.18735313
0.32166900,-3.18735313
0.32230900,-3.01095605
0.32294900,-3.01095605
0.32358900,-3.01095605
0.32422900,-2.83516955
0.32486900,-2.65877247
0.32550900,-2.65877247
0.32614900,-2.48237562
0.32678900,-2.48237562
0.32742900,-2.30597854
0.32806900,-2.30597854
0.32870900,-2.13019204
0.32934900,-1.95379496
0.32998900,-1.95379496
0.33062900,-1.77739799
0.33126900,-1.77739799
0.33190900,-1.60100102
0.33254900,-1.60100102
0.33318900,-1.42521441
0.33382900,-1.24881744
0.33446900,-1.24881744
0.33510900,-1.07242048
0.33574900,-0.89602345
0.33638900,-0.89602345
0.33702900,-0.72023684
0.33766900,-0.54383981
0.33830900,-0.36744285
0.33894900,-0.36744285
0.33958900,-0.19104587
0.34022900,-0.19104587
0.34086900,-0.01525925
0.34150900,0.16052736
0.34214900,0.16052736
0.34278900,0.33692434
0.34342900,0.33692434
0.34406900,0.51332134
0.34470900,0.51332134
0.34534900,0.68971831
0.34598900,0.86550492
0.34662900,0.86550492
0.34726900,1.04190195
0.34790900,1.04190195
0.34854900,1.21829891
0.34918900,1.21829891
0.34982900,1.39469588
0.35046900,1.39469588
0.35110900,1.57048249
0.35174900,1.74687946
0.35238900,1.74687946
0.35302900,1.74687946
0.35366900,1.92327642
0.35430900,1.92327642
0.35494900,2.09967351
0.35558900,2.09967351
0.35622900,2.27546000
0.35686900,2.27546000
0.35750900,2.45185709
0.35814900,2.45185709
0.35878900,2.45185709
0.35942900,2.45185709
0.36006900,2.45185709
0.36070900,2.62825394
0.36134900,2.62825394
0.36198900,2.62825394
0.36262900,2.62825394
0.36326900,2.80465102
0.36390900,2.80465102
0.36454900,2.98043752
0.36518900,2.80465102
0.36582900,2.98043752
0.36646900,2.98043752
0.36710900,2.98043752
0.36774900,2.98043752
0.36838900,2.98043752
0.36902900,2.98043752
0.36966900,2.98043752
0.37030900,3.15683460
0.37094900,3.15683460
0.37158900,3.15683460
0.37222900,3.15683460
0.37286900,3.15683460
0.37350900,3.15683460
0.37414900,3.15683460
0.37478900,3.15683460
0.37542900,3.15683460
0.37606900,3.15683460
0.37670900,3.15683460
0.37734900,2.98043752
0.37798900,2.98043752
0.37862900,2.98043752
0.37926900,2.98043752
0.37990900,2.98043752
0.38054900,2.80465102
0.38118900,2.98043752
0.38182900,2.80465102
0.38246900,2.80465102
0.38310900,2.62825394
0.38374900,2.62825394
0.38438900,2.62825394
0.38502900,2.62825394
0.38566900,2.45185709
0.38630900,2.45185709
0.38694900,2.45185709
0.38758900,2.45185709
0.38822900,2.27546000
0.38886900,2.27546000
0.38950900,2.09967351
0.39014900,2.09967351
0.39078900,2.09967351
0.39142900,1.92327642
0.39206900,1.92327642
0.39270900,1.92327642
0.39334900,1.74687946
0.39398900,1.74687946
0.39462900,1.74687946
0.39526900,1.74687946
0.39590900,1.57048249
0.39654900,1.57048249
0.39718900,1.39469588
0.39782900,1.57048249
0.39846900,1.21829891
0.39910900,1.21829891
0.39974900,1.21829891
0.40038900,1.04190195
0.40102900,1.04190195
0.40166900,0.86550492
0.40230900,0.86550492
0.40294900,0.86550492
0.40358900,0.68971831
0.40422900,0.68971831
0.40486900,0.51332134
0.40550900,0.51332134
0.40614900,0.33692434
0.40678900,0.33692434
0.40742900,0.33692434
0.40806900,0.16052736
0.40870900,0.16052736
0.40934900,0.16052736
0.40998900,-0.01525925
0.41062900,-0.19104587
0.41126900,-0.19104587
0.41190900,-0.19104587
0.41254900,-0.19104587
0.41318900,-0.36744285
0.41382900,-0.36744285
0.41446900,-0.36744285
0.41510900,-0.36744285
0.41574900,-0.54383981
0.41638900,-0.54383981
0.41702900,-0.54383981
0.41766900,-0.72023684
0.41830900,-0.72023684
0.41894900,-0.89602345
0.41958900,-0.89602345
0.42022900,-0.89602345
0.42086900,-1.07242048
0.42150900,-1.07242048
0.42214900,-1.07242048
0.42278900,-1.07242048
0.42342900,-1.07242048
0.42406900,-1.24881744
0.42470900,-1.24881744
0.42534900,-1.24881744
0.42598900,-1.24881744
0.42662900,-1.42521441
0.42726900,-1.42521441
0.42790900,-1.42521441
0.42854900,-1.42521441
0.42918900,-1.42521441
0.42982900,-1.60100102
0.43046900,-1.60100102
0.43110900,-1.60100102
0.43174900,-1.60100102
0.43238900,-1.60100102
0.43302900,-1.60100102
0.43366900,-1.60100102
0.43430900,-1.60100102
0.43494900,-1.60100102
0.43558900,-1.60100102
0.43622900,-1.60100102
0.43686900,-1.77739799
0.43750900,-1.60100102
0.43814900,-1.60100102
0.43878900,-1.60100102
0.43942900,-1.77739799
0.44006900,-1.77739799
0.44070900,-1.60100102
0.44134900,-1.77739799
0.44198900,-1.60100102
0.44262900,-1.77739799
0.44326900,-1.77739799
0.44390900,-1.60100102
0.44454900,-1.60100102
0.44518900,-1.60100102
0.44582900,-1.60100102
0.44646900,-1.77739799
0.44710900,-1.60100102
0.44774900,-1.60100102
0.44838900,-1.42521441
0.44902900,-1.60100102
0.44966900,-1.60100102
0.45030900,-1.60100102
0.45094900,-1.60100102
0.45158900,-1.42521441
0.45222900,-1.42521441
0.45286900,-1.24881744
0.45350900,-1.42521441
0.45414900,-1.42521441
0.45478900,-1.24881744
0.45542900,-1.24881744
0.45606900,-1.24881744
0.45670900,-1.24881744
0.45734900,-1.07242048
0.45798900,-1.24881744
0.45862900,-1.07242048
0.45926900,-1.07242048
0.45990900,-1.07242048
0.46054900,-1.07242048
0.46118900,-0.89602345
0.46182900,-0.89602345
0.46246900,-0.89602345
0.46310900,-0.89602345
0.46374900,-0.89602345
0.46438900,-0.89602345
0.46502900,-0.89602345
0.46566900,-0.72023684
0.46630900,-0.89602345
0.46694900,-0.72023684
0.46758900,-0.72023684
0.46822900,-0.54383981
0.46886900,-0.54383981
0.46950900,-0.54383981
0.47014900,-0.54383981
0.47078900,-0.36744285
0.47142900,-0.36744285
0.47206900,-0.36744285
0.47270900,-0.36744285
0.47334900,-0.36744285
0.47398900,-0.36744285
0.47462900,-0.36744285
0.47526900,-0.19104587
0.47590900,-0.19104587
0.47654900,-0.19104587
0.47718900,-0.19104587
0.47782900,-0.19104587
0.47846900,-0.19104587
0.47910900,-0.19104587
0.47974900,-0.19104587
0.48038900,-0.01525925
0.48102900,-0.01525925
0.48166900,-0.01525925
0.48230900,0.16052736
0.48294900,-0.01525925
0.48358900,-0.01525925
0.48422900,-0.01525925
0.48486900,0.16052736
0.48550900,0.16052736
0.48614900,0.16052736
0.48678900,0.16052736
0.48742900,0.16052736
0.48806900,0.16052736
0.48870900,0.16052736
0.48934900,0.16052736
0.48998900,0.33692434
0.49062900,0.33692434
0.49126900,0.33692434
0.49190900,0.33692434
0.49254900,0.33692434
0.49318900,0.33692434
0.49382900,0.33692434
0.49446900,0.33692434
0.49510900,0.51332134
0.49574900,0.33692434
0.49638900,0.33692434
0.49702900,0.33692434
0.49766900,0.51332134
0.49830900,0.33692434
0.49894900,0.33692434
0.49958900,0.33692434
0.50022900,0.33692434
0.50086900,0.33692434
0.50150900,0.51332134
0.50214900,0.33692434
0.50278900,0.33692434
0.50342900,0.33692434
0.50406900,0.33692434
0.50470900,0.33692434
0.50534900,0.33692434
0.50598900,0.33692434
0.50662900,0.51332134
0.50726900,0.51332134
0.50790900,0.33692434
0.50854900,0.33692434
0.50918900,0.33692434
0.50982900,0.33692434
0.51046900,0.33692434
0.51110900,0.33692434
0.51174900,0.33692434
0.51238900,0.33692434
0.51302900,0.33692434
0.51366900,0.33692434
0.51430900,0.33692434
0.51494900,0.33692434
0.51558900,0.33692434
0.51622900,0.33692434
0.51686900,0.33692434
0.51750900,0.33692434
0.51814900,0.33692434
0.51878900,0.33692434
0.51942900,0.33692434
0.52006900,0.33692434
0.52070900,0.33692434
0.52134900,0.33692434
0.52198900,0.33692434
0.52262900,0.33692434
0.52326900,0.33692434
0.52390900,0.33692434
0.52454900,0.33692434
0.52518900,0.33692434
0.52582900,0.33692434
0.52646900,0.33692434
0.52710900,0.33692434
0.52774900,0.33692434
0.52838900,0.33692434
0.52902900,0.33692434
0.52966900,0.33692434
0.53030900,0.33692434
0.53094900,0.33692434
0.53158900,0.33692434
0.53222900,0.33692434
0.53286900,0.33692434
0.53350900,0.33692434
0.53414900,0.33692434
0.53478900,0.33692434
0.53542900,0.33692434
0.53606900,0.33692434
0.53670900,0.33692434
0.53734900,0.33692434
0.53798900,0.33692434
0.53862900,0.33692434
0.53926900,0.33692434
0.53990900,0.33692434
0.54054900,0.33692434
0.54118900,0.33692434
0.54182900,0.33692434
0.54246900,0.51332134
0.54310900,0.33692434
0.54374900,0.33692434
0.54438900,0.33692434
0.54502900,0.33692434
0.54566900,0.51332134
0.54630900,0.51332134
0.54694900,0.51332134
0.54758900,0.51332134
0.54822900,0.51332134
0.54886900,0.33692434
0.54950900,0.51332134
0.55014900,0.51332134
0.55078900,0.51332134
0.55142900,0.33692434
0.55206900,0.51332134
0.55270900,0.51332134
0.55334900,0.51332134
0.55398900,0.51332134
0.55462900,0.51332134
0.55526900,0.51332134
0.55590900,0.51332134
0.55654900,0.51332134
0.55718900,0.51332134
0.55782900,0.68971831
0.55846900,0.68971831
0.55910900,0.68971831
0.55974900,0.68971831
0.56038900,0.68971831
0.56102900,0.68971831
0.56166900,0.68971831
0.56230900,0.68971831
0.56294900,0.86550492
0.56358900,0.68971831
0.56422900,0.86550492
0.56486900,0.68971831
0.56550900,0.68971831
0.56614900,0.86550492
0.56678900,0.86550492
0.56742900,0.86550492
0.56806900,0.86550492
0.56870900,0.86550492
0.56934900,0.86550492
0.56998900,0.86550492
0.57062900,0.86550492
0.57126900,0.86550492
0.57190900,0.86550492
0.57254900,0.86550492
0.57318900,0.86550492
0.57382900,0.86550492
0.57446900,0.86550492
0.57510900,0.86550492
0.57574900,0.86550492
0.57638900,0.86550492
0.57702900,0.86550492
0.57766900,0.86550492
0.57830900,0.86550492
0.57894900,0.86550492
0.57958900,0.86550492
0.58022900,0.86550492
0.58086900,0.86550492
0.58150900,0.86550492
0.58214900,0.86550492
0.58278900,0.86550492
0.58342900,0.68971831
0.58406900,0.86550492
0.58470900,0.68971831
0.58534900,0.68971831
0.58598900,0.68971831
0.58662900,0.68971831
0.58726900,0.68971831
0.58790900,0.68971831
0.58854900,0.68971831
0.58918900,0.68971831
0.58982900,0.68971831
0.59046900,0.51332134
0.59110900,0.68971831
0.59174900,0.51332134
0.59238900,0.51332134
0.59302900,0.51332134
0.59366900,0.51332134
0.59430900,0.51332134
0.59494900,0.51332134
0.59558900,0.33692434
0.59622900,0.51332134
0.59686900,0.33692434
0.59750900,0.33692434
0.59814900,0.33692434
0.59878900,0.33692434
0.59942900,0.33692434
0.60006900,0.16052736
0.60070900,0.16052736
0.60134900,0.16052736
0.60198900,0.16052736
0.60262900,0.16052736
0.60326900,-0.01525925
0.60390900,-0.01525925
0.60454900,-0.01525925
0.60518900,-0.01525925
0.60582900,-0.19104587
0.60646900,-0.19104587
0.60710900,-0.19104587
0.60774900,-0.19104587
0.60838900,-0.19104587
0.60902900,-0.36744285
0.60966900,-0.36744285
0.61030900,-0.36744285
0.61094900,-0.36744285
0.61158900,-0.54383981
0.61222900,-0.54383981
0.61286900,-0.54383981
0.61350900,-0.54383981
0.61414900,-0.72023684
0.61478900,-0.72023684
0.61542900,-0.72023684
0.61606900,-0.89602345
0.61670900,-0.89602345
0.61734900,-0.89602345
0.61798900,-0.89602345
0.61862900,-0.89602345
0.61926900,-1.07242048
0.61990900,-1.07242048
0.62054900,-1.07242048
0.62118900,-1.07242048
0.62182900,-1.24881744
0.62246900,-1.24881744
0.62310900,-1.24881744
0.62374900,-1.24881744
0.62438900,-1.24881744
0.62502900,-1.42521441
0.62566900,-1.42521441
0.62630900,-1.42521441
0.62694900,-1.42521441
0.62758900,-1.60100102
0.62822900,-1.60100102
0.62886900,-1.60100102
0.62950900,-1.60100102
0.63014900,-1.60100102
0.63078900,-1.77739799
0.63142900,-1.77739799
0.63206900,-1.77739799
0.63270900,-1.77739799
0.63334900,-1.77739799
0.63398900,-1.77739799
0.63462900,-1.77739799
0.63526900,-1.77739799
0.63590900,-1.95379496
0.63654900,-1.77739799
0.63718900,-1.95379496
0.63782900,-1.95379496
0.63846900,-1.95379496
0.63910900,-1.95379496
0.63974900,-1.77739799
0.64038900,-1.95379496
0.64102900,-1.95379496
0.64166900,-1.95379496
0.64230900,-1.95379496
0.64294900,-1.95379496
0.64358900,-1.95379496
0.64422900,-1.95379496
0.64486900,-1.77739799
0.64550900,-1.95379496
0.64614900,-1.95379496
0.64678900,-1.77739799
0.64742900,-1.95379496
0.64806900,-1.77739799
0.64870900,-1.95379496
0.64934900,-1.77739799
0.64998900,-1.77739799
0.65062900,-1.77739799
0.65126900,-1.77739799
0.65190900,-1.77739799
0.65254900,-1.77739799
0.65318900,-1.77739799
0.65382900,-1.60100102
0.65446900,-1.60100102
0.65510900,-1.60100102
0.65574900,-1.60100102
0.65638900,-1.60100102
0.65702900,-1.60100102
0.65766900,-1.42521441
0.65830900,-1.42521441
0.65894900,-1.42521441
0.65958900,-1.24881744
0.66022900,-1.24881744
0.66086900,-1.24881744
0.66150900,-1.07242048
0.66214900,-1.07242048
0.66278900,-1.07242048
0.66342900,-0.89602345
0.66406900,-0.89602345
0.66470900,-0.89602345
0.66534900,-0.72023684
0.66598900,-0.72023684
0.66662900,-0.54383981
0.66726900,-0.72023684
0.66790900,-0.54383981
0.66854900,-0.54383981
0.66918900,-0.36744285
0.66982900,-0.36744285
0.67046900,-0.36744285
0.67110900,-0.19104587
0.67174900,-0.19104587
0.67238900,-0.19104587
0.67302900,-0.01525925
0.67366900,0.16052736
0.67430900,0.16052736
0.67494900,0.16052736
0.67558900,0.33692434
0.67622900,0.33692434
0.67686900,0.33692434
0.67750900,0.51332134
0.67814900,0.51332134
0.67878900,0.68971831
0.67942900,0.68971831
0.68006900,0.68971831
0.68070900,0.86550492
0.68134900,0.86550492
0.68198900,1.04190195
0.68262900,1.04190195
0.68326900,1.21829891
0.68390900,1.21829891
0.68454900,1.39469588
0.68518900,1.39469588
0.68582900,1.39469588
0.68646900,1.57048249
0.68710900,1.57048249
0.68774900,1.74687946
0.68838900,1.74687946
0.68902900,1.74687946
0.68966900,1.74687946
0.69030900,1.92327642
0.69094900,1.92327642
0.69158900,1.92327642
0.69222900,2.09967351
0.69286900,2.09967351
0.69350900,2.09967351
0.69414900,2.27546000
0.69478900,2.27546000
0.69542900,2.27546000
0.69606900,2.45185709
0.69670900,2.45185709
0.69734900,2.45185709
0.69798900,2.45185709
0.69862900,2.45185709
0.69926900,2.62825394
0.69990900,2.62825394
0.70054900,2.62825394
0.70118900,2.80465102
0.70182900,2.62825394
0.70246900,2.80465102
0.70310900,2.80465102
0.70374900,2.80465102
0.70438900,2.98043752
0.70502900,2.98043752
0.70566900,2.80465102
0.70630900,2.98043752
0.70694900,2.98043752
0.70758900,2.98043752
0.70822900,2.98043752
0.70886900,2.98043752
0.70950900,3.15683460
0.71014900,2.98043752
0.71078900,3.15683460
0.71142900,2.98043752
0.71206900,2.98043752
0.71270900,2.98043752
0.71334900,2.98043752
0.71398900,2.98043752
