Frequency,Channel A

0.00000000,-28.27117729
0.19073486,-35.61235809
0.38146973,-48.90048981
0.57220459,-49.15672684
0.76293945,-51.21471024
0.95367432,-52.47575378
1.14440918,-50.68872833
1.33514404,-55.23853683
1.52587891,-57.52899551
1.71661377,-55.99409485
1.90734863,-59.40598297
2.09808350,-63.44175720
2.28881836,-54.56575775
2.47955322,-50.83500290
2.67028809,-50.17914200
2.86102295,-52.20964432
3.05175781,-51.12981796
3.24249268,-54.66250610
3.43322754,-60.15740204
3.62396240,-52.38933945
3.81469727,-48.44626999
4.00543213,-47.77194595
4.19616699,-53.07551575
4.38690186,-57.02245712
4.57763672,-57.45524597
4.76837158,-56.00841522
4.95910645,-59.50126266
5.14984131,-49.82319260
5.34057617,-50.16119003
5.53131104,-50.75336456
5.72204590,-45.90216064
5.91278076,-56.25423813
6.10351562,-49.08824921
6.29425049,-50.69598389
6.48498535,-47.04228973
6.67572021,-37.48488998
6.86645508,-12.80114555
7.05718994,-0.56004322
7.24792480,2.82651877
7.43865967,2.02928448
7.62939453,0.87461996
7.82012939,-6.08167553
8.01086426,-23.94998550
8.20159912,-46.90320969
8.39233398,-44.58773041
8.58306885,-52.28899384
8.77380371,-58.79877090
8.96453857,-47.03486633
9.15527344,-57.68231201
9.34600830,-55.73435974
9.53674316,-54.80237961
9.72747803,-56.83378220
9.91821289,-65.38214874
10.10894775,-67.25010681
10.29968262,-64.73088074
10.49041748,-68.34235382
10.68115234,-54.42081833
10.87188721,-50.86347961
11.06262207,-51.91475296
11.25335693,-52.65229797
11.44409180,-50.81064606
11.63482666,-52.07058716
11.82556152,-53.22983170
12.01629639,-53.44290924
12.20703125,-50.13796997
12.39776611,-51.32913589
12.58850098,-64.01408386
12.77923584,-60.73878860
12.96997070,-56.32073212
13.16070557,-60.81409454
13.35144043,-62.63805008
13.54217529,-55.92174530
13.73291016,-54.31935883
13.92364502,-56.21339417
14.11437988,-49.95853424
14.30511475,-48.98449326
14.49584961,-48.73243713
14.68658447,-46.35167694
14.87731934,-46.25838852
15.06805420,-51.21687317
15.25878906,-56.29980469
15.44952393,-52.51023102
15.64025879,-62.80185699
15.83099365,-69.43891907
16.02172852,-58.86802673
16.21246338,-50.05812073
16.40319824,-50.72669220
16.59393311,-57.62042999
16.78466797,-53.41627502
16.97540283,-51.11084747
17.16613770,-51.44216919
17.35687256,-58.48131561
17.54760742,-54.21659088
17.73834229,-60.05487823
17.92907715,-50.08861923
18.11981201,-49.38386917
18.31054688,-54.89135742
18.50128174,-57.59742355
18.69201660,-54.12769318
18.88275146,-51.61605835
19.07348633,-52.93338776
19.26422119,-52.20142746
19.45495605,-52.99396515
19.64569092,-55.80817795
19.83642578,-52.93865204
20.02716064,-51.75608063
20.21789551,-56.41189957
20.40863037,-55.48299789
20.59936523,-48.91079712
20.79010010,-48.37934875
20.98083496,-47.74514771
21.17156982,-51.32324982
21.36230469,-58.21914673
21.55303955,-52.28050995
21.74377441,-58.90411377
21.93450928,-59.08966064
22.12524414,-52.65031433
22.31597900,-56.58262634
22.50671387,-50.92242813
22.69744873,-47.66795349
22.88818359,-52.17446899
23.07891846,-60.59230804
23.26965332,-53.90012741
23.46038818,-50.15053558
23.65112305,-50.73105621
23.84185791,-51.65486145
24.03259277,-56.87196732
24.22332764,-58.22450256
24.41406250,-53.89728546
24.60479736,-52.29481506
24.79553223,-50.86427689
24.98626709,-51.43521118
25.17700195,-50.37893295
25.36773682,-51.28904343
25.55847168,-54.87995529
25.74920654,-57.68497086
25.93994141,-68.12249756
26.13067627,-57.64874268
26.32141113,-49.80716705
26.51214600,-45.89914703
26.70288086,-47.86800003
26.89361572,-66.26396942
27.08435059,-53.99918365
27.27508545,-54.55477905
27.46582031,-60.31068420
27.65655518,-64.17654419
27.84729004,-58.11992264
28.03802490,-60.24628067
28.22875977,-56.36226654
28.41949463,-53.05633163
28.61022949,-52.83353806
28.80096436,-52.59676361
28.99169922,-51.30780792
29.18243408,-53.88225174
29.37316895,-65.49482727
29.56390381,-69.24312592
29.75463867,-58.63844299
29.94537354,-58.37378693
30.13610840,-58.76896667
30.32684326,-54.88294220
30.51757812,-53.21087646
30.70831299,-60.09565735
30.89904785,-61.55713654
31.08978271,-61.01750946
31.28051758,-57.96567917
31.47125244,-60.74282837
31.66198730,-81.42286682
31.85272217,-60.37474823
32.04345703,-56.81035995
32.23419189,-55.98812866
32.42492676,-57.11558914
32.61566162,-54.20870972
32.80639648,-49.60849762
32.99713135,-48.61745453
33.18786621,-50.92699051
33.37860107,-55.90368271
33.56933594,-57.39013672
33.76007080,-59.07358170
33.95080566,-56.36813354
34.14154053,-58.52842331
34.33227539,-57.01675034
34.52301025,-57.79079437
34.71374512,-55.83567047
34.90447998,-50.75376511
35.09521484,-47.29820251
35.28594971,-52.95685577
35.47668457,-51.39347076
35.66741943,-49.82136536
35.85815430,-52.34380722
36.04888916,-51.24629974
36.23962402,-47.18281555
36.43035889,-48.87747192
36.62109375,-60.71000671
36.81182861,-51.43171310
37.00256348,-46.45383453
37.19329834,-48.01659393
37.38403320,-69.23140717
37.57476807,-47.70774841
37.76550293,-44.42019653
37.95623779,-44.91564178
38.14697266,-47.79475403
38.33770752,-54.79988861
38.52844238,-59.63066483
38.71917725,-50.59976196
38.90991211,-52.34412384
39.10064697,-55.88775635
39.29138184,-57.90946960
39.48211670,-56.89864731
39.67285156,-50.15727615
39.86358643,-52.72922516
40.05432129,-62.70956039
40.24505615,-56.79718781
40.43579102,-59.72112656
40.62652588,-55.68007660
40.81726074,-53.04784775
41.00799561,-51.67388153
41.19873047,-57.38327789
41.38946533,-52.77537918
41.58020020,-53.11545563
41.77093506,-58.31384659
41.96166992,-57.07317352
42.15240479,-60.92730713
42.34313965,-55.56259537
42.53387451,-55.24260712
42.72460938,-59.75255966
42.91534424,-66.53482056
43.10607910,-62.87408829
43.29681396,-57.61672592
43.48754883,-55.02633667
43.67828369,-63.30825424
43.86901855,-55.94293976
44.05975342,-59.69962311
44.25048828,-58.25479507
44.44122314,-61.63854218
44.63195801,-57.53128815
44.82269287,-56.65821075
45.01342773,-56.15052795
45.20416260,-55.76186752
45.39489746,-60.10277176
45.58563232,-59.64595413
45.77636719,-55.81826782
45.96710205,-52.99003601
46.15783691,-52.21343231
46.34857178,-50.69073105
46.53930664,-53.39709473
46.73004150,-62.01540375
