Frequency,Channel A

0.00000000,-27.30932999
0.19073486,-33.87485123
0.38146973,-44.86610413
0.57220459,-52.48031235
0.76293945,-52.18583679
0.95367432,-49.64791107
1.14440918,-51.38049698
1.33514404,-59.27139282
1.52587891,-55.97251129
1.71661377,-52.00816727
1.90734863,-59.35106659
2.09808350,-57.19316864
2.28881836,-55.14009476
2.47955322,-51.36589432
2.67028809,-49.30082703
2.86102295,-51.82266998
3.05175781,-66.89824677
3.24249268,-59.06085968
3.43322754,-54.42148590
3.62396240,-56.27105713
3.81469727,-51.88063049
4.00543213,-50.21118927
4.19616699,-52.02076721
4.38690186,-53.56326675
4.57763672,-58.39456177
4.76837158,-57.29293442
4.95910645,-51.07398605
5.14984131,-49.33448410
5.34057617,-47.07046509
5.53131104,-49.18358231
5.72204590,-47.67536545
5.91278076,-57.59253693
6.10351562,-49.41431046
6.29425049,-48.49259186
6.48498535,-44.81176758
6.67572021,-39.83753967
6.86645508,-18.72201538
7.05718994,-3.83570647
7.24792480,-1.61621928
7.43865967,-13.38830566
7.62939453,-3.14766288
7.82012939,-10.57985783
8.01086426,-31.35791397
8.20159912,-64.86263275
8.39233398,-40.24049759
8.58306885,-48.48685455
8.77380371,-47.26449585
8.96453857,-57.03731918
9.15527344,-55.45189667
9.34600830,-51.74520493
9.53674316,-51.05369186
9.72747803,-51.18060303
9.91821289,-55.89503860
10.10894775,-59.83699417
10.29968262,-59.02616501
10.49041748,-63.95137405
10.68115234,-58.98889160
10.87188721,-54.94340897
11.06262207,-53.56318665
11.25335693,-53.54344940
11.44409180,-56.80146027
11.63482666,-57.07839203
11.82556152,-49.42706299
12.01629639,-48.08132935
12.20703125,-51.59565735
12.39776611,-51.67211533
12.58850098,-54.29405594
12.77923584,-66.53752899
12.96997070,-52.31896973
13.16070557,-48.10094833
13.35144043,-47.92861176
13.54217529,-49.92879868
13.73291016,-54.53516006
13.92364502,-65.86419678
14.11437988,-58.29425049
14.30511475,-66.14377594
14.49584961,-63.19210815
14.68658447,-57.97425079
14.87731934,-59.00225067
15.06805420,-71.87178040
15.25878906,-58.50086594
15.44952393,-50.57924652
15.64025879,-48.30257034
15.83099365,-54.09654236
16.02172852,-58.85244751
16.21246338,-57.37320709
16.40319824,-57.39122772
16.59393311,-62.25344849
16.78466797,-55.84061050
16.97540283,-55.13929367
17.16613770,-57.92838287
17.35687256,-69.13845062
17.54760742,-58.21006393
17.73834229,-57.94195175
17.92907715,-67.98974609
18.11981201,-57.58131027
18.31054688,-54.92361069
18.50128174,-50.95604706
18.69201660,-47.85324097
18.88275146,-46.51901627
19.07348633,-44.12993622
19.26422119,-43.08196259
19.45495605,-43.86482620
19.64569092,-46.13033676
19.83642578,-45.64708710
20.02716064,-43.97481537
20.21789551,-44.59222794
20.40863037,-47.27175140
20.59936523,-48.75265121
20.79010010,-50.36832428
20.98083496,-51.71355820
21.17156982,-49.28007507
21.36230469,-46.52995300
21.55303955,-45.43123627
21.74377441,-47.71644211
21.93450928,-60.29853439
22.12524414,-49.78089905
22.31597900,-43.34055328
22.50671387,-41.84777832
22.69744873,-42.39284515
22.88818359,-43.39399338
23.07891846,-46.46329498
23.26965332,-54.43170929
23.46038818,-57.62276459
23.65112305,-50.73837280
23.84185791,-51.69993591
24.03259277,-54.69005203
24.22332764,-54.41333389
24.41406250,-51.87200546
24.60479736,-53.39336395
24.79553223,-53.25237274
24.98626709,-50.72872162
25.17700195,-53.96787643
25.36773682,-54.11251831
25.55847168,-49.68298340
25.74920654,-48.46131897
25.93994141,-48.35931778
26.13067627,-49.31060791
26.32141113,-52.40401459
26.51214600,-58.34739685
26.70288086,-63.93669891
26.89361572,-64.07559204
27.08435059,-52.60974503
27.27508545,-47.79494858
27.46582031,-50.03025818
27.65655518,-53.07443237
27.84729004,-57.60909653
28.03802490,-60.82056046
28.22875977,-55.81713867
28.41949463,-56.61898804
28.61022949,-58.48285294
28.80096436,-53.23641205
28.99169922,-66.88065338
29.18243408,-70.59950256
29.37316895,-57.63719177
29.56390381,-53.47112656
29.75463867,-59.57086182
29.94537354,-62.38114166
30.13610840,-60.04204559
30.32684326,-57.71908188
30.51757812,-63.82878113
30.70831299,-59.62168121
30.89904785,-54.76124573
31.08978271,-56.72742844
31.28051758,-69.83373260
31.47125244,-58.20531464
31.66198730,-54.57609558
31.85272217,-59.81981659
32.04345703,-56.29970169
32.23419189,-54.23987961
32.42492676,-51.32464600
32.61566162,-55.45064926
32.80639648,-60.51070404
32.99713135,-51.78609848
33.18786621,-49.68817902
33.37860107,-52.31087112
33.56933594,-56.43629074
33.76007080,-60.53594208
33.95080566,-61.91511536
34.14154053,-56.45771027
34.33227539,-53.86037445
34.52301025,-54.52927399
34.71374512,-55.07453537
34.90447998,-52.86406708
35.09521484,-52.50175095
35.28594971,-49.86602402
35.47668457,-49.64515305
35.66741943,-50.13596344
35.85815430,-49.47869110
36.04888916,-56.74218750
36.23962402,-51.14174271
36.43035889,-49.93188477
36.62109375,-53.87678528
36.81182861,-54.64472198
37.00256348,-55.63705444
37.19329834,-53.23436356
37.38403320,-52.04407120
37.57476807,-53.76443481
37.76550293,-49.41033936
37.95623779,-48.33791733
38.14697266,-53.92073059
38.33770752,-55.94474792
38.52844238,-52.21788788
38.71917725,-58.33153152
38.90991211,-67.09497070
39.10064697,-61.90838623
39.29138184,-59.10034561
39.48211670,-56.90724182
39.67285156,-60.53400421
39.86358643,-57.74701691
40.05432129,-58.44622040
40.24505615,-52.05117035
40.43579102,-49.01750946
40.62652588,-52.40429688
40.81726074,-55.48719406
41.00799561,-51.95125580
41.19873047,-52.96444702
41.38946533,-51.51191330
41.58020020,-49.60131836
41.77093506,-51.44352722
41.96166992,-56.70026398
42.15240479,-61.62775421
42.34313965,-63.52328491
42.53387451,-55.34996796
42.72460938,-58.04305649
42.91534424,-56.79623413
43.10607910,-52.49558258
43.29681396,-62.30892563
43.48754883,-55.85050583
43.67828369,-54.35429001
43.86901855,-58.39137268
44.05975342,-58.42274475
44.25048828,-52.71061325
44.44122314,-52.62924576
44.63195801,-57.05089569
44.82269287,-64.73781586
45.01342773,-60.24613953
45.20416260,-56.40582657
45.39489746,-54.89682007
45.58563232,-59.52043915
45.77636719,-53.10145950
45.96710205,-53.33127594
46.15783691,-57.70696640
46.34857178,-59.02880096
46.53930664,-56.88550949
46.73004150,-57.53345108
46.92077637,-60.48283005
47.11151123,-57.14036560
47.30224609,-51.70526505
47.49298096,-50.38812637
47.68371582,-52.64042282
47.87445068,-54.92401505
48.06518555,-61.98745728
48.25592041,-53.03712463
48.44665527,-52.04187393
48.63739014,-53.71150208
48.82812500,-62.24836349
49.01885986,-57.16447449
49.20959473,-53.85412216
49.40032959,-57.36183548
49.59106445,-66.28224945
49.78179932,-58.27305603
49.97253418,-52.30155945
50.16326904,-50.67363358
50.35400391,-54.68450928
50.54473877,-69.77880859
50.73547363,-53.32254791
50.92620850,-48.06273651
51.11694336,-45.27607346
51.30767822,-44.57094574
51.49841309,-46.47044373
51.68914795,-46.03621674
51.87988281,-50.51939392
52.07061768,-59.68467331
52.26135254,-60.14255142
52.45208740,-58.47940445
52.64282227,-57.55870819
52.83355713,-58.68454742
53.02429199,-65.85719299
53.21502686,-58.11193848
53.40576172,-58.61412430
53.59649658,-49.42685699
53.78723145,-49.85137939
53.97796631,-54.71588135
54.16870117,-56.25487518
54.35943604,-52.37152481
54.55017090,-53.07035065
54.74090576,-53.86011124
54.93164062,-56.20516968
55.12237549,-53.88152695
55.31311035,-53.79003525
55.50384521,-57.79793549
55.69458008,-51.98264313
55.88531494,-51.52583313
56.07604980,-56.27082825
56.26678467,-63.60153580
56.45751953,-53.91814423
56.64825439,-55.44639969
56.83898926,-63.10137177
57.02972412,-60.00801086
57.22045898,-55.12780762
57.41119385,-55.35794830
57.60192871,-66.54373932
57.79266357,-54.64498520
57.98339844,-58.39669800
58.17413330,-59.58100128
58.36486816,-54.89137268
58.55560303,-51.29640961
58.74633789,-50.98679352
58.93707275,-56.64566040
59.12780762,-62.74467850
59.31854248,-64.79702759
59.50927734,-58.64933014
59.70001221,-53.82925034
59.89074707,-59.63132477
60.08148193,-61.46961212
60.27221680,-57.64842224
60.46295166,-60.22729874
60.65368652,-55.80131531
60.84442139,-58.04602814
61.03515625,-58.38955307
61.22589111,-56.57583237
61.41662598,-57.13346863
61.60736084,-52.63984299
61.79809570,-64.14778137
61.98883057,-52.21768951
62.17956543,-47.62197113
62.37030029,-46.96018600
62.56103516,-48.97954559
62.75177002,-53.04405975
62.94250488,-56.30815125
63.13323975,-55.53102493
63.32397461,-52.64199829
63.51470947,-51.65211105
63.70544434,-50.67858124
63.89617920,-51.15841675
64.08691406,-55.49240112
64.27764893,-66.98767853
64.46838379,-57.87208176
64.65911865,-54.83323669
64.84985352,-58.65409851
65.04058838,-56.73231125
65.23132324,-55.81501007
65.42205811,-55.84987640
65.61279297,-50.43566895
65.80352783,-49.29161835
65.99426270,-48.39357758
66.18499756,-47.47460175
66.37573242,-49.04043579
66.56646729,-48.98723602
66.75720215,-49.74574280
66.94793701,-50.83103180
67.13867188,-49.76037979
67.32940674,-50.15052032
67.52014160,-52.18945312
67.71087646,-57.48476028
67.90161133,-55.17142868
68.09234619,-54.32134628
68.28308105,-60.51403046
68.47381592,-58.64528275
68.66455078,-56.26111603
68.85528564,-50.77102280
69.04602051,-51.09012604
69.23675537,-60.31219864
69.42749023,-60.58911133
69.61822510,-55.34521484
69.80895996,-65.51099396
69.99969482,-53.34596634
70.19042969,-49.50078583
70.38116455,-51.28322220
70.57189941,-57.95746613
70.76263428,-53.66189575
70.95336914,-59.08042908
71.14410400,-55.29347992
71.33483887,-53.97060394
71.52557373,-73.33592224
71.71630859,-67.46273041
71.90704346,-59.79909897
72.09777832,-57.78442383
72.28851318,-56.19766998
72.47924805,-55.60417938
72.66998291,-55.02656937
72.86071777,-58.05311584
73.05145264,-64.18966675
73.24218750,-64.60778809
73.43292236,-60.61552048
73.62365723,-59.60002899
73.81439209,-52.61686707
74.00512695,-50.92520905
74.19586182,-57.08374786
74.38659668,-58.28531647
74.57733154,-54.91306686
74.76806641,-84.84427643
74.95880127,-57.24044800
