Frequency,Channel A

0.00000000,-26.25211334
0.19073486,-33.63872910
0.38146973,-54.79538727
0.57220459,-50.08137131
0.76293945,-55.95394516
0.95367432,-58.14430618
1.14440918,-74.46583557
1.33514404,-56.53361893
1.52587891,-53.40753555
1.71661377,-53.40017319
1.90734863,-53.61192703
2.09808350,-55.86209869
2.28881836,-60.87724304
2.47955322,-69.39050293
2.67028809,-53.38963318
2.86102295,-50.52579880
3.05175781,-57.73158264
3.24249268,-54.16446304
3.43322754,-47.91828918
3.62396240,-50.48542023
3.81469727,-61.90692520
4.00543213,-49.32100296
4.19616699,-49.55543137
4.38690186,-54.90879822
4.57763672,-48.99790192
4.76837158,-47.68868256
4.95910645,-47.18064880
5.14984131,-54.34550476
5.34057617,-54.42641830
5.53131104,-51.25419235
5.72204590,-46.23159409
5.91278076,-28.44653130
6.10351562,-5.68048000
6.29425049,3.68485880
6.48498535,4.51940775
6.67572021,-2.89288545
6.86645508,-22.29313850
7.05718994,-46.14700317
7.24792480,-48.75266647
7.43865967,-56.05720901
7.62939453,-58.62737274
7.82012939,-58.45709991
8.01086426,-54.90697861
8.20159912,-54.91070557
8.39233398,-40.93326950
8.58306885,-25.78144455
8.77380371,-10.41656017
8.96453857,-4.39445686
9.15527344,-5.97813511
9.34600830,-15.57433510
9.53674316,-34.31486511
9.72747803,-47.32258606
9.91821289,-44.96631622
10.10894775,-58.66894531
10.29968262,-48.50361633
10.49041748,-48.89341354
10.68115234,-59.53902435
10.87188721,-61.71934509
11.06262207,-53.82523346
11.25335693,-52.87654495
11.44409180,-50.44632721
11.63482666,-50.33628082
11.82556152,-50.73967743
12.01629639,-55.62565613
12.20703125,-58.78164673
12.39776611,-54.87947464
12.58850098,-52.14383698
12.77923584,-53.67627716
12.96997070,-49.77479553
13.16070557,-47.61056519
13.35144043,-48.84857178
13.54217529,-54.82081985
13.73291016,-63.98671722
13.92364502,-71.50312805
14.11437988,-63.57144928
14.30511475,-58.48190308
14.49584961,-64.47935486
14.68658447,-58.28165054
14.87731934,-52.84156418
15.06805420,-52.72790909
15.25878906,-52.85147095
15.44952393,-63.71225357
15.64025879,-46.80933380
15.83099365,-46.24314117
16.02172852,-60.15599823
16.21246338,-58.34468842
16.40319824,-54.52284241
16.59393311,-50.23696518
16.78466797,-54.77733231
16.97540283,-60.17357254
17.16613770,-68.15354919
17.35687256,-61.72890472
17.54760742,-62.17999268
17.73834229,-57.85281754
17.92907715,-57.35176468
18.11981201,-54.57038498
18.31054688,-46.54669952
18.50128174,-47.44961166
18.69201660,-55.03217316
18.88275146,-59.22356415
19.07348633,-49.18456650
19.26422119,-48.75409698
19.45495605,-66.66251373
19.64569092,-57.62088013
19.83642578,-54.72274017
20.02716064,-54.78870010
20.21789551,-56.30613708
20.40863037,-57.06477737
20.59936523,-56.36862183
20.79010010,-56.55076981
20.98083496,-61.18041611
21.17156982,-58.64389801
21.36230469,-54.00410461
21.55303955,-54.16050720
21.74377441,-56.14296722
21.93450928,-51.83778381
22.12524414,-52.13380432
22.31597900,-54.34018707
22.50671387,-52.63781738
