Frequency,Channel A

0.00000000,-26.03120995
0.19073486,-33.36051559
0.38146973,-55.99116898
0.57220459,-48.45165634
0.76293945,-53.00498199
0.95367432,-57.11581802
1.14440918,-54.88790894
1.33514404,-50.27140808
1.52587891,-51.01336670
1.71661377,-54.69771576
1.90734863,-51.36287689
2.09808350,-52.18257904
2.28881836,-59.41963959
2.47955322,-52.96340942
2.67028809,-55.16154480
2.86102295,-62.11309433
3.05175781,-51.69414902
3.24249268,-56.83577728
3.43322754,-64.73367310
3.62396240,-63.59397888
3.81469727,-59.98952866
4.00543213,-55.11053085
4.19616699,-53.42956161
4.38690186,-66.87344360
4.57763672,-54.37250137
4.76837158,-56.07829285
4.95910645,-62.38317871
5.14984131,-52.11624908
5.34057617,-55.04421997
5.53131104,-62.61573029
5.72204590,-62.21788025
5.91278076,-48.05590820
6.10351562,-53.05673981
6.29425049,-46.57361603
6.48498535,-50.47638702
6.67572021,-23.90195465
6.86645508,-5.00433922
7.05718994,2.56935263
7.24792480,2.42562699
7.43865967,-1.16840708
7.62939453,1.50313985
7.82012939,-1.01806855
8.01086426,-11.92884064
8.20159912,-34.49419403
8.39233398,-50.20219421
8.58306885,-47.31977844
8.77380371,-50.06822968
8.96453857,-59.68937302
9.15527344,-53.93078613
9.34600830,-49.45209122
9.53674316,-46.29259109
9.72747803,-50.38290024
9.91821289,-60.12588120
10.10894775,-57.04649353
10.29968262,-53.89206696
10.49041748,-56.11133194
10.68115234,-58.83005142
10.87188721,-55.07826996
11.06262207,-55.99787903
11.25335693,-58.91299820
11.44409180,-56.93954086
11.63482666,-53.88874054
11.82556152,-50.57605362
12.01629639,-56.03497314
12.20703125,-75.41688538
12.39776611,-58.05715561
12.58850098,-54.80069733
12.77923584,-53.64738464
12.96997070,-51.29837799
13.16070557,-53.50871658
13.35144043,-56.40502167
13.54217529,-56.61968994
13.73291016,-57.87698746
13.92364502,-57.74609375
14.11437988,-49.26655579
14.30511475,-52.14007568
14.49584961,-52.82320023
14.68658447,-55.24169922
14.87731934,-62.65985870
15.06805420,-54.08235168
15.25878906,-53.37345123
15.44952393,-52.20608139
15.64025879,-53.34651947
15.83099365,-55.74817657
16.02172852,-55.65065384
16.21246338,-66.21521759
16.40319824,-59.83759308
16.59393311,-59.30566788
16.78466797,-55.91871262
16.97540283,-53.06896591
17.16613770,-53.28874969
17.35687256,-53.46282578
17.54760742,-54.19235992
17.73834229,-54.59082794
17.92907715,-54.73988342
18.11981201,-50.06353760
18.31054688,-49.39503098
18.50128174,-51.87457275
18.69201660,-52.46389771
18.88275146,-51.77988434
19.07348633,-49.93686676
19.26422119,-49.48299026
19.45495605,-52.77080154
19.64569092,-62.20409012
19.83642578,-60.45341110
20.02716064,-50.90974426
20.21789551,-50.71609879
20.40863037,-50.54427338
20.59936523,-49.57909012
20.79010010,-49.39125061
20.98083496,-48.75957108
21.17156982,-49.18584824
21.36230469,-55.94937134
21.55303955,-52.37061310
21.74377441,-45.80238724
21.93450928,-50.19202423
22.12524414,-49.77894211
22.31597900,-45.35087967
22.50671387,-49.84088898
22.69744873,-53.18670273
22.88818359,-53.13772583
23.07891846,-55.47114944
23.26965332,-59.34158707
23.46038818,-62.40475082
23.65112305,-50.22139740
23.84185791,-46.62619019
24.03259277,-48.56544876
24.22332764,-52.97357178
24.41406250,-63.70610809
24.60479736,-70.91803741
24.79553223,-53.97758865
24.98626709,-54.29537201
25.17700195,-63.74841690
25.36773682,-55.56053925
25.55847168,-60.04006958
25.74920654,-59.69781494
25.93994141,-51.51736832
26.13067627,-53.21833801
26.32141113,-60.38034821
26.51214600,-51.51485443
26.70288086,-51.63129807
26.89361572,-54.86925507
27.08435059,-59.64447403
27.27508545,-57.92253113
27.46582031,-55.92612839
27.65655518,-57.26317596
27.84729004,-58.32913971
28.03802490,-59.40932846
28.22875977,-58.99337006
28.41949463,-52.10235596
28.61022949,-49.95239258
28.80096436,-49.96601105
28.99169922,-48.73286438
29.18243408,-49.81678772
29.37316895,-53.73979950
29.56390381,-55.29491806
29.75463867,-54.56752396
29.94537354,-58.45277405
30.13610840,-76.14627838
30.32684326,-66.70592499
30.51757812,-56.93226242
30.70831299,-48.66155624
30.89904785,-47.58907700
31.08978271,-49.85796356
31.28051758,-55.48168182
31.47125244,-53.88908768
31.66198730,-50.16958618
31.85272217,-52.06904602
32.04345703,-51.98886108
32.23419189,-53.88005066
32.42492676,-70.09926605
32.61566162,-58.04388428
32.80639648,-59.23011398
32.99713135,-60.96988297
33.18786621,-57.91426086
33.37860107,-58.85539627
33.56933594,-69.98938751
33.76007080,-59.96163940
33.95080566,-52.90390396
34.14154053,-49.76218414
34.33227539,-53.54764557
34.52301025,-72.25468445
34.71374512,-70.06937408
34.90447998,-59.47418213
35.09521484,-69.19957733
35.28594971,-51.61087036
35.47668457,-50.02930450
35.66741943,-54.39598465
35.85815430,-65.41162109
36.04888916,-63.69311905
36.23962402,-60.84129333
36.43035889,-58.23358536
36.62109375,-64.26612854
36.81182861,-60.53041840
37.00256348,-54.12729263
37.19329834,-56.35609436
37.38403320,-56.35366821
37.57476807,-57.55719757
37.76550293,-55.96114349
37.95623779,-48.30395126
38.14697266,-45.80505753
38.33770752,-47.45477676
38.52844238,-51.22902298
38.71917725,-57.59893799
38.90991211,-55.95158005
39.10064697,-60.71461105
39.29138184,-62.56088257
39.48211670,-59.75823975
39.67285156,-60.77840424
39.86358643,-51.40747833
40.05432129,-49.77803802
40.24505615,-50.30360413
40.43579102,-53.53325653
40.62652588,-55.77467346
40.81726074,-54.69840622
41.00799561,-60.94519043
41.19873047,-64.13194275
41.38946533,-61.51061249
41.58020020,-54.81323624
41.77093506,-53.57017899
41.96166992,-55.39727020
42.15240479,-53.16287231
42.34313965,-52.20842361
42.53387451,-51.96635437
42.72460938,-73.67498016
42.91534424,-52.53626251
43.10607910,-56.55078506
43.29681396,-63.26908493
43.48754883,-70.63256073
43.67828369,-57.00297928
43.86901855,-53.92969513
44.05975342,-57.98435593
44.25048828,-55.64280701
44.44122314,-50.78072357
44.63195801,-51.60186768
44.82269287,-55.69648743
45.01342773,-54.37937164
45.20416260,-71.50967407
45.39489746,-55.14425659
45.58563232,-51.46438980
45.77636719,-49.69867325
45.96710205,-50.91370010
46.15783691,-50.66648483
46.34857178,-52.87414551
46.53930664,-53.70718384
46.73004150,-53.37673950
46.92077637,-52.81577682
47.11151123,-52.31866837
47.30224609,-58.89865494
47.49298096,-63.88572693
47.68371582,-54.72664642
47.87445068,-53.19509506
48.06518555,-54.57947159
48.25592041,-56.28939819
48.44665527,-56.74732208
48.63739014,-55.75086594
48.82812500,-56.38073349
49.01885986,-52.75561523
49.20959473,-49.60963821
49.40032959,-49.21763611
49.59106445,-52.06224823
49.78179932,-54.98935318
49.97253418,-53.50720978
50.16326904,-50.24425507
50.35400391,-49.28791046
50.54473877,-54.34612656
50.73547363,-54.12128830
50.92620850,-49.77939224
51.11694336,-55.17399597
51.30767822,-65.35753632
51.49841309,-61.01917648
51.68914795,-60.87523651
51.87988281,-59.77218246
52.07061768,-49.65793228
52.26135254,-47.99874878
52.45208740,-50.04846573
52.64282227,-54.37752533
52.83355713,-62.88295746
53.02429199,-54.52556992
53.21502686,-53.91112900
53.40576172,-49.97623444
53.59649658,-53.65611649
53.78723145,-79.17589569
53.97796631,-66.25192261
54.16870117,-67.01017761
54.35943604,-53.78321838
54.55017090,-48.64113235
54.74090576,-47.61256790
54.93164062,-48.01081085
55.12237549,-49.55998230
55.31311035,-56.40430450
55.50384521,-55.36607361
55.69458008,-52.28611374
55.88531494,-51.74800491
56.07604980,-52.49685669
56.26678467,-53.42288208
56.45751953,-55.97709656
56.64825439,-67.13827515
56.83898926,-58.96276855
57.02972412,-53.00735092
57.22045898,-52.04283142
57.41119385,-55.81350327
57.60192871,-62.20953369
57.79266357,-58.64391327
57.98339844,-54.00782776
58.17413330,-52.03121948
58.36486816,-56.08016205
58.55560303,-61.73374557
58.74633789,-57.47255325
58.93707275,-57.64344025
59.12780762,-56.59331894
59.31854248,-56.04534912
59.50927734,-58.19347000
59.70001221,-59.72731018
59.89074707,-56.39083481
60.08148193,-53.58773041
60.27221680,-51.27278900
60.46295166,-49.55469131
60.65368652,-48.36516571
60.84442139,-49.88155746
61.03515625,-52.39650345
61.22589111,-53.08827209
61.41662598,-53.66911316
61.60736084,-55.64006424
61.79809570,-63.37986374
61.98883057,-64.77663422
62.17956543,-67.97225189
62.37030029,-68.47026825
62.56103516,-56.12736130
62.75177002,-54.71411133
62.94250488,-54.00686646
63.13323975,-55.12060547
63.32397461,-53.48841095
63.51470947,-54.52904510
63.70544434,-57.15842438
63.89617920,-52.83930206
64.08691406,-49.05599213
64.27764893,-49.74466324
64.46838379,-51.71500397
64.65911865,-57.42546082
64.84985352,-53.20859909
65.04058838,-53.84155273
65.23132324,-55.19114685
65.42205811,-55.03261948
65.61279297,-57.30562592
65.80352783,-60.68631744
65.99426270,-53.45969772
66.18499756,-49.26005936
66.37573242,-52.02478409
66.56646729,-53.15312195
66.75720215,-56.23626328
66.94793701,-65.47254944
67.13867188,-64.37516785
67.32940674,-61.00393295
67.52014160,-52.94624710
67.71087646,-52.21892929
67.90161133,-53.36461639
68.09234619,-50.47119522
68.28308105,-49.10678482
68.47381592,-51.75399780
68.66455078,-55.83982468
68.85528564,-52.65542603
69.04602051,-53.76216888
69.23675537,-53.12594986
69.42749023,-52.31926727
69.61822510,-55.53924561
69.80895996,-61.57552719
69.99969482,-52.91399384
70.19042969,-53.50381851
70.38116455,-58.01689911
70.57189941,-52.53268433
70.76263428,-57.04560089
70.95336914,-60.72555923
71.14410400,-53.87847900
71.33483887,-55.98247910
71.52557373,-70.01045990
71.71630859,-58.40606308
71.90704346,-56.69265747
72.09777832,-55.48925781
72.28851318,-51.33725739
72.47924805,-51.84611511
72.66998291,-57.41479492
72.86071777,-57.91102600
73.05145264,-59.83327866
73.24218750,-63.36613083
73.43292236,-59.82738876
73.62365723,-51.98778534
73.81439209,-51.13870239
74.00512695,-52.27046585
74.19586182,-58.96772385
74.38659668,-63.61453247
74.57733154,-62.92264938
74.76806641,-56.66878510
74.95880127,-53.92524338
75.14953613,-54.21453857
75.34027100,-58.63576508
75.53100586,-60.23720551
75.72174072,-53.17995453
75.91247559,-51.90565109
76.10321045,-52.59988403
76.29394531,-53.38365936
76.48468018,-52.06920624
76.67541504,-50.38811111
76.86614990,-51.86857224
77.05688477,-57.80175018
77.24761963,-57.83960342
77.43835449,-53.99819946
77.62908936,-54.77491760
77.81982422,-52.74943542
78.01055908,-51.64312744
78.20129395,-55.30998993
78.39202881,-59.04348755
78.58276367,-62.52412415
78.77349854,-56.11895752
78.96423340,-52.66392136
79.15496826,-64.06817627
79.34570312,-54.62441254
79.53643799,-65.27113342
79.72717285,-57.79328918
79.91790771,-54.96536636
80.10864258,-50.53651428
80.29937744,-48.50958252
80.49011230,-52.54173279
80.68084717,-60.16259003
80.87158203,-55.02126694
81.06231689,-60.35125732
81.25305176,-53.58537292
81.44378662,-47.16353989
81.63452148,-47.83568573
81.82525635,-53.44408035
82.01599121,-63.70886230
82.20672607,-53.28577042
82.39746094,-49.11817932
82.58819580,-51.54554367
82.77893066,-51.59012604
82.96966553,-50.69816589
83.16040039,-57.09998322
83.35113525,-66.99806976
83.54187012,-53.69615555
83.73260498,-50.42033768
83.92333984,-55.33041382
84.11407471,-65.27644348
84.30480957,-53.29234314
84.49554443,-52.06917572
84.68627930,-52.80208588
84.87701416,-54.06669617
85.06774902,-53.98905182
85.25848389,-53.67997742
85.44921875,-54.81731415
85.63995361,-53.13940048
85.83068848,-52.15217972
86.02142334,-54.25896072
86.21215820,-55.63971710
86.40289307,-56.90114594
86.59362793,-66.80596924
86.78436279,-56.13736725
86.97509766,-55.33580399
87.16583252,-58.34970474
87.35656738,-55.07342911
87.54730225,-52.47688675
87.73803711,-53.60879898
87.92877197,-56.06599808
88.11950684,-64.52297211
88.31024170,-62.01129913
88.50097656,-61.74839401
88.69171143,-55.85486984
88.88244629,-51.34307098
89.07318115,-54.42985153
