Time,Channel A
(ms),(V)

3.74933298,-0.89602345
3.74997298,-0.89602345
3.75061298,-0.89602345
3.75125298,-1.07242048
3.75189298,-0.89602345
3.75253298,-0.89602345
3.75317298,-0.89602345
3.75381298,-1.07242048
3.75445298,-1.07242048
3.75509298,-1.07242048
3.75573298,-0.89602345
3.75637298,-0.89602345
3.75701298,-0.89602345
3.75765298,-0.89602345
3.75829298,-0.89602345
3.75893298,-0.89602345
3.75957298,-0.89602345
3.76021298,-0.89602345
3.76085298,-1.07242048
3.76149298,-0.89602345
3.76213298,-0.89602345
3.76277298,-0.89602345
3.76341298,-0.89602345
3.76405298,-0.89602345
3.76469298,-0.89602345
3.76533298,-0.89602345
3.76597298,-0.89602345
3.76661298,-0.89602345
3.76725298,-0.89602345
3.76789298,-0.89602345
3.76853298,-0.89602345
3.76917298,-0.89602345
3.76981298,-0.89602345
3.77045298,-0.89602345
3.77109298,-0.89602345
3.77173298,-0.72023684
3.77237298,-0.89602345
3.77301298,-0.72023684
3.77365298,-0.72023684
3.77429298,-0.72023684
3.77493298,-0.72023684
3.77557298,-0.54383981
3.77621298,-0.72023684
3.77685298,-0.54383981
3.77749298,-0.54383981
3.77813298,-0.54383981
3.77877298,-0.54383981
3.77941298,-0.36744285
3.78005298,-0.54383981
3.78069298,-0.36744285
3.78133298,-0.54383981
3.78197298,-0.36744285
3.78261298,-0.36744285
3.78325298,-0.36744285
3.78389298,-0.36744285
3.78453298,-0.36744285
3.78517298,-0.36744285
3.78581298,-0.19104587
3.78645298,-0.19104587
3.78709298,-0.19104587
3.78773298,-0.19104587
3.78837298,-0.19104587
3.78901298,-0.19104587
3.78965298,-0.19104587
3.79029298,-0.01525925
3.79093298,-0.01525925
3.79157298,-0.01525925
3.79221298,-0.01525925
3.79285298,-0.01525925
3.79349298,-0.01525925
3.79413298,0.16052736
3.79477298,0.16052736
3.79541298,0.16052736
3.79605298,0.16052736
3.79669298,0.16052736
3.79733298,0.33692434
3.79797298,0.33692434
3.79861298,0.33692434
3.79925298,0.33692434
3.79989298,0.33692434
3.80053298,0.33692434
3.80117298,0.33692434
3.80181298,0.33692434
3.80245298,0.33692434
3.80309298,0.51332134
3.80373298,0.51332134
3.80437298,0.33692434
3.80501298,0.51332134
3.80565298,0.51332134
3.80629298,0.51332134
3.80693298,0.51332134
3.80757298,0.51332134
3.80821298,0.68971831
3.80885298,0.68971831
3.80949298,0.68971831
3.81013298,0.68971831
3.81077298,0.68971831
3.81141298,0.68971831
3.81205298,0.68971831
3.81269298,0.68971831
3.81333298,0.68971831
3.81397298,0.86550492
3.81461298,0.86550492
3.81525298,0.86550492
3.81589298,0.86550492
3.81653298,0.86550492
3.81717298,0.86550492
3.81781298,0.86550492
3.81845298,0.86550492
3.81909298,0.86550492
3.81973298,0.86550492
3.82037298,0.86550492
3.82101298,0.86550492
3.82165298,0.86550492
3.82229298,0.86550492
3.82293298,0.86550492
3.82357298,0.86550492
3.82421298,0.86550492
3.82485298,1.04190195
3.82549298,0.86550492
3.82613298,0.86550492
3.82677298,0.86550492
3.82741298,0.86550492
3.82805298,0.86550492
3.82869298,1.04190195
3.82933298,1.04190195
3.82997298,0.86550492
3.83061298,0.86550492
3.83125298,0.86550492
3.83189298,0.86550492
3.83253298,0.86550492
3.83317298,0.86550492
3.83381298,0.86550492
3.83445298,0.86550492
