1.00000000,0.04055100
2.00000000,0.04082475
3.00000000,0.04031342
4.00000000,0.04045762
5.00000000,0.04038331
6.00000000,0.04026520
7.00000000,0.04050996
8.00000000,0.04013428
9.00000000,0.04048676
10.00000000,0.04054154
11.00000000,0.04063935
12.00000000,0.04037324
13.00000000,0.04052247
14.00000000,0.04014374
15.00000000,0.04039963
16.00000000,0.04040345
17.00000000,0.04040589
18.00000000,0.04027390
19.00000000,0.04037858
20.00000000,0.04030243
21.00000000,0.04020996
22.00000000,0.04025864
23.00000000,0.04039185
24.00000000,0.04056275
25.00000000,0.04029603
26.00000000,0.04058183
27.00000000,0.04021973
28.00000000,0.04056214
29.00000000,0.04045289
30.00000000,0.04041993
31.00000000,0.04053971
32.00000000,0.04047578
33.00000000,0.04053208
34.00000000,0.04052598
35.00000000,0.04035142
36.00000000,0.04064607
37.00000000,0.04069505
38.00000000,0.04056336
39.00000000,0.04078325
40.00000000,0.04069947
41.00000000,0.04039979
42.00000000,0.04080980
43.00000000,0.04064103
44.00000000,0.04049790
45.00000000,0.04072786
46.00000000,0.04064027
47.00000000,0.04049363
48.00000000,0.04064302
49.00000000,0.04056214
50.00000000,0.04058930
51.00000000,0.04066453
52.00000000,0.04052964
53.00000000,0.04079606
54.00000000,0.04058259
55.00000000,0.04049195
56.00000000,0.04066026
57.00000000,0.04062440
58.00000000,0.04075669
59.00000000,0.04059495
60.00000000,0.04079820
61.00000000,0.04046571
62.00000000,0.04080278
63.00000000,0.04035615
64.00000000,0.04066743
65.00000000,0.04089433
66.00000000,0.04057389
67.00000000,0.04039231
68.00000000,0.04057603
69.00000000,0.04051453
70.00000000,0.04051331
71.00000000,0.04030259
72.00000000,0.04059449
73.00000000,0.04058473
74.00000000,0.04048524
75.00000000,0.04042191
76.00000000,0.04048051
77.00000000,0.04037476
78.00000000,0.04032303
79.00000000,0.04041062
80.00000000,0.04040421
81.00000000,0.04036637
82.00000000,0.04031708
83.00000000,0.04049836
84.00000000,0.04039689
85.00000000,0.04035279
86.00000000,0.04063401
87.00000000,0.04036957
88.00000000,0.04031037
89.00000000,0.04026352
90.00000000,0.04034134
91.00000000,0.04055924
92.00000000,0.04044755
93.00000000,0.04047547
94.00000000,0.04051164
95.00000000,0.04036133
96.00000000,0.04037446
97.00000000,0.04036149
98.00000000,0.04052033
99.00000000,0.04025864
100.00000000,0.04039185
101.00000000,0.04066331
102.00000000,0.04045823
103.00000000,0.04064775
104.00000000,0.04068803
105.00000000,0.04062119
106.00000000,0.04065797
107.00000000,0.04025116
108.00000000,0.04026734
109.00000000,0.04069734
110.00000000,0.04063127
111.00000000,0.04053803
112.00000000,0.04062058
113.00000000,0.04064164
114.00000000,0.04070924
115.00000000,0.04054276
116.00000000,0.04064256
117.00000000,0.04066697
118.00000000,0.04018891
119.00000000,0.04059281
120.00000000,0.04066423
121.00000000,0.04041581
122.00000000,0.04061341
123.00000000,0.04051728
124.00000000,0.04051652
125.00000000,0.04063661
126.00000000,0.04037583
127.00000000,0.04064347
128.00000000,0.04078187
129.00000000,0.04021714
130.00000000,0.04064378
131.00000000,0.04062577
132.00000000,0.04058122
133.00000000,0.04067399
134.00000000,0.04038300
135.00000000,0.04051865
136.00000000,0.04068711
137.00000000,0.04062242
138.00000000,0.04061662
139.00000000,0.04053727
140.00000000,0.04053910
141.00000000,0.04039902
142.00000000,0.04060288
143.00000000,0.04067109
144.00000000,0.04054505
145.00000000,0.04042023
146.00000000,0.04060197
147.00000000,0.04043351
148.00000000,0.04060182
149.00000000,0.04059693
150.00000000,0.04061341
151.00000000,0.04046448
152.00000000,0.04031525
153.00000000,0.04060410
154.00000000,0.04038239
155.00000000,0.04046998
156.00000000,0.04059464
157.00000000,0.04040406
158.00000000,0.04050431
159.00000000,0.04059876
160.00000000,0.04065003
161.00000000,0.04051698
162.00000000,0.04049516
163.00000000,0.04071748
164.00000000,0.04066560
165.00000000,0.04068681
166.00000000,0.04079026
167.00000000,0.04063539
168.00000000,0.04055787
169.00000000,0.04079637
170.00000000,0.04063493
171.00000000,0.04056321
