(us);(V)
-23.99736243;5.21805477
-23.98736243;5.12955093
-23.97736243;5.21805477
-23.96736243;5.12955093
-23.95736243;5.04104757
-23.94736243;5.04104757
-23.93736243;5.21805477
-23.92736243;5.12955093
-23.91736243;5.12955093
-23.90736243;5.12955093
-23.89736243;5.12955093
-23.88736243;5.04104757
-23.87736243;5.21805477
-23.86736243;5.12955093
-23.85736243;5.12955093
-23.84736243;5.12955093
-23.83736243;5.04104757
-23.82736243;4.95254374
-23.81736243;5.12955093
-23.80736243;5.21805477
-23.79736243;5.12955093
-23.78736243;5.12955093
-23.77736243;5.04104757
-23.76736243;5.04104757
-23.75736243;5.12955093
-23.74736243;5.21805477
-23.73736243;5.12955093
-23.72736243;5.12955093
-23.71736243;5.12955093
-23.70736243;5.04104757
-23.69736243;5.12955093
-23.68736243;5.21805477
-23.67736243;5.12955093
-23.66736243;5.12955093
-23.65736243;5.12955093
-23.64736243;5.04104757
-23.63736243;5.12955093
-23.62736243;5.21805477
-23.61736243;5.12955093
-23.60736243;5.04104757
-23.59736243;5.12955093
-23.58736243;5.04104757
-23.57736243;5.04104757
-23.56736243;5.21805477
-23.55736243;5.12955093
-23.54736244;5.12955093
-23.53736244;5.12955093
-23.52736244;5.12955093
-23.51736244;5.04104757
-23.50736244;5.12955093
-23.49736244;5.21805477
-23.48736244;5.12955093
-23.47736244;5.12955093
-23.46736244;5.12955093
-23.45736244;5.04104757
-23.44736244;5.12955093
-23.43736244;5.21805477
-23.42736244;5.12955093
-23.41736244;5.04104757
-23.40736244;5.12955093
-23.39736244;5.04104757
-23.38736244;5.04104757
-23.37736244;5.12955093
-23.36736244;5.12955093
-23.35736244;5.12955093
-23.34736244;5.12955093
-23.33736244;5.04104757
-23.32736244;5.04104757
-23.31736244;5.21805477
-23.30736244;5.12955093
-23.29736244;5.12955093
-23.28736244;5.12955093
-23.27736244;5.12955093
-23.26736244;5.04104757
-23.25736244;5.12955093
-23.24736244;5.21805477
-23.23736244;5.12955093
-23.22736244;5.12955093
-23.21736244;5.12955093
-23.20736244;5.04104757
-23.19736244;5.12955093
-23.18736244;5.21805477
-23.17736244;5.12955093
-23.16736244;5.12955093
-23.15736244;5.12955093
-23.14736244;5.04104757
-23.13736244;5.04104757
-23.12736244;5.21805477
-23.11736244;5.12955093
-23.10736244;5.12955093
-23.09736244;5.12955093
-23.08736244;5.04104757
-23.07736244;5.04104757
-23.06736244;5.12955093
-23.05736244;5.12955093
-23.04736244;5.12955093
-23.03736244;5.12955093
-23.02736244;5.12955093
-23.01736244;5.12955093
-23.00736244;5.12955093
-22.99736244;5.12955093
-22.98736244;5.12955093
-22.97736244;5.12955093
-22.96736244;5.12955093
-22.95736244;5.04104757
-22.94736244;5.12955093
-22.93736244;5.21805477
-22.92736244;5.12955093
-22.91736244;5.12955093
-22.90736244;5.12955093
-22.89736244;5.04104757
-22.88736244;5.04104757
-22.87736244;5.21805477
-22.86736244;5.12955093
-22.85736244;5.12955093
-22.84736244;5.12955093
-22.83736244;5.04104757
-22.82736244;5.04104757
-22.81736244;5.21805477
-22.80736244;5.21805477
-22.79736244;5.12955093
-22.78736244;5.12955093
-22.77736244;5.04104757
-22.76736244;5.04104757
-22.75736244;5.21805477
-22.74736244;5.12955093
-22.73736244;5.12955093
-22.72736244;5.12955093
-22.71736244;5.04104757
-22.70736244;5.04104757
-22.69736244;5.12955093
-22.68736244;5.21805477
-22.67736244;5.12955093
-22.66736244;5.12955093
-22.65736244;5.12955093
-22.64736244;5.04104757
-22.63736244;5.04104757
-22.62736244;5.21805477
-22.61736244;5.12955093
-22.60736244;5.21805477
-22.59736244;5.21805477
-22.58736244;5.12955093
-22.57736244;4.95254374
-22.56736244;5.12955093
-22.55736244;5.21805477
-22.54736244;5.12955093
-22.53736244;5.12955093
-22.52736244;5.04104757
-22.51736244;5.04104757
-22.50736244;5.12955093
-22.49736244;5.21805477
-22.48736244;5.12955093
-22.47736244;5.12955093
-22.46736244;5.12955093
-22.45736244;5.12955093
-22.44736244;5.04104757
-22.43736244;5.21805477
-22.42736244;5.12955093
-22.41736244;5.12955093
-22.40736244;5.21805477
-22.39736244;5.12955093
-22.38736244;5.12955093
-22.37736244;5.21805477
-22.36736244;5.21805477
-22.35736244;5.12955093
-22.34736244;5.12955093
-22.33736244;5.12955093
-22.32736244;5.04104757
-22.31736244;5.12955093
-22.30736244;5.21805477
-22.29736244;5.12955093
-22.28736244;5.12955093
-22.27736244;5.04104757
-22.26736244;5.04104757
-22.25736244;5.12955093
-22.24736244;5.21805477
-22.23736244;5.12955093
-22.22736244;5.12955093
-22.21736244;5.12955093
-22.20736244;5.04104757
-22.19736244;5.04104757
-22.18736244;5.21805477
-22.17736244;5.12955093
-22.16736244;5.12955093
-22.15736244;5.12955093
-22.14736244;5.04104757
-22.13736244;5.04104757
-22.12736244;5.21805477
-22.11736244;5.12955093
-22.10736244;5.12955093
-22.09736244;5.12955093
-22.08736244;5.12955093
-22.07736244;5.04104757
-22.06736244;5.21805477
-22.05736244;5.21805477
-22.04736244;5.12955093
-22.03736244;5.12955093
-22.02736244;5.04104757
-22.01736244;5.04104757
-22.00736244;5.12955093
-21.99736244;5.21805477
-21.98736244;5.21805477
-21.97736244;5.21805477
-21.96736244;5.04104757
-21.95736244;5.04104757
-21.94736244;5.12955093
-21.93736244;5.21805477
-21.92736244;5.21805477
-21.91736244;5.12955093
-21.90736245;5.12955093
-21.89736245;5.12955093
-21.88736245;5.04104757
-21.87736245;5.21805477
-21.86736245;5.21805477
-21.85736245;5.12955093
-21.84736245;5.12955093
-21.83736245;5.04104757
-21.82736245;5.04104757
-21.81736245;5.21805477
-21.80736245;5.21805477
-21.79736245;5.12955093
-21.78736245;5.12955093
-21.77736245;5.12955093
-21.76736245;5.04104757
-21.75736245;5.12955093
-21.74736245;5.12955093
-21.73736245;5.12955093
-21.72736245;5.12955093
-21.71736245;5.12955093
-21.70736245;5.04104757
-21.69736245;5.04104757
-21.68736245;5.21805477
-21.67736245;5.21805477
-21.66736245;5.21805477
-21.65736245;5.12955093
-21.64736245;5.04104757
-21.63736245;5.04104757
-21.62736245;5.21805477
-21.61736245;5.21805477
-21.60736245;5.12955093
-21.59736245;5.12955093
-21.58736245;5.04104757
-21.57736245;5.04104757
-21.56736245;5.21805477
-21.55736245;5.21805477
-21.54736245;5.12955093
-21.53736245;5.12955093
-21.52736245;5.12955093
-21.51736245;5.04104757
-21.50736245;5.12955093
-21.49736245;5.21805477
-21.48736245;5.12955093
-21.47736245;5.12955093
-21.46736245;5.12955093
-21.45736245;5.12955093
-21.44736245;5.04104757
-21.43736245;5.21805477
-21.42736245;5.12955093
-21.41736245;5.21805477
-21.40736245;5.12955093
-21.39736245;5.04104757
-21.38736245;5.04104757
-21.37736245;5.21805477
-21.36736245;5.21805477
-21.35736245;5.12955093
-21.34736245;5.12955093
-21.33736245;5.12955093
-21.32736245;5.04104757
-21.31736245;5.12955093
-21.30736245;5.21805477
-21.29736245;5.12955093
-21.28736245;5.21805477
-21.27736245;5.12955093
-21.26736245;5.04104757
-21.25736245;5.21805477
-21.24736245;5.12955093
-21.23736245;5.12955093
-21.22736245;5.12955093
-21.21736245;5.12955093
-21.20736245;5.12955093
-21.19736245;5.12955093
-21.18736245;5.21805477
-21.17736245;5.12955093
-21.16736245;5.12955093
-21.15736245;5.12955093
-21.14736245;5.12955093
-21.13736245;5.04104757
-21.12736245;5.12955093
-21.11736245;5.12955093
-21.10736245;5.12955093
-21.09736245;5.12955093
-21.08736245;5.12955093
-21.07736245;4.95254374
-21.06736245;5.12955093
-21.05736245;5.21805477
-21.04736245;5.12955093
-21.03736245;5.12955093
-21.02736245;5.04104757
-21.01736245;5.04104757
-21.00736245;5.12955093
-20.99736245;5.21805477
-20.98736245;5.12955093
-20.97736245;5.12955093
-20.96736245;5.04104757
-20.95736245;5.04104757
-20.94736245;5.12955093
-20.93736245;5.21805477
-20.92736245;5.12955093
-20.91736245;5.12955093
-20.90736245;5.12955093
-20.89736245;5.12955093
-20.88736245;5.04104757
-20.87736245;5.12955093
-20.86736245;5.12955093
-20.85736245;5.04104757
-20.84736245;5.12955093
-20.83736245;5.12955093
-20.82736245;5.04104757
-20.81736245;5.12955093
-20.80736245;5.12955093
-20.79736245;5.12955093
-20.78736245;5.12955093
-20.77736245;5.12955093
-20.76736245;5.04104757
-20.75736245;5.12955093
-20.74736245;5.21805477
-20.73736245;5.12955093
-20.72736245;5.21805477
-20.71736245;5.12955093
-20.70736245;5.04104757
-20.69736245;5.04104757
-20.68736245;5.21805477
-20.67736245;5.12955093
-20.66736245;5.12955093
-20.65736245;5.12955093
-20.64736245;5.04104757
-20.63736245;5.04104757
-20.62736245;5.21805477
-20.61736245;5.12955093
-20.60736245;5.04104757
-20.59736245;5.12955093
-20.58736245;5.12955093
-20.57736245;5.04104757
-20.56736245;5.21805477
-20.55736245;5.21805477
-20.54736245;5.12955093
-20.53736245;5.12955093
-20.52736245;5.12955093
-20.51736245;5.04104757
-20.50736245;5.12955093
-20.49736245;5.12955093
-20.48736245;5.12955093
-20.47736245;5.12955093
-20.46736245;5.12955093
-20.45736245;5.04104757
-20.44736245;5.12955093
-20.43736245;5.21805477
-20.42736245;5.12955093
-20.41736245;5.12955093
-20.40736245;5.12955093
-20.39736245;5.04104757
-20.38736245;5.04104757
-20.37736245;5.12955093
-20.36736245;5.12955093
-20.35736245;5.04104757
-20.34736245;5.12955093
-20.33736245;5.04104757
-20.32736245;5.04104757
-20.31736245;5.21805477
-20.30736245;5.12955093
-20.29736245;5.12955093
-20.28736245;5.12955093
-20.27736245;5.12955093
-20.26736245;5.04104757
-20.25736246;5.12955093
-20.24736246;5.21805477
-20.23736246;5.12955093
-20.22736246;5.12955093
-20.21736246;5.12955093
-20.20736246;5.04104757
-20.19736246;5.12955093
-20.18736246;5.21805477
-20.17736246;5.12955093
-20.16736246;5.12955093
-20.15736246;5.12955093
-20.14736246;5.04104757
-20.13736246;5.04104757
-20.12736246;5.21805477
-20.11736246;5.12955093
-20.10736246;5.04104757
-20.09736246;5.12955093
-20.08736246;5.12955093
-20.07736246;5.04104757
-20.06736246;5.21805477
-20.05736246;5.12955093
-20.04736246;5.12955093
-20.03736246;5.12955093
-20.02736246;5.12955093
-20.01736246;5.04104757
-20.00736246;5.12955093
-19.99736246;5.21805477
-19.98736246;5.12955093
-19.97736246;5.21805477
-19.96736246;5.12955093
-19.95736246;5.04104757
-19.94736246;5.04104757
-19.93736246;5.21805477
-19.92736246;5.12955093
-19.91736246;5.12955093
-19.90736246;5.12955093
-19.89736246;5.04104757
-19.88736246;5.04104757
-19.87736246;5.12955093
-19.86736246;5.12955093
-19.85736246;5.12955093
-19.84736246;5.12955093
-19.83736246;5.12955093
-19.82736246;5.04104757
-19.81736246;5.21805477
-19.80736246;5.21805477
-19.79736246;5.12955093
-19.78736246;5.12955093
-19.77736246;5.04104757
-19.76736246;5.04104757
-19.75736246;5.12955093
-19.74736246;5.21805477
-19.73736246;5.12955093
-19.72736246;5.12955093
-19.71736246;5.12955093
-19.70736246;5.04104757
-19.69736246;5.04104757
-19.68736246;5.21805477
-19.67736246;5.12955093
-19.66736246;5.12955093
-19.65736246;5.12955093
-19.64736246;5.04104757
-19.63736246;5.04104757
-19.62736246;5.12955093
-19.61736246;5.21805477
-19.60736246;5.12955093
-19.59736246;5.12955093
-19.58736246;5.12955093
-19.57736246;5.04104757
-19.56736246;5.21805477
-19.55736246;5.21805477
-19.54736246;5.12955093
-19.53736246;5.12955093
-19.52736246;5.04104757
-19.51736246;5.04104757
-19.50736246;5.12955093
-19.49736246;5.21805477
-19.48736246;5.12955093
-19.47736246;5.12955093
-19.46736246;5.12955093
-19.45736246;5.04104757
-19.44736246;5.12955093
-19.43736246;5.21805477
-19.42736246;5.12955093
-19.41736246;5.12955093
-19.40736246;5.12955093
-19.39736246;5.04104757
-19.38736246;5.04104757
-19.37736246;5.12955093
-19.36736246;5.12955093
-19.35736246;5.12955093
-19.34736246;5.12955093
-19.33736246;5.04104757
-19.32736246;5.04104757
-19.31736246;5.21805477
-19.30736246;5.12955093
-19.29736246;5.12955093
-19.28736246;5.12955093
-19.27736246;5.12955093
-19.26736246;5.04104757
-19.25736246;5.12955093
-19.24736246;5.21805477
-19.23736246;5.04104757
-19.22736246;5.12955093
-19.21736246;5.12955093
-19.20736246;5.12955093
-19.19736246;5.12955093
-19.18736246;5.21805477
-19.17736246;5.12955093
-19.16736246;5.12955093
-19.15736246;5.12955093
-19.14736246;5.12955093
-19.13736246;5.04104757
-19.12736246;5.21805477
-19.11736246;5.12955093
-19.10736246;5.04104757
-19.09736246;5.12955093
-19.08736246;5.12955093
-19.07736246;4.95254374
-19.06736246;5.12955093
-19.05736246;5.21805477
-19.04736246;5.12955093
-19.03736246;5.21805477
-19.02736246;5.12955093
-19.01736246;4.95254374
-19.00736246;5.12955093
-18.99736246;5.21805477
-18.98736246;5.12955093
-18.97736246;5.21805477
-18.96736246;5.12955093
-18.95736246;5.04104757
-18.94736246;5.12955093
-18.93736246;5.21805477
-18.92736246;5.12955093
-18.91736246;5.12955093
-18.90736246;5.12955093
-18.89736246;5.12955093
-18.88736246;4.95254374
-18.87736246;5.21805477
-18.86736246;5.21805477
-18.85736246;5.12955093
-18.84736246;5.12955093
-18.83736246;5.04104757
-18.82736246;5.04104757
-18.81736246;5.21805477
-18.80736246;5.21805477
-18.79736246;5.12955093
-18.78736246;5.12955093
-18.77736246;5.12955093
-18.76736246;5.04104757
-18.75736246;5.12955093
-18.74736246;5.21805477
-18.73736246;5.12955093
-18.72736246;5.12955093
-18.71736246;5.12955093
-18.70736246;5.04104757
-18.69736246;5.04104757
-18.68736246;5.21805477
-18.67736246;5.12955093
-18.66736246;5.21805477
-18.65736246;5.12955093
-18.64736246;5.04104757
-18.63736246;5.04104757
-18.62736246;5.21805477
-18.61736247;5.21805477
-18.60736247;5.12955093
-18.59736247;5.12955093
-18.58736247;5.12955093
-18.57736247;5.04104757
-18.56736247;5.21805477
-18.55736247;5.21805477
-18.54736247;5.12955093
-18.53736247;5.12955093
-18.52736247;5.04104757
-18.51736247;5.04104757
-18.50736247;5.12955093
-18.49736247;5.21805477
-18.48736247;5.12955093
-18.47736247;5.12955093
-18.46736247;5.12955093
-18.45736247;5.04104757
-18.44736247;5.04104757
-18.43736247;5.21805477
-18.42736247;5.21805477
-18.41736247;5.12955093
-18.40736247;5.12955093
-18.39736247;5.04104757
-18.38736247;5.04104757
-18.37736247;5.21805477
-18.36736247;5.21805477
-18.35736247;5.12955093
-18.34736247;5.12955093
-18.33736247;5.04104757
-18.32736247;5.04104757
-18.31736247;5.21805477
-18.30736247;5.21805477
-18.29736247;5.12955093
-18.28736247;5.12955093
-18.27736247;5.04104757
-18.26736247;5.04104757
-18.25736247;5.12955093
-18.24736247;5.21805477
-18.23736247;5.12955093
-18.22736247;5.12955093
-18.21736247;5.12955093
-18.20736247;5.12955093
-18.19736247;5.12955093
-18.18736247;5.21805477
-18.17736247;5.12955093
-18.16736247;5.21805477
-18.15736247;5.12955093
-18.14736247;5.12955093
-18.13736247;4.95254374
-18.12736247;5.21805477
-18.11736247;5.21805477
-18.10736247;5.12955093
-18.09736247;5.12955093
-18.08736247;5.04104757
-18.07736247;5.04104757
-18.06736247;5.21805477
-18.05736247;5.21805477
-18.04736247;5.12955093
-18.03736247;5.12955093
-18.02736247;5.12955093
-18.01736247;5.04104757
-18.00736247;5.12955093
-17.99736247;5.21805477
-17.98736247;5.12955093
-17.97736247;5.12955093
-17.96736247;5.12955093
-17.95736247;5.12955093
-17.94736247;5.12955093
-17.93736247;5.21805477
-17.92736247;5.12955093
-17.91736247;5.12955093
-17.90736247;5.12955093
-17.89736247;5.12955093
-17.88736247;5.04104757
-17.87736247;5.21805477
-17.86736247;5.21805477
-17.85736247;5.12955093
-17.84736247;5.21805477
-17.83736247;5.04104757
-17.82736247;5.04104757
-17.81736247;5.21805477
-17.80736247;5.21805477
-17.79736247;5.12955093
-17.78736247;5.12955093
-17.77736247;5.12955093
-17.76736247;5.04104757
-17.75736247;5.12955093
-17.74736247;5.21805477
-17.73736247;5.12955093
-17.72736247;5.12955093
-17.71736247;5.12955093
-17.70736247;5.04104757
-17.69736247;5.12955093
-17.68736247;5.21805477
-17.67736247;5.12955093
-17.66736247;5.12955093
-17.65736247;5.12955093
-17.64736247;5.12955093
-17.63736247;5.04104757
-17.62736247;5.21805477
-17.61736247;5.12955093
-17.60736247;5.12955093
-17.59736247;5.21805477
-17.58736247;5.12955093
-17.57736247;5.04104757
-17.56736247;5.21805477
-17.55736247;5.12955093
-17.54736247;5.12955093
-17.53736247;5.21805477
-17.52736247;5.12955093
-17.51736247;5.12955093
-17.50736247;5.12955093
-17.49736247;5.12955093
-17.48736247;5.12955093
-17.47736247;5.21805477
-17.46736247;5.12955093
-17.45736247;5.04104757
-17.44736247;5.12955093
-17.43736247;5.21805477
-17.42736247;5.12955093
-17.41736247;5.12955093
-17.40736247;5.12955093
-17.39736247;5.04104757
-17.38736247;5.12955093
-17.37736247;5.12955093
-17.36736247;5.21805477
-17.35736247;5.12955093
-17.34736247;5.12955093
-17.33736247;5.12955093
-17.32736247;5.04104757
-17.31736247;5.12955093
-17.30736247;5.12955093
-17.29736247;5.12955093
-17.28736247;5.12955093
-17.27736247;5.12955093
-17.26736247;5.04104757
-17.25736247;5.12955093
-17.24736247;5.12955093
-17.23736247;5.12955093
-17.22736247;5.12955093
-17.21736247;5.12955093
-17.20736247;5.12955093
-17.19736247;5.12955093
-17.18736247;5.21805477
-17.17736247;5.12955093
-17.16736247;5.12955093
-17.15736247;5.12955093
-17.14736247;5.12955093
-17.13736247;5.04104757
-17.12736247;5.21805477
-17.11736247;5.21805477
-17.10736247;5.12955093
-17.09736247;5.12955093
-17.08736247;5.12955093
-17.07736247;5.04104757
-17.06736247;5.21805477
-17.05736247;5.21805477
-17.04736247;5.12955093
-17.03736247;5.12955093
-17.02736247;5.12955093
-17.01736247;5.12955093
-17.00736247;5.12955093
-16.99736247;5.21805477
-16.98736247;5.12955093
-16.97736247;5.12955093
-16.96736248;5.12955093
-16.95736248;5.12955093
-16.94736248;5.04104757
-16.93736248;5.21805477
-16.92736248;5.12955093
-16.91736248;5.12955093
-16.90736248;5.12955093
-16.89736248;5.12955093
-16.88736248;5.04104757
-16.87736248;5.21805477
-16.86736248;5.21805477
-16.85736248;5.12955093
-16.84736248;5.21805477
-16.83736248;5.04104757
-16.82736248;5.04104757
-16.81736248;5.12955093
-16.80736248;5.21805477
-16.79736248;5.12955093
-16.78736248;5.12955093
-16.77736248;5.12955093
-16.76736248;5.12955093
-16.75736248;5.12955093
-16.74736248;5.21805477
-16.73736248;5.12955093
-16.72736248;5.12955093
-16.71736248;5.12955093
-16.70736248;5.12955093
-16.69736248;5.04104757
-16.68736248;5.21805477
-16.67736248;5.12955093
-16.66736248;5.12955093
-16.65736248;5.12955093
-16.64736248;5.12955093
-16.63736248;5.04104757
-16.62736248;5.21805477
-16.61736248;5.21805477
-16.60736248;5.12955093
-16.59736248;5.21805477
-16.58736248;5.12955093
-16.57736248;5.04104757
-16.56736248;5.12955093
-16.55736248;5.12955093
-16.54736248;5.12955093
-16.53736248;5.21805477
-16.52736248;5.12955093
-16.51736248;5.04104757
-16.50736248;5.12955093
-16.49736248;5.21805477
-16.48736248;5.12955093
-16.47736248;5.12955093
-16.46736248;5.12955093
-16.45736248;5.12955093
-16.44736248;5.04104757
-16.43736248;5.12955093
-16.42736248;5.04104757
-16.41736248;5.12955093
-16.40736248;5.21805477
-16.39736248;5.12955093
-16.38736248;5.04104757
-16.37736248;5.12955093
-16.36736248;5.12955093
-16.35736248;5.12955093
-16.34736248;5.21805477
-16.33736248;5.04104757
-16.32736248;5.04104757
-16.31736248;5.21805477
-16.30736248;5.21805477
-16.29736248;5.12955093
-16.28736248;5.21805477
-16.27736248;5.12955093
-16.26736248;5.04104757
-16.25736248;5.12955093
-16.24736248;5.21805477
-16.23736248;5.12955093
-16.22736248;5.21805477
-16.21736248;5.12955093
-16.20736248;5.12955093
-16.19736248;5.12955093
-16.18736248;5.21805477
-16.17736248;5.21805477
-16.16736248;5.12955093
-16.15736248;5.12955093
-16.14736248;5.12955093
-16.13736248;5.04104757
-16.12736248;5.21805477
-16.11736248;5.21805477
-16.10736248;5.12955093
-16.09736248;5.21805477
-16.08736248;5.04104757
-16.07736248;5.04104757
-16.06736248;5.21805477
-16.05736248;5.21805477
-16.04736248;5.12955093
-16.03736248;5.12955093
-16.02736248;5.12955093
-16.01736248;5.04104757
-16.00736248;5.12955093
-15.99736248;5.21805477
-15.98736248;5.12955093
-15.97736248;5.12955093
-15.96736248;5.12955093
-15.95736248;5.04104757
-15.94736248;5.12955093
-15.93736248;5.21805477
-15.92736248;5.12955093
-15.91736248;5.12955093
-15.90736248;5.12955093
-15.89736248;5.12955093
-15.88736248;5.12955093
-15.87736248;5.21805477
-15.86736248;5.12955093
-15.85736248;5.12955093
-15.84736248;5.12955093
-15.83736248;5.12955093
-15.82736248;5.04104757
-15.81736248;5.21805477
-15.80736248;5.21805477
-15.79736248;5.12955093
-15.78736248;5.12955093
-15.77736248;5.12955093
-15.76736248;5.04104757
-15.75736248;5.12955093
-15.74736248;5.21805477
-15.73736248;5.12955093
-15.72736248;5.21805477
-15.71736248;5.12955093
-15.70736248;5.04104757
-15.69736248;5.12955093
-15.68736248;5.21805477
-15.67736248;5.21805477
-15.66736248;5.12955093
-15.65736248;5.12955093
-15.64736248;5.12955093
-15.63736248;5.04104757
-15.62736248;5.21805477
-15.61736248;5.21805477
-15.60736248;5.12955093
-15.59736248;5.21805477
-15.58736248;5.12955093
-15.57736248;5.04104757
-15.56736248;5.21805477
-15.55736248;5.21805477
-15.54736248;5.12955093
-15.53736248;5.21805477
-15.52736248;5.12955093
-15.51736248;5.04104757
-15.50736248;5.12955093
-15.49736248;5.21805477
-15.48736248;5.12955093
-15.47736248;5.21805477
-15.46736248;5.12955093
-15.45736248;5.04104757
-15.44736248;5.04104757
-15.43736248;5.21805477
-15.42736248;5.21805477
-15.41736248;5.12955093
-15.40736248;5.12955093
-15.39736248;5.04104757
-15.38736248;5.12955093
-15.37736248;5.21805477
-15.36736248;5.12955093
-15.35736248;5.12955093
-15.34736248;5.12955093
-15.33736248;5.12955093
-15.32736248;5.04104757
-15.31736249;5.12955093
-15.30736249;5.21805477
-15.29736249;5.12955093
-15.28736249;5.21805477
-15.27736249;5.12955093
-15.26736249;5.04104757
-15.25736249;5.12955093
-15.24736249;5.21805477
-15.23736249;5.12955093
-15.22736249;5.12955093
-15.21736249;5.12955093
-15.20736249;5.12955093
-15.19736249;5.12955093
-15.18736249;5.21805477
-15.17736249;5.21805477
-15.16736249;5.12955093
-15.15736249;5.21805477
-15.14736249;5.12955093
-15.13736249;5.04104757
-15.12736249;5.21805477
-15.11736249;5.21805477
-15.10736249;5.12955093
-15.09736249;5.21805477
-15.08736249;5.12955093
-15.07736249;5.04104757
-15.06736249;5.21805477
-15.05736249;5.21805477
-15.04736249;5.12955093
-15.03736249;5.12955093
-15.02736249;5.12955093
-15.01736249;5.04104757
-15.00736249;5.12955093
-14.99736249;5.21805477
-14.98736249;5.21805477
-14.97736249;5.12955093
-14.96736249;5.12955093
-14.95736249;5.12955093
-14.94736249;5.04104757
-14.93736249;5.21805477
-14.92736249;5.12955093
-14.91736249;5.12955093
-14.90736249;5.12955093
-14.89736249;5.12955093
-14.88736249;5.04104757
-14.87736249;5.21805477
-14.86736249;5.21805477
-14.85736249;5.12955093
-14.84736249;5.21805477
-14.83736249;5.04104757
-14.82736249;4.95254374
-14.81736249;5.21805477
-14.80736249;5.21805477
-14.79736249;5.12955093
-14.78736249;5.12955093
-14.77736249;5.04104757
-14.76736249;5.04104757
-14.75736249;5.12955093
-14.74736249;5.21805477
-14.73736249;5.12955093
-14.72736249;5.21805477
-14.71736249;5.12955093
-14.70736249;5.04104757
-14.69736249;5.12955093
-14.68736249;5.21805477
-14.67736249;5.21805477
-14.66736249;5.12955093
-14.65736249;5.12955093
-14.64736249;5.12955093
-14.63736249;5.04104757
-14.62736249;5.21805477
-14.61736249;5.12955093
-14.60736249;5.12955093
-14.59736249;5.21805477
-14.58736249;5.12955093
-14.57736249;5.04104757
-14.56736249;5.12955093
-14.55736249;5.21805477
-14.54736249;5.12955093
-14.53736249;5.21805477
-14.52736249;5.12955093
-14.51736249;5.04104757
-14.50736249;5.12955093
-14.49736249;5.21805477
-14.48736249;5.12955093
-14.47736249;5.12955093
-14.46736249;5.12955093
-14.45736249;5.12955093
-14.44736249;5.12955093
-14.43736249;5.21805477
-14.42736249;5.21805477
-14.41736249;5.12955093
-14.40736249;5.12955093
-14.39736249;5.12955093
-14.38736249;5.04104757
-14.37736249;5.21805477
-14.36736249;5.12955093
-14.35736249;5.12955093
-14.34736249;5.21805477
-14.33736249;5.12955093
-14.32736249;5.04104757
-14.31736249;5.12955093
-14.30736249;5.21805477
-14.29736249;5.12955093
-14.28736249;5.21805477
