(us);(V)
-23.30205281;5.12955093
-23.29205281;5.12955093
-23.28205281;5.12955093
-23.27205281;5.12955093
-23.26205281;5.04104757
-23.25205281;5.21805477
-23.24205281;5.12955093
-23.23205281;5.12955093
-23.22205281;5.12955093
-23.21205281;5.04104757
-23.20205281;5.04104757
-23.19205281;5.21805477
-23.18205281;5.21805477
-23.17205281;5.12955093
-23.16205281;5.12955093
-23.15205281;5.12955093
-23.14205281;5.04104757
-23.13205281;5.12955093
-23.12205281;5.21805477
-23.11205281;5.12955093
-23.10205281;5.12955093
-23.09205281;5.12955093
-23.08205281;5.04104757
-23.07205281;5.12955093
-23.06205281;5.21805477
-23.05205281;5.12955093
-23.04205281;5.04104757
-23.03205281;5.12955093
-23.02205281;5.12955093
-23.01205281;5.04104757
-23.00205281;5.21805477
-22.99205281;5.12955093
-22.98205281;5.12955093
-22.97205281;5.12955093
-22.96205281;5.12955093
-22.95205281;5.04104757
-22.94205281;5.21805477
-22.93205281;5.21805477
-22.92205281;5.12955093
-22.91205281;5.12955093
-22.90205281;5.04104757
-22.89205281;5.04104757
-22.88205281;5.12955093
-22.87205281;5.21805477
-22.86205281;5.12955093
-22.85205281;5.12955093
-22.84205281;5.12955093
-22.83205281;5.04104757
-22.82205281;5.12955093
-22.81205281;5.12955093
-22.80205281;5.12955093
-22.79205281;5.12955093
-22.78205281;5.12955093
-22.77205281;5.12955093
-22.76205281;5.12955093
-22.75205281;5.12955093
-22.74205281;5.12955093
-22.73205281;5.12955093
-22.72205281;5.21805477
-22.71205281;5.04104757
-22.70205281;5.04104757
-22.69205281;5.21805477
-22.68205281;5.21805477
-22.67205281;5.12955093
-22.66205281;5.12955093
-22.65205281;5.12955093
-22.64205281;5.04104757
-22.63205281;5.12955093
-22.62205281;5.21805477
-22.61205281;5.12955093
-22.60205281;5.21805477
-22.59205281;5.12955093
-22.58205281;5.04104757
-22.57205281;5.04104757
-22.56205281;5.21805477
-22.55205281;5.12955093
-22.54205281;5.12955093
-22.53205281;5.12955093
-22.52205281;5.04104757
-22.51205281;5.12955093
-22.50205281;5.21805477
-22.49205281;5.12955093
-22.48205281;5.12955093
-22.47205281;5.12955093
-22.46205281;5.04104757
-22.45205281;5.04104757
-22.44205281;5.12955093
-22.43205281;5.21805477
-22.42205281;5.12955093
-22.41205281;5.12955093
-22.40205281;5.04104757
-22.39205281;5.04104757
-22.38205281;5.12955093
-22.37205281;5.12955093
-22.36205281;5.12955093
-22.35205281;5.12955093
-22.34205281;5.12955093
-22.33205281;5.04104757
-22.32205281;5.04104757
-22.31205281;5.12955093
-22.30205281;5.12955093
-22.29205281;5.12955093
-22.28205281;5.12955093
-22.27205281;5.12955093
-22.26205281;5.04104757
-22.25205281;5.21805477
-22.24205281;5.12955093
-22.23205281;5.12955093
-22.22205281;5.12955093
-22.21205281;5.12955093
-22.20205281;5.04104757
-22.19205281;5.21805477
-22.18205281;5.21805477
-22.17205281;5.12955093
-22.16205281;5.21805477
-22.15205281;5.04104757
-22.14205281;5.04104757
-22.13205281;5.12955093
-22.12205281;5.21805477
-22.11205281;5.12955093
-22.10205281;5.12955093
-22.09205281;5.12955093
-22.08205281;5.04104757
-22.07205281;5.12955093
-22.06205281;5.21805477
-22.05205281;5.12955093
-22.04205281;5.12955093
-22.03205281;5.04104757
-22.02205281;5.12955093
-22.01205281;5.04104757
-22.00205281;5.21805477
-21.99205281;5.21805477
-21.98205281;5.12955093
-21.97205281;5.12955093
-21.96205281;5.04104757
-21.95205281;5.04104757
-21.94205281;5.21805477
-21.93205281;5.21805477
-21.92205281;5.12955093
-21.91205281;5.12955093
-21.90205281;5.04104757
-21.89205281;5.04104757
-21.88205282;5.12955093
-21.87205282;5.12955093
-21.86205282;5.12955093
-21.85205282;5.12955093
-21.84205282;5.12955093
-21.83205282;5.04104757
-21.82205282;5.12955093
-21.81205282;5.21805477
-21.80205282;5.12955093
-21.79205282;5.12955093
-21.78205282;5.12955093
-21.77205282;5.12955093
-21.76205282;5.04104757
-21.75205282;5.12955093
-21.74205282;5.21805477
-21.73205282;5.12955093
-21.72205282;5.21805477
-21.71205282;5.04104757
-21.70205282;5.04104757
-21.69205282;5.12955093
-21.68205282;5.21805477
-21.67205282;5.12955093
-21.66205282;5.21805477
-21.65205282;5.04104757
-21.64205282;5.04104757
-21.63205282;5.21805477
-21.62205282;5.21805477
-21.61205282;5.12955093
-21.60205282;5.12955093
-21.59205282;5.12955093
-21.58205282;5.12955093
-21.57205282;5.12955093
-21.56205282;5.12955093
-21.55205282;5.12955093
-21.54205282;5.12955093
-21.53205282;5.12955093
-21.52205282;5.04104757
-21.51205282;5.12955093
-21.50205282;5.21805477
-21.49205282;5.12955093
-21.48205282;5.12955093
-21.47205282;5.12955093
-21.46205282;5.04104757
-21.45205282;5.04104757
-21.44205282;5.12955093
-21.43205282;5.21805477
-21.42205282;5.12955093
-21.41205282;5.21805477
-21.40205282;5.04104757
-21.39205282;5.04104757
-21.38205282;5.12955093
-21.37205282;5.21805477
-21.36205282;5.12955093
-21.35205282;5.12955093
-21.34205282;5.04104757
-21.33205282;5.04104757
-21.32205282;5.12955093
-21.31205282;5.21805477
-21.30205282;5.21805477
-21.29205282;5.12955093
-21.28205282;5.12955093
-21.27205282;5.04104757
-21.26205282;5.04104757
-21.25205282;5.12955093
-21.24205282;5.21805477
-21.23205282;5.12955093
-21.22205282;5.12955093
-21.21205282;5.12955093
-21.20205282;5.12955093
-21.19205282;5.21805477
-21.18205282;5.12955093
-21.17205282;5.12955093
-21.16205282;5.12955093
-21.15205282;5.12955093
-21.14205282;5.04104757
-21.13205282;5.12955093
-21.12205282;5.12955093
-21.11205282;5.12955093
-21.10205282;5.12955093
-21.09205282;5.12955093
-21.08205282;5.04104757
-21.07205282;5.12955093
-21.06205282;5.21805477
-21.05205282;5.12955093
-21.04205282;5.12955093
-21.03205282;5.12955093
-21.02205282;5.04104757
-21.01205282;5.04104757
-21.00205282;5.21805477
-20.99205282;5.21805477
-20.98205282;5.12955093
-20.97205282;5.12955093
-20.96205282;5.04104757
-20.95205282;5.12955093
-20.94205282;5.21805477
-20.93205282;5.12955093
-20.92205282;5.12955093
-20.91205282;5.12955093
-20.90205282;5.12955093
-20.89205282;5.04104757
-20.88205282;5.12955093
-20.87205282;5.21805477
-20.86205282;5.12955093
-20.85205282;5.12955093
-20.84205282;5.12955093
-20.83205282;5.04104757
-20.82205282;5.12955093
-20.81205282;5.21805477
-20.80205282;5.12955093
-20.79205282;5.12955093
-20.78205282;5.12955093
-20.77205282;5.04104757
-20.76205282;5.04104757
-20.75205282;5.21805477
-20.74205282;5.21805477
-20.73205282;5.12955093
-20.72205282;5.12955093
-20.71205282;5.04104757
-20.70205282;5.04104757
-20.69205282;5.21805477
-20.68205282;5.21805477
-20.67205282;5.12955093
-20.66205282;5.12955093
-20.65205282;5.04104757
-20.64205282;5.04104757
-20.63205282;5.12955093
-20.62205282;5.12955093
-20.61205282;5.12955093
-20.60205282;5.12955093
-20.59205282;5.12955093
-20.58205282;5.04104757
-20.57205282;5.12955093
-20.56205282;5.21805477
-20.55205282;5.12955093
-20.54205282;5.12955093
-20.53205282;5.12955093
-20.52205282;4.95254374
-20.51205282;5.04104757
-20.50205282;5.12955093
-20.49205282;5.12955093
-20.48205282;5.04104757
-20.47205282;5.12955093
-20.46205282;5.04104757
-20.45205282;5.04104757
-20.44205282;5.12955093
-20.43205282;5.21805477
-20.42205282;5.12955093
-20.41205282;5.21805477
-20.40205282;5.04104757
-20.39205282;5.04104757
-20.38205282;5.12955093
-20.37205282;5.21805477
-20.36205282;5.12955093
-20.35205282;5.12955093
-20.34205282;5.12955093
-20.33205282;5.04104757
-20.32205282;5.12955093
-20.31205282;5.21805477
-20.30205282;5.12955093
-20.29205282;5.12955093
-20.28205282;5.12955093
-20.27205282;5.04104757
-20.26205282;4.95254374
-20.25205282;5.12955093
-20.24205283;5.21805477
-20.23205283;5.12955093
-20.22205283;5.12955093
-20.21205283;5.04104757
-20.20205283;5.04104757
-20.19205283;5.12955093
-20.18205283;5.12955093
-20.17205283;5.12955093
-20.16205283;5.12955093
-20.15205283;5.04104757
-20.14205283;5.04104757
-20.13205283;5.12955093
-20.12205283;5.12955093
-20.11205283;5.12955093
-20.10205283;5.12955093
-20.09205283;5.12955093
-20.08205283;5.12955093
-20.07205283;5.12955093
-20.06205283;5.21805477
-20.05205283;5.12955093
-20.04205283;5.04104757
-20.03205283;5.12955093
-20.02205283;5.12955093
-20.01205283;5.04104757
-20.00205283;5.21805477
-19.99205283;5.12955093
-19.98205283;5.12955093
-19.97205283;5.12955093
-19.96205283;5.12955093
-19.95205283;5.04104757
-19.94205283;5.12955093
-19.93205283;5.12955093
-19.92205283;5.12955093
-19.91205283;5.12955093
-19.90205283;5.04104757
-19.89205283;5.04104757
-19.88205283;5.12955093
-19.87205283;5.12955093
-19.86205283;5.12955093
-19.85205283;5.12955093
-19.84205283;5.12955093
-19.83205283;5.04104757
-19.82205283;5.04104757
-19.81205283;5.12955093
-19.80205283;5.12955093
-19.79205283;5.12955093
-19.78205283;5.12955093
-19.77205283;5.04104757
-19.76205283;5.04104757
-19.75205283;5.21805477
-19.74205283;5.12955093
-19.73205283;5.04104757
-19.72205283;5.12955093
-19.71205283;5.04104757
-19.70205283;5.04104757
-19.69205283;5.12955093
-19.68205283;5.12955093
-19.67205283;5.12955093
-19.66205283;5.21805477
-19.65205283;5.04104757
-19.64205283;5.04104757
-19.63205283;5.12955093
-19.62205283;5.12955093
-19.61205283;5.12955093
-19.60205283;5.12955093
-19.59205283;5.12955093
-19.58205283;5.04104757
-19.57205283;5.04104757
-19.56205283;5.21805477
-19.55205283;5.12955093
-19.54205283;5.12955093
-19.53205283;5.04104757
-19.52205283;5.04104757
-19.51205283;5.12955093
-19.50205283;5.21805477
-19.49205283;5.12955093
-19.48205283;5.04104757
-19.47205283;5.12955093
-19.46205283;5.12955093
-19.45205283;5.04104757
-19.44205283;5.21805477
-19.43205283;5.12955093
-19.42205283;5.12955093
-19.41205283;5.12955093
-19.40205283;5.04104757
-19.39205283;5.04104757
-19.38205283;5.12955093
-19.37205283;5.12955093
-19.36205283;5.12955093
-19.35205283;5.12955093
-19.34205283;5.04104757
-19.33205283;5.04104757
-19.32205283;5.04104757
-19.31205283;5.12955093
-19.30205283;5.12955093
-19.29205283;5.12955093
-19.28205283;5.12955093
-19.27205283;5.04104757
-19.26205283;5.04104757
-19.25205283;5.12955093
-19.24205283;5.12955093
-19.23205283;5.12955093
-19.22205283;5.12955093
-19.21205283;5.12955093
-19.20205283;5.04104757
-19.19205283;5.12955093
-19.18205283;5.12955093
-19.17205283;5.12955093
-19.16205283;5.12955093
-19.15205283;5.04104757
-19.14205283;5.04104757
-19.13205283;5.12955093
-19.12205283;5.12955093
-19.11205283;5.12955093
-19.10205283;5.12955093
-19.09205283;5.12955093
-19.08205283;5.04104757
-19.07205283;5.04104757
-19.06205283;5.12955093
-19.05205283;5.12955093
-19.04205283;5.12955093
-19.03205283;5.12955093
-19.02205283;5.04104757
-19.01205283;5.04104757
-19.00205283;5.21805477
-18.99205283;5.21805477
-18.98205283;5.12955093
-18.97205283;5.12955093
-18.96205283;5.04104757
-18.95205283;5.04104757
-18.94205283;5.12955093
-18.93205283;5.21805477
-18.92205283;5.12955093
-18.91205283;5.12955093
-18.90205283;5.04104757
-18.89205283;5.04104757
-18.88205283;5.12955093
-18.87205283;5.21805477
-18.86205283;5.12955093
-18.85205283;5.12955093
-18.84205283;5.12955093
-18.83205283;5.04104757
-18.82205283;5.04104757
-18.81205283;5.12955093
-18.80205283;5.12955093
-18.79205283;5.12955093
-18.78205283;5.12955093
-18.77205283;5.04104757
-18.76205283;5.04104757
-18.75205283;5.12955093
-18.74205283;5.12955093
-18.73205283;5.12955093
-18.72205283;5.12955093
-18.71205283;5.04104757
-18.70205283;4.95254374
-18.69205283;5.12955093
-18.68205283;5.12955093
-18.67205283;5.12955093
-18.66205283;5.12955093
-18.65205283;5.04104757
-18.64205283;5.04104757
-18.63205283;5.12955093
-18.62205283;5.21805477
-18.61205283;5.12955093
-18.60205283;5.12955093
-18.59205284;5.04104757
-18.58205284;5.04104757
-18.57205284;5.04104757
-18.56205284;5.21805477
-18.55205284;5.12955093
-18.54205284;5.04104757
-18.53205284;5.12955093
-18.52205284;5.04104757
-18.51205284;5.04104757
-18.50205284;5.21805477
-18.49205284;5.12955093
-18.48205284;5.12955093
-18.47205284;5.12955093
-18.46205284;5.04104757
-18.45205284;5.04104757
-18.44205284;5.12955093
-18.43205284;5.12955093
-18.42205284;5.12955093
-18.41205284;5.12955093
-18.40205284;5.04104757
-18.39205284;5.04104757
-18.38205284;5.12955093
-18.37205284;5.12955093
-18.36205284;5.12955093
-18.35205284;5.12955093
-18.34205284;5.12955093
-18.33205284;5.04104757
-18.32205284;5.04104757
-18.31205284;5.21805477
-18.30205284;5.12955093
-18.29205284;5.12955093
-18.28205284;5.12955093
-18.27205284;5.04104757
-18.26205284;5.12955093
-18.25205284;5.21805477
-18.24205284;5.12955093
-18.23205284;5.12955093
-18.22205284;5.12955093
-18.21205284;5.12955093
-18.20205284;5.04104757
-18.19205284;5.12955093
-18.18205284;5.12955093
-18.17205284;5.12955093
-18.16205284;5.21805477
-18.15205284;5.12955093
-18.14205284;5.04104757
-18.13205284;5.12955093
-18.12205284;5.21805477
-18.11205284;5.12955093
-18.10205284;5.12955093
-18.09205284;5.04104757
-18.08205284;5.04104757
-18.07205284;5.12955093
-18.06205284;5.21805477
-18.05205284;5.12955093
-18.04205284;5.12955093
-18.03205284;5.12955093
-18.02205284;5.04104757
-18.01205284;5.12955093
-18.00205284;5.21805477
-17.99205284;5.12955093
-17.98205284;5.04104757
-17.97205284;5.12955093
-17.96205284;5.12955093
-17.95205284;5.04104757
-17.94205284;5.21805477
-17.93205284;5.12955093
-17.92205284;5.12955093
-17.91205284;5.12955093
-17.90205284;5.12955093
-17.89205284;5.04104757
-17.88205284;5.04104757
-17.87205284;5.21805477
-17.86205284;5.12955093
-17.85205284;5.21805477
-17.84205284;5.12955093
-17.83205284;5.04104757
-17.82205284;5.04104757
-17.81205284;5.21805477
-17.80205284;5.12955093
-17.79205284;5.12955093
-17.78205284;5.12955093
-17.77205284;5.04104757
-17.76205284;5.04104757
-17.75205284;5.12955093
-17.74205284;5.12955093
-17.73205284;5.12955093
-17.72205284;5.12955093
-17.71205284;5.04104757
-17.70205284;5.04104757
-17.69205284;5.21805477
-17.68205284;5.12955093
-17.67205284;5.12955093
-17.66205284;5.12955093
-17.65205284;5.12955093
-17.64205284;5.04104757
-17.63205284;5.12955093
-17.62205284;5.21805477
-17.61205284;5.12955093
-17.60205284;5.12955093
-17.59205284;5.04104757
-17.58205284;5.04104757
-17.57205284;5.12955093
-17.56205284;5.12955093
-17.55205284;5.12955093
-17.54205284;5.04104757
-17.53205284;5.12955093
-17.52205284;5.12955093
-17.51205284;5.04104757
-17.50205284;5.12955093
-17.49205284;5.12955093
-17.48205284;5.12955093
-17.47205284;5.12955093
-17.46205284;5.04104757
-17.45205284;5.04104757
-17.44205284;5.12955093
-17.43205284;5.21805477
-17.42205284;5.12955093
-17.41205284;5.12955093
-17.40205284;5.04104757
-17.39205284;5.04104757
-17.38205284;5.12955093
-17.37205284;5.12955093
-17.36205284;5.12955093
-17.35205284;5.12955093
-17.34205284;5.12955093
-17.33205284;5.12955093
-17.32205284;5.12955093
-17.31205284;5.21805477
-17.30205284;5.12955093
-17.29205284;5.12955093
-17.28205284;5.12955093
-17.27205284;5.04104757
-17.26205284;5.04104757
-17.25205284;5.21805477
-17.24205284;5.12955093
-17.23205284;5.12955093
-17.22205284;5.12955093
-17.21205284;5.12955093
-17.20205284;5.04104757
-17.19205284;5.12955093
-17.18205284;5.21805477
-17.17205284;5.12955093
-17.16205284;5.21805477
-17.15205284;5.12955093
-17.14205284;5.04104757
-17.13205284;5.04104757
-17.12205284;5.21805477
-17.11205284;5.12955093
-17.10205284;5.12955093
-17.09205284;5.04104757
-17.08205284;5.12955093
-17.07205284;5.12955093
-17.06205284;5.12955093
-17.05205284;5.12955093
-17.04205284;5.12955093
-17.03205284;5.12955093
-17.02205284;5.04104757
-17.01205284;5.04104757
-17.00205284;5.12955093
-16.99205284;5.12955093
-16.98205284;5.12955093
-16.97205284;5.12955093
-16.96205284;5.04104757
-16.95205285;5.04104757
-16.94205285;5.12955093
-16.93205285;5.12955093
-16.92205285;5.12955093
-16.91205285;5.12955093
-16.90205285;5.12955093
-16.89205285;5.04104757
-16.88205285;5.12955093
-16.87205285;5.21805477
-16.86205285;5.12955093
-16.85205285;5.12955093
-16.84205285;5.12955093
-16.83205285;5.04104757
-16.82205285;5.12955093
-16.81205285;5.21805477
-16.80205285;5.12955093
-16.79205285;5.12955093
-16.78205285;5.12955093
-16.77205285;5.12955093
-16.76205285;5.04104757
-16.75205285;5.12955093
-16.74205285;5.12955093
-16.73205285;5.04104757
-16.72205285;5.12955093
-16.71205285;5.04104757
-16.70205285;5.04104757
-16.69205285;5.12955093
-16.68205285;5.12955093
-16.67205285;5.12955093
-16.66205285;5.12955093
-16.65205285;5.04104757
-16.64205285;5.04104757
-16.63205285;5.12955093
-16.62205285;5.12955093
-16.61205285;5.12955093
-16.60205285;5.12955093
-16.59205285;5.12955093
-16.58205285;5.04104757
-16.57205285;5.12955093
-16.56205285;5.21805477
-16.55205285;5.12955093
-16.54205285;5.12955093
-16.53205285;5.12955093
-16.52205285;5.12955093
-16.51205285;5.12955093
-16.50205285;5.21805477
-16.49205285;5.12955093
-16.48205285;5.04104757
-16.47205285;5.12955093
-16.46205285;5.12955093
-16.45205285;5.04104757
-16.44205285;5.12955093
-16.43205285;5.12955093
-16.42205285;5.12955093
-16.41205285;5.12955093
-16.40205285;5.04104757
-16.39205285;5.04104757
-16.38205285;5.04104757
-16.37205285;5.12955093
-16.36205285;5.12955093
-16.35205285;5.12955093
-16.34205285;5.04104757
-16.33205285;5.04104757
-16.32205285;5.04104757
-16.31205285;5.12955093
-16.30205285;5.12955093
-16.29205285;5.04104757
-16.28205285;5.12955093
-16.27205285;5.12955093
-16.26205285;5.04104757
-16.25205285;5.12955093
-16.24205285;5.12955093
-16.23205285;5.12955093
-16.22205285;5.12955093
-16.21205285;5.04104757
-16.20205285;5.04104757
-16.19205285;5.21805477
-16.18205285;5.12955093
-16.17205285;5.12955093
-16.16205285;5.12955093
-16.15205285;5.12955093
-16.14205285;5.04104757
-16.13205285;5.12955093
-16.12205285;5.12955093
-16.11205285;5.12955093
-16.10205285;5.12955093
-16.09205285;5.12955093
-16.08205285;5.04104757
-16.07205285;5.04104757
-16.06205285;5.12955093
-16.05205285;5.12955093
-16.04205285;5.12955093
-16.03205285;5.12955093
-16.02205285;5.04104757
-16.01205285;5.04104757
-16.00205285;5.21805477
-15.99205285;5.12955093
-15.98205285;5.12955093
-15.97205285;5.12955093
-15.96205285;5.04104757
-15.95205285;5.04104757
-15.94205285;5.12955093
-15.93205285;5.12955093
-15.92205285;5.04104757
-15.91205285;5.12955093
-15.90205285;5.12955093
-15.89205285;5.04104757
-15.88205285;5.12955093
-15.87205285;5.12955093
-15.86205285;5.12955093
-15.85205285;5.12955093
-15.84205285;5.12955093
-15.83205285;5.04104757
-15.82205285;5.12955093
-15.81205285;5.12955093
-15.80205285;5.12955093
-15.79205285;5.04104757
-15.78205285;5.12955093
-15.77205285;5.12955093
-15.76205285;5.04104757
-15.75205285;5.12955093
-15.74205285;5.12955093
-15.73205285;5.12955093
-15.72205285;5.12955093
-15.71205285;5.04104757
-15.70205285;5.04104757
-15.69205285;5.12955093
-15.68205285;5.12955093
-15.67205285;5.12955093
-15.66205285;5.12955093
-15.65205285;5.04104757
-15.64205285;5.04104757
-15.63205285;5.12955093
-15.62205285;5.12955093
-15.61205285;5.12955093
-15.60205285;5.12955093
-15.59205285;5.12955093
-15.58205285;5.04104757
-15.57205285;5.12955093
-15.56205285;5.21805477
-15.55205285;5.12955093
-15.54205285;5.12955093
-15.53205285;5.12955093
-15.52205285;5.12955093
-15.51205285;4.95254374
-15.50205285;5.12955093
-15.49205285;5.12955093
-15.48205285;5.12955093
-15.47205285;5.21805477
-15.46205285;5.04104757
-15.45205285;5.04104757
-15.44205285;5.21805477
-15.43205285;5.21805477
-15.42205285;5.12955093
-15.41205285;5.12955093
-15.40205285;5.04104757
-15.39205285;5.04104757
-15.38205285;5.12955093
-15.37205285;5.21805477
-15.36205285;5.12955093
-15.35205285;5.12955093
-15.34205285;5.12955093
-15.33205285;5.04104757
-15.32205285;5.04104757
-15.31205285;5.12955093
-15.30205286;5.12955093
-15.29205286;5.12955093
-15.28205286;5.12955093
-15.27205286;5.04104757
-15.26205286;5.04104757
-15.25205286;5.21805477
-15.24205286;5.12955093
-15.23205286;5.12955093
-15.22205286;5.12955093
-15.21205286;5.04104757
-15.20205286;5.04104757
-15.19205286;5.12955093
-15.18205286;5.12955093
-15.17205286;5.12955093
-15.16205286;5.12955093
-15.15205286;5.04104757
-15.14205286;5.04104757
-15.13205286;5.12955093
-15.12205286;5.21805477
-15.11205286;5.12955093
-15.10205286;5.12955093
-15.09205286;5.12955093
-15.08205286;5.04104757
-15.07205286;5.04104757
-15.06205286;5.21805477
-15.05205286;5.12955093
-15.04205286;5.12955093
-15.03205286;5.12955093
-15.02205286;5.04104757
-15.01205286;5.04104757
-15.00205286;5.21805477
-14.99205286;5.21805477
-14.98205286;5.12955093
-14.97205286;5.12955093
-14.96205286;5.04104757
-14.95205286;5.04104757
-14.94205286;5.12955093
-14.93205286;5.12955093
-14.92205286;5.12955093
-14.91205286;5.12955093
-14.90205286;5.04104757
-14.89205286;5.04104757
-14.88205286;5.12955093
-14.87205286;5.21805477
-14.86205286;5.12955093
-14.85205286;5.12955093
-14.84205286;5.04104757
-14.83205286;4.95254374
-14.82205286;5.04104757
-14.81205286;5.21805477
-14.80205286;5.21805477
-14.79205286;5.12955093
-14.78205286;5.12955093
-14.77205286;5.04104757
-14.76205286;5.04104757
-14.75205286;5.21805477
-14.74205286;5.21805477
-14.73205286;5.12955093
-14.72205286;5.12955093
-14.71205286;5.04104757
-14.70205286;5.04104757
-14.69205286;5.12955093
-14.68205286;5.21805477
-14.67205286;5.04104757
-14.66205286;5.12955093
-14.65205286;5.12955093
-14.64205286;5.04104757
-14.63205286;5.12955093
-14.62205286;5.12955093
-14.61205286;5.21805477
-14.60205286;5.12955093
-14.59205286;5.12955093
-14.58205286;5.04104757
-14.57205286;5.04104757
-14.56205286;5.21805477
-14.55205286;5.21805477
-14.54205286;5.12955093
-14.53205286;5.12955093
-14.52205286;5.04104757
-14.51205286;5.04104757
-14.50205286;5.21805477
-14.49205286;5.21805477
-14.48205286;5.12955093
-14.47205286;5.12955093
-14.46205286;5.12955093
-14.45205286;5.12955093
-14.44205286;5.21805477
-14.43205286;5.12955093
-14.42205286;5.04104757
-14.41205286;5.12955093
-14.40205286;5.12955093
-14.39205286;5.04104757
-14.38205286;5.12955093
-14.37205286;5.12955093
-14.36205286;5.12955093
-14.35205286;5.12955093
-14.34205286;5.12955093
-14.33205286;5.12955093
-14.32205286;5.04104757
-14.31205286;5.21805477
-14.30205286;5.12955093
-14.29205286;5.21805477
-14.28205286;5.12955093
