(us);(V)
-23.10911958;5.12955093
-23.09911958;5.12955093
-23.08911958;5.04104757
-23.07911958;5.04104757
-23.06911958;5.12955093
-23.05911958;5.21805477
-23.04911958;5.12955093
-23.03911958;5.04104757
-23.02911958;5.12955093
-23.01911958;5.04104757
-23.00911958;5.12955093
-22.99911958;5.12955093
-22.98911958;5.12955093
-22.97911958;5.12955093
-22.96911958;5.12955093
-22.95911958;5.04104757
-22.94911958;5.04104757
-22.93911958;5.21805477
-22.92911958;5.21805477
-22.91911958;5.12955093
-22.90911958;5.12955093
-22.89911958;5.12955093
-22.88911958;5.04104757
-22.87911958;5.12955093
-22.86911958;5.21805477
-22.85911958;5.12955093
-22.84911958;5.21805477
-22.83911958;5.04104757
-22.82911958;5.04104757
-22.81911958;5.12955093
-22.80911958;5.21805477
-22.79911958;5.12955093
-22.78911958;5.12955093
-22.77911958;5.12955093
-22.76911958;5.12955093
-22.75911958;5.12955093
-22.74911958;5.21805477
-22.73911958;5.12955093
-22.72911958;5.12955093
-22.71911958;5.12955093
-22.70911958;5.12955093
-22.69911958;5.04104757
-22.68911958;5.21805477
-22.67911958;5.12955093
-22.66911958;5.12955093
-22.65911958;5.12955093
-22.64911958;5.12955093
-22.63911958;5.04104757
-22.62911958;5.12955093
-22.61911958;5.21805477
-22.60911958;5.12955093
-22.59911958;5.21805477
-22.58911958;5.12955093
-22.57911958;5.04104757
-22.56911958;5.04104757
-22.55911958;5.21805477
-22.54911958;5.12955093
-22.53911958;5.12955093
-22.52911959;5.04104757
-22.51911959;5.12955093
-22.50911959;5.04104757
-22.49911959;5.21805477
-22.48911959;5.21805477
-22.47911959;5.04104757
-22.46911959;5.12955093
-22.45911959;5.04104757
-22.44911959;5.04104757
-22.43911959;5.21805477
-22.42911959;5.12955093
-22.41911959;5.12955093
-22.40911959;5.12955093
-22.39911959;5.04104757
-22.38911959;5.04104757
-22.37911959;5.12955093
-22.36911959;5.21805477
-22.35911959;5.12955093
-22.34911959;5.12955093
-22.33911959;5.12955093
-22.32911959;5.04104757
-22.31911959;5.12955093
-22.30911959;5.12955093
-22.29911959;5.12955093
-22.28911959;5.12955093
-22.27911959;5.12955093
-22.26911959;5.12955093
-22.25911959;5.04104757
-22.24911959;5.21805477
-22.23911959;5.12955093
-22.22911959;5.12955093
-22.21911959;5.12955093
-22.20911959;5.04104757
-22.19911959;5.04104757
-22.18911959;5.21805477
-22.17911959;5.21805477
-22.16911959;5.12955093
-22.15911959;5.12955093
-22.14911959;5.04104757
-22.13911959;5.04104757
-22.12911959;5.12955093
-22.11911959;5.12955093
-22.10911959;5.12955093
-22.09911959;5.12955093
-22.08911959;5.12955093
-22.07911959;5.04104757
-22.06911959;5.12955093
-22.05911959;5.12955093
-22.04911959;5.12955093
-22.03911959;5.12955093
-22.02911959;5.12955093
-22.01911959;5.12955093
-22.00911959;5.04104757
-21.99911959;5.21805477
-21.98911959;5.12955093
-21.97911959;5.12955093
-21.96911959;5.12955093
-21.95911959;5.04104757
-21.94911959;5.04104757
-21.93911959;5.21805477
-21.92911959;5.21805477
-21.91911959;5.12955093
-21.90911959;5.12955093
-21.89911959;5.04104757
-21.88911959;5.04104757
-21.87911959;5.21805477
-21.86911959;5.12955093
-21.85911959;5.12955093
-21.84911959;5.12955093
-21.83911959;5.12955093
-21.82911959;5.04104757
-21.81911959;5.12955093
-21.80911959;5.21805477
-21.79911959;5.12955093
-21.78911959;5.12955093
-21.77911959;5.12955093
-21.76911959;5.04104757
-21.75911959;5.04104757
-21.74911959;5.21805477
-21.73911959;5.12955093
-21.72911959;5.12955093
-21.71911959;5.12955093
-21.70911959;5.12955093
-21.69911959;4.95254374
-21.68911959;5.21805477
-21.67911959;5.21805477
-21.66911959;5.21805477
-21.65911959;5.12955093
-21.64911959;5.04104757
-21.63911959;5.04104757
-21.62911959;5.21805477
-21.61911959;5.21805477
-21.60911959;5.12955093
-21.59911959;5.12955093
-21.58911959;5.12955093
-21.57911959;5.12955093
-21.56911959;5.12955093
-21.55911959;5.12955093
-21.54911959;5.12955093
-21.53911959;5.12955093
-21.52911959;5.12955093
-21.51911959;5.04104757
-21.50911959;5.12955093
-21.49911959;5.21805477
-21.48911959;5.12955093
-21.47911959;5.12955093
-21.46911959;5.12955093
-21.45911959;5.12955093
-21.44911959;4.95254374
-21.43911959;5.12955093
-21.42911959;5.21805477
-21.41911959;5.12955093
-21.40911959;5.21805477
-21.39911959;5.04104757
-21.38911959;5.04104757
-21.37911959;5.12955093
-21.36911959;5.21805477
-21.35911959;5.12955093
-21.34911959;5.12955093
-21.33911959;5.12955093
-21.32911959;5.04104757
-21.31911959;5.12955093
-21.30911959;5.21805477
-21.29911959;5.12955093
-21.28911959;5.12955093
-21.27911959;5.12955093
-21.26911959;5.12955093
-21.25911959;5.12955093
-21.24911959;5.21805477
-21.23911959;5.12955093
-21.22911959;5.12955093
-21.21911959;5.12955093
-21.20911959;5.12955093
-21.19911959;5.04104757
-21.18911959;5.21805477
-21.17911959;5.12955093
-21.16911959;5.12955093
-21.15911959;5.12955093
-21.14911959;5.04104757
-21.13911959;5.04104757
-21.12911959;5.21805477
-21.11911959;5.12955093
-21.10911959;5.12955093
-21.09911959;5.12955093
-21.08911959;5.12955093
-21.07911959;5.12955093
-21.06911959;5.12955093
-21.05911959;5.12955093
-21.04911959;5.12955093
-21.03911959;5.12955093
-21.02911959;5.12955093
-21.01911959;5.04104757
-21.00911959;5.04104757
-20.99911959;5.21805477
-20.98911959;5.12955093
-20.97911959;5.12955093
-20.96911959;5.12955093
-20.95911959;5.12955093
-20.94911959;5.12955093
-20.93911959;5.12955093
-20.92911959;5.12955093
-20.91911959;5.04104757
-20.90911959;5.12955093
-20.89911959;5.12955093
-20.88911959;5.04104757
-20.87911960;5.12955093
-20.86911960;5.12955093
-20.85911960;5.04104757
-20.84911960;5.21805477
-20.83911960;5.12955093
-20.82911960;5.12955093
-20.81911960;5.12955093
-20.80911960;5.12955093
-20.79911960;5.12955093
-20.78911960;5.12955093
-20.77911960;5.04104757
-20.76911960;5.04104757
-20.75911960;5.04104757
-20.74911960;5.21805477
-20.73911960;5.12955093
-20.72911960;5.12955093
-20.71911960;5.12955093
-20.70911960;5.04104757
-20.69911960;4.95254374
-20.68911960;5.21805477
-20.67911960;5.21805477
-20.66911960;5.12955093
-20.65911960;5.12955093
-20.64911960;5.12955093
-20.63911960;5.04104757
-20.62911960;5.12955093
-20.61911960;5.12955093
-20.60911960;5.04104757
-20.59911960;5.12955093
-20.58911960;5.12955093
-20.57911960;5.12955093
-20.56911960;5.12955093
-20.55911960;5.21805477
-20.54911960;5.12955093
-20.53911960;5.21805477
-20.52911960;5.12955093
-20.51911960;4.95254374
-20.50911960;5.04104757
-20.49911960;5.12955093
-20.48911960;5.21805477
-20.47911960;5.12955093
-20.46911960;5.12955093
-20.45911960;5.12955093
-20.44911960;5.04104757
-20.43911960;5.21805477
-20.42911960;5.21805477
-20.41911960;5.12955093
-20.40911960;5.21805477
-20.39911960;5.04104757
-20.38911960;5.04104757
-20.37911960;5.12955093
-20.36911960;5.12955093
-20.35911960;5.12955093
-20.34911960;5.21805477
-20.33911960;5.12955093
-20.32911960;5.04104757
-20.31911960;5.12955093
-20.30911960;5.12955093
-20.29911960;5.12955093
-20.28911960;5.21805477
-20.27911960;5.04104757
-20.26911960;5.04104757
-20.25911960;5.04104757
-20.24911960;5.21805477
-20.23911960;5.12955093
-20.22911960;5.12955093
-20.21911960;5.12955093
-20.20911960;5.04104757
-20.19911960;5.04104757
-20.18911960;5.21805477
-20.17911960;5.21805477
-20.16911960;5.12955093
-20.15911960;5.12955093
-20.14911960;5.04104757
-20.13911960;5.04104757
-20.12911960;5.12955093
-20.11911960;5.12955093
-20.10911960;5.04104757
-20.09911960;5.12955093
-20.08911960;5.12955093
-20.07911960;5.04104757
-20.06911960;5.12955093
-20.05911960;5.12955093
-20.04911960;5.12955093
-20.03911960;5.12955093
-20.02911960;5.12955093
-20.01911960;5.12955093
-20.00911960;5.04104757
-19.99911960;5.12955093
-19.98911960;5.12955093
-19.97911960;5.12955093
-19.96911960;5.12955093
-19.95911960;5.04104757
-19.94911960;5.04104757
-19.93911960;5.12955093
-19.92911960;5.12955093
-19.91911960;5.12955093
-19.90911960;5.12955093
-19.89911960;5.04104757
-19.88911960;5.04104757
-19.87911960;5.12955093
-19.86911960;5.12955093
-19.85911960;5.12955093
-19.84911960;5.12955093
-19.83911960;5.12955093
-19.82911960;5.12955093
-19.81911960;5.04104757
-19.80911960;5.21805477
-19.79911960;5.12955093
-19.78911960;5.12955093
-19.77911960;5.12955093
-19.76911960;5.04104757
-19.75911960;5.04104757
-19.74911960;5.21805477
-19.73911960;5.12955093
-19.72911960;5.12955093
-19.71911960;5.12955093
-19.70911960;5.12955093
-19.69911960;5.04104757
-19.68911960;5.21805477
-19.67911960;5.12955093
-19.66911960;5.12955093
-19.65911960;5.21805477
-19.64911960;5.12955093
-19.63911960;5.04104757
-19.62911960;5.12955093
-19.61911960;5.21805477
-19.60911960;5.12955093
-19.59911960;5.12955093
-19.58911960;5.04104757
-19.57911960;5.04104757
-19.56911960;5.12955093
-19.55911960;5.21805477
-19.54911960;5.12955093
-19.53911960;5.12955093
-19.52911960;5.12955093
-19.51911960;5.12955093
-19.50911960;5.12955093
-19.49911960;5.21805477
-19.48911960;5.12955093
-19.47911960;5.12955093
-19.46911960;5.12955093
-19.45911960;5.12955093
-19.44911960;5.04104757
-19.43911960;5.21805477
-19.42911960;5.12955093
-19.41911960;5.12955093
-19.40911960;5.12955093
-19.39911960;5.12955093
-19.38911960;5.04104757
-19.37911960;5.12955093
-19.36911960;5.21805477
-19.35911960;5.12955093
-19.34911960;5.12955093
-19.33911960;5.12955093
-19.32911960;5.04104757
-19.31911960;5.12955093
-19.30911960;5.21805477
-19.29911960;5.12955093
-19.28911960;5.12955093
-19.27911960;5.12955093
-19.26911960;5.04104757
-19.25911960;5.04104757
-19.24911960;5.21805477
-19.23911960;5.12955093
-19.22911961;5.04104757
-19.21911961;5.12955093
-19.20911961;5.12955093
-19.19911961;5.04104757
-19.18911961;5.21805477
-19.17911961;5.12955093
-19.16911961;5.12955093
-19.15911961;5.12955093
-19.14911961;5.12955093
-19.13911961;5.04104757
-19.12911961;5.12955093
-19.11911961;5.12955093
-19.10911961;5.12955093
-19.09911961;5.12955093
-19.08911961;5.04104757
-19.07911961;5.12955093
-19.06911961;5.04104757
-19.05911961;5.21805477
-19.04911961;5.12955093
-19.03911961;5.21805477
-19.02911961;5.12955093
-19.01911961;5.04104757
-19.00911961;5.04104757
-18.99911961;5.21805477
-18.98911961;5.21805477
-18.97911961;5.12955093
-18.96911961;5.12955093
-18.95911961;5.12955093
-18.94911961;5.04104757
-18.93911961;5.21805477
-18.92911961;5.21805477
-18.91911961;5.12955093
-18.90911961;5.12955093
-18.89911961;5.12955093
-18.88911961;5.04104757
-18.87911961;5.12955093
-18.86911961;5.21805477
-18.85911961;5.12955093
-18.84911961;5.21805477
-18.83911961;5.04104757
-18.82911961;5.12955093
-18.81911961;5.12955093
-18.80911961;5.21805477
-18.79911961;5.12955093
-18.78911961;5.12955093
-18.77911961;5.12955093
-18.76911961;5.04104757
-18.75911961;5.04104757
-18.74911961;5.21805477
-18.73911961;5.12955093
-18.72911961;5.04104757
-18.71911961;5.12955093
-18.70911961;5.12955093
-18.69911961;5.04104757
-18.68911961;5.21805477
-18.67911961;5.12955093
-18.66911961;5.12955093
-18.65911961;5.12955093
-18.64911961;5.04104757
-18.63911961;5.04104757
-18.62911961;5.12955093
-18.61911961;5.21805477
-18.60911961;5.12955093
-18.59911961;5.12955093
-18.58911961;5.04104757
-18.57911961;5.04104757
-18.56911961;5.12955093
-18.55911961;5.12955093
-18.54911961;5.12955093
-18.53911961;5.12955093
-18.52911961;5.12955093
-18.51911961;5.04104757
-18.50911961;5.04104757
-18.49911961;5.21805477
-18.48911961;5.12955093
-18.47911961;5.12955093
-18.46911961;5.12955093
-18.45911961;5.12955093
-18.44911961;5.04104757
-18.43911961;5.21805477
-18.42911961;5.21805477
-18.41911961;5.12955093
-18.40911961;5.12955093
-18.39911961;5.04104757
-18.38911961;4.95254374
-18.37911961;5.12955093
-18.36911961;5.21805477
-18.35911961;5.12955093
-18.34911961;5.12955093
-18.33911961;5.12955093
-18.32911961;5.04104757
-18.31911961;5.12955093
-18.30911961;5.21805477
-18.29911961;5.12955093
-18.28911961;5.12955093
-18.27911961;5.12955093
-18.26911961;5.04104757
-18.25911961;5.12955093
-18.24911961;5.21805477
-18.23911961;5.21805477
-18.22911961;5.12955093
-18.21911961;5.12955093
-18.20911961;5.12955093
-18.19911961;5.04104757
-18.18911961;5.12955093
-18.17911961;5.12955093
-18.16911961;5.12955093
-18.15911961;5.21805477
-18.14911961;5.12955093
-18.13911961;5.04104757
-18.12911961;5.12955093
-18.11911961;5.21805477
-18.10911961;5.12955093
-18.09911961;5.12955093
-18.08911961;5.04104757
-18.07911961;5.04104757
-18.06911961;5.12955093
-18.05911961;5.21805477
-18.04911961;5.12955093
-18.03911961;5.12955093
-18.02911961;5.12955093
-18.01911961;5.12955093
-18.00911961;5.12955093
-17.99911961;5.21805477
-17.98911961;5.12955093
-17.97911961;5.12955093
-17.96911961;5.12955093
-17.95911961;5.12955093
-17.94911961;5.04104757
-17.93911961;5.12955093
-17.92911961;5.12955093
-17.91911961;5.12955093
-17.90911961;5.12955093
-17.89911961;5.04104757
-17.88911961;5.04104757
-17.87911961;5.12955093
-17.86911961;5.21805477
-17.85911961;5.12955093
-17.84911961;5.12955093
-17.83911961;5.04104757
-17.82911961;5.04104757
-17.81911961;5.12955093
-17.80911961;5.21805477
-17.79911961;5.12955093
-17.78911961;5.12955093
-17.77911961;5.12955093
-17.76911961;5.12955093
-17.75911961;5.04104757
-17.74911961;5.21805477
-17.73911961;5.12955093
-17.72911961;5.12955093
-17.71911961;5.12955093
-17.70911961;5.04104757
-17.69911961;5.04104757
-17.68911961;5.21805477
-17.67911961;5.12955093
-17.66911961;5.12955093
-17.65911961;5.12955093
-17.64911961;5.04104757
-17.63911961;5.04104757
-17.62911961;5.12955093
-17.61911961;5.21805477
-17.60911961;5.12955093
-17.59911961;5.12955093
-17.58911962;5.12955093
-17.57911962;5.04104757
-17.56911962;5.12955093
-17.55911962;5.12955093
-17.54911962;5.12955093
-17.53911962;5.12955093
-17.52911962;5.12955093
-17.51911962;5.12955093
-17.50911962;5.04104757
-17.49911962;5.12955093
-17.48911962;5.12955093
-17.47911962;5.12955093
-17.46911962;5.12955093
-17.45911962;5.04104757
-17.44911962;5.04104757
-17.43911962;5.21805477
-17.42911962;5.12955093
-17.41911962;5.12955093
-17.40911962;5.12955093
-17.39911962;5.04104757
-17.38911962;5.04104757
-17.37911962;5.12955093
-17.36911962;5.12955093
-17.35911962;5.12955093
-17.34911962;5.12955093
-17.33911962;5.04104757
-17.32911962;5.04104757
-17.31911962;5.12955093
-17.30911962;5.12955093
-17.29911962;5.12955093
-17.28911962;5.12955093
-17.27911962;5.12955093
-17.26911962;5.04104757
-17.25911962;5.04104757
-17.24911962;5.21805477
-17.23911962;5.12955093
-17.22911962;5.12955093
-17.21911962;5.12955093
-17.20911962;5.12955093
-17.19911962;5.04104757
-17.18911962;5.12955093
-17.17911962;5.12955093
-17.16911962;5.12955093
-17.15911962;5.12955093
-17.14911962;5.04104757
-17.13911962;5.04104757
-17.12911962;5.12955093
-17.11911962;5.21805477
-17.10911962;5.12955093
-17.09911962;5.12955093
-17.08911962;5.12955093
-17.07911962;5.04104757
-17.06911962;5.12955093
-17.05911962;5.21805477
-17.04911962;5.12955093
-17.03911962;5.12955093
-17.02911962;5.12955093
-17.01911962;5.04104757
-17.00911962;5.04104757
-16.99911962;5.21805477
-16.98911962;5.12955093
-16.97911962;5.12955093
-16.96911962;5.12955093
-16.95911962;5.04104757
-16.94911962;5.04104757
-16.93911962;5.21805477
-16.92911962;5.12955093
-16.91911962;5.12955093
-16.90911962;5.12955093
-16.89911962;5.12955093
-16.88911962;5.04104757
-16.87911962;5.12955093
-16.86911962;5.12955093
-16.85911962;5.12955093
-16.84911962;5.12955093
-16.83911962;5.12955093
-16.82911962;5.12955093
-16.81911962;5.12955093
-16.80911962;5.12955093
-16.79911962;5.12955093
-16.78911962;5.12955093
-16.77911962;5.12955093
-16.76911962;5.04104757
-16.75911962;5.04104757
-16.74911962;5.21805477
-16.73911962;5.12955093
-16.72911962;5.12955093
-16.71911962;5.12955093
-16.70911962;5.12955093
-16.69911962;5.04104757
-16.68911962;5.21805477
-16.67911962;5.21805477
-16.66911962;5.12955093
-16.65911962;5.12955093
-16.64911962;5.04104757
-16.63911962;5.04104757
-16.62911962;5.12955093
-16.61911962;5.21805477
-16.60911962;5.12955093
-16.59911962;5.12955093
-16.58911962;5.12955093
-16.57911962;5.04104757
-16.56911962;5.12955093
-16.55911962;5.21805477
-16.54911962;5.12955093
-16.53911962;5.04104757
-16.52911962;5.12955093
-16.51911962;5.12955093
-16.50911962;5.04104757
-16.49911962;5.12955093
-16.48911962;5.12955093
-16.47911962;5.04104757
-16.46911962;5.21805477
-16.45911962;5.12955093
-16.44911962;5.04104757
-16.43911962;5.12955093
-16.42911962;5.12955093
-16.41911962;5.12955093
-16.40911962;5.21805477
-16.39911962;5.04104757
-16.38911962;5.04104757
-16.37911962;5.12955093
-16.36911962;5.12955093
-16.35911962;5.12955093
-16.34911962;5.12955093
-16.33911962;5.12955093
-16.32911962;5.04104757
-16.31911962;5.12955093
-16.30911962;5.12955093
-16.29911962;5.12955093
-16.28911962;5.12955093
-16.27911962;5.12955093
-16.26911962;5.12955093
-16.25911962;5.04104757
-16.24911962;5.12955093
-16.23911962;5.12955093
-16.22911962;5.12955093
-16.21911962;5.12955093
-16.20911962;5.04104757
-16.19911962;5.04104757
-16.18911962;5.12955093
-16.17911962;5.12955093
-16.16911962;5.04104757
-16.15911962;5.12955093
-16.14911962;5.12955093
-16.13911962;5.04104757
-16.12911962;5.12955093
-16.11911962;5.21805477
-16.10911962;5.12955093
-16.09911962;5.12955093
-16.08911962;5.04104757
-16.07911962;5.04104757
-16.06911962;5.04104757
-16.05911962;5.21805477
-16.04911962;5.12955093
-16.03911962;5.12955093
-16.02911962;5.12955093
-16.01911962;5.04104757
-16.00911962;5.04104757
-15.99911962;5.21805477
-15.98911962;5.21805477
-15.97911962;5.12955093
-15.96911962;5.12955093
-15.95911962;5.12955093
-15.94911962;5.04104757
-15.93911963;5.12955093
-15.92911963;5.12955093
-15.91911963;5.12955093
-15.90911963;5.21805477
-15.89911963;5.12955093
-15.88911963;5.12955093
-15.87911963;5.12955093
-15.86911963;5.12955093
-15.85911963;5.12955093
-15.84911963;5.12955093
-15.83911963;5.04104757
-15.82911963;5.04104757
-15.81911963;5.12955093
-15.80911963;5.12955093
-15.79911963;5.12955093
-15.78911963;5.12955093
-15.77911963;5.12955093
-15.76911963;5.12955093
-15.75911963;5.04104757
-15.74911963;5.21805477
-15.73911963;5.12955093
-15.72911963;5.12955093
-15.71911963;5.12955093
-15.70911963;5.12955093
-15.69911963;5.04104757
-15.68911963;5.21805477
-15.67911963;5.12955093
-15.66911963;5.12955093
-15.65911963;5.12955093
-15.64911963;5.04104757
-15.63911963;5.04104757
-15.62911963;5.12955093
-15.61911963;5.21805477
-15.60911963;5.12955093
-15.59911963;5.21805477
-15.58911963;5.12955093
-15.57911963;5.04104757
-15.56911963;5.12955093
-15.55911963;5.21805477
-15.54911963;5.12955093
-15.53911963;5.12955093
-15.52911963;5.12955093
-15.51911963;5.12955093
-15.50911963;5.04104757
-15.49911963;5.21805477
-15.48911963;5.12955093
-15.47911963;5.12955093
-15.46911963;5.12955093
-15.45911963;5.04104757
-15.44911963;4.95254374
-15.43911963;5.21805477
-15.42911963;5.21805477
-15.41911963;5.12955093
-15.40911963;5.12955093
-15.39911963;5.04104757
-15.38911963;5.04104757
-15.37911963;5.21805477
-15.36911963;5.12955093
-15.35911963;5.12955093
-15.34911963;5.12955093
-15.33911963;5.04104757
-15.32911963;5.04104757
-15.31911963;5.12955093
-15.30911963;5.12955093
-15.29911963;5.12955093
-15.28911963;5.12955093
-15.27911963;5.12955093
-15.26911963;5.04104757
-15.25911963;5.04104757
-15.24911963;5.21805477
-15.23911963;5.12955093
-15.22911963;5.12955093
-15.21911963;5.12955093
-15.20911963;5.04104757
-15.19911963;5.04104757
-15.18911963;5.21805477
-15.17911963;5.12955093
-15.16911963;5.04104757
-15.15911963;5.12955093
-15.14911963;5.12955093
-15.13911963;5.04104757
-15.12911963;5.12955093
-15.11911963;5.21805477
-15.10911963;5.12955093
-15.09911963;5.12955093
-15.08911963;5.04104757
-15.07911963;5.04104757
-15.06911963;5.04104757
-15.05911963;5.12955093
-15.04911963;5.12955093
-15.03911963;5.12955093
-15.02911963;5.12955093
-15.01911963;5.04104757
-15.00911963;5.04104757
-14.99911963;5.21805477
-14.98911963;5.12955093
-14.97911963;5.12955093
-14.96911963;5.12955093
-14.95911963;5.04104757
-14.94911963;5.04104757
-14.93911963;5.12955093
-14.92911963;5.12955093
-14.91911963;5.12955093
-14.90911963;5.12955093
-14.89911963;5.04104757
-14.88911963;5.04104757
-14.87911963;5.12955093
-14.86911963;5.21805477
-14.85911963;5.12955093
-14.84911963;5.12955093
-14.83911963;5.04104757
-14.82911963;5.04104757
-14.81911963;5.04104757
-14.80911963;5.21805477
-14.79911963;5.21805477
-14.78911963;5.12955093
-14.77911963;5.12955093
-14.76911963;5.04104757
-14.75911963;5.04104757
-14.74911963;5.21805477
-14.73911963;5.12955093
-14.72911963;5.12955093
-14.71911963;5.12955093
-14.70911963;5.04104757
-14.69911963;5.04104757
-14.68911963;5.12955093
-14.67911963;5.12955093
-14.66911963;5.04104757
-14.65911963;5.12955093
-14.64911963;5.12955093
-14.63911963;5.04104757
-14.62911963;5.12955093
-14.61911963;5.12955093
-14.60911963;5.04104757
-14.59911963;5.12955093
-14.58911963;5.04104757
-14.57911963;5.04104757
-14.56911963;5.04104757
-14.55911963;5.21805477
-14.54911963;5.12955093
-14.53911963;5.12955093
-14.52911963;5.12955093
-14.51911963;5.12955093
-14.50911963;5.12955093
-14.49911963;5.12955093
-14.48911963;5.12955093
-14.47911963;5.04104757
-14.46911963;5.12955093
-14.45911963;5.12955093
-14.44911963;5.04104757
-14.43911963;5.12955093
-14.42911963;5.12955093
-14.41911963;5.12955093
-14.40911963;5.12955093
-14.39911963;5.04104757
-14.38911963;5.04104757
-14.37911963;5.12955093
-14.36911963;5.12955093
-14.35911963;5.04104757
-14.34911963;5.04104757
-14.33911963;5.12955093
-14.32911963;5.12955093
-14.31911963;5.12955093
-14.30911963;5.12955093
-14.29911964;5.12955093
-14.28911964;5.12955093
