(us);(V)
-14.27770082;5.04104757
-14.26770082;5.04104757
-14.25770082;5.12955093
-14.24770082;5.21805477
-14.23770082;5.12955093
-14.22770082;5.04104757
-14.21770082;5.04104757
-14.20770082;5.12955093
-14.19770082;5.12955093
-14.18770082;5.21805477
-14.17770082;5.12955093
-14.16770082;5.12955093
-14.15770082;5.12955093
-14.14770082;5.12955093
-14.13770082;5.04104757
-14.12770082;5.21805477
-14.11770082;5.12955093
-14.10770082;5.12955093
-14.09770082;5.12955093
-14.08770082;5.12955093
-14.07770082;5.12955093
-14.06770082;5.12955093
-14.05770082;5.12955093
-14.04770082;5.12955093
-14.03770082;5.12955093
-14.02770082;5.12955093
-14.01770082;5.12955093
-14.00770083;5.12955093
-13.99770083;5.21805477
-13.98770083;5.12955093
-13.97770083;5.12955093
-13.96770083;5.12955093
-13.95770083;5.12955093
-13.94770083;5.04104757
-13.93770083;5.21805477
-13.92770083;5.12955093
-13.91770083;5.21805477
-13.90770083;5.12955093
-13.89770083;5.12955093
-13.88770083;5.04104757
-13.87770083;5.21805477
-13.86770083;5.21805477
-13.85770083;5.12955093
-13.84770083;5.12955093
-13.83770083;5.04104757
-13.82770083;5.04104757
-13.81770083;5.21805477
-13.80770083;5.12955093
-13.79770083;5.12955093
-13.78770083;5.12955093
-13.77770083;5.04104757
-13.76770083;5.04104757
-13.75770083;5.12955093
-13.74770083;5.21805477
-13.73770083;5.12955093
-13.72770083;5.21805477
-13.71770083;5.12955093
-13.70770083;5.04104757
-13.69770083;5.12955093
-13.68770083;5.21805477
-13.67770083;5.12955093
-13.66770083;5.12955093
-13.65770083;5.12955093
-13.64770083;5.12955093
-13.63770083;5.04104757
-13.62770083;5.21805477
-13.61770083;5.12955093
-13.60770083;5.21805477
-13.59770083;5.12955093
-13.58770083;5.04104757
-13.57770083;5.04104757
-13.56770083;5.21805477
-13.55770083;5.12955093
-13.54770083;5.12955093
-13.53770083;5.12955093
-13.52770083;5.04104757
-13.51770083;5.04104757
-13.50770083;5.12955093
-13.49770083;5.12955093
-13.48770083;5.12955093
-13.47770083;5.12955093
-13.46770083;5.12955093
-13.45770083;5.12955093
-13.44770083;5.04104757
-13.43770083;5.21805477
-13.42770083;5.12955093
-13.41770083;5.12955093
-13.40770083;5.12955093
-13.39770083;5.12955093
-13.38770083;5.04104757
-13.37770083;5.21805477
-13.36770083;5.21805477
-13.35770083;5.12955093
-13.34770083;5.12955093
-13.33770083;5.12955093
-13.32770083;5.04104757
-13.31770083;5.21805477
-13.30770083;5.21805477
-13.29770083;5.12955093
-13.28770083;5.12955093
-13.27770083;5.04104757
-13.26770083;5.04104757
-13.25770083;5.12955093
-13.24770083;5.12955093
-13.23770083;5.12955093
-13.22770083;5.12955093
-13.21770083;5.12955093
-13.20770083;5.12955093
-13.19770083;5.04104757
-13.18770083;5.21805477
-13.17770083;5.21805477
-13.16770083;5.12955093
-13.15770083;5.12955093
-13.14770083;5.04104757
-13.13770083;5.04104757
-13.12770083;5.21805477
-13.11770083;5.21805477
-13.10770083;5.12955093
-13.09770083;5.12955093
-13.08770083;5.04104757
-13.07770083;5.12955093
-13.06770083;5.12955093
-13.05770083;5.12955093
-13.04770083;5.12955093
-13.03770083;5.21805477
-13.02770083;5.12955093
-13.01770083;5.12955093
-13.00770083;5.12955093
-12.99770083;5.12955093
-12.98770083;5.12955093
-12.97770083;5.12955093
-12.96770083;5.12955093
-12.95770083;5.12955093
-12.94770083;5.12955093
-12.93770083;5.21805477
-12.92770083;5.12955093
-12.91770083;5.12955093
-12.90770083;5.12955093
-12.89770083;5.12955093
-12.88770083;5.04104757
-12.87770083;5.12955093
-12.86770083;5.12955093
-12.85770083;5.12955093
-12.84770083;5.12955093
-12.83770083;5.04104757
-12.82770083;5.04104757
-12.81770083;5.12955093
-12.80770083;5.21805477
-12.79770083;5.12955093
-12.78770083;5.12955093
-12.77770083;5.12955093
-12.76770083;5.12955093
-12.75770083;5.21805477
-12.74770083;5.21805477
-12.73770083;5.21805477
-12.72770083;5.12955093
-12.71770083;5.12955093
-12.70770083;5.04104757
-12.69770083;5.12955093
-12.68770083;5.21805477
-12.67770083;5.12955093
-12.66770083;5.12955093
-12.65770083;5.12955093
-12.64770083;5.04104757
-12.63770083;5.04104757
-12.62770083;5.21805477
-12.61770083;5.12955093
-12.60770083;5.12955093
-12.59770083;5.12955093
-12.58770083;5.12955093
-12.57770083;5.04104757
-12.56770083;5.12955093
-12.55770083;5.12955093
-12.54770083;5.12955093
-12.53770083;5.12955093
-12.52770083;5.04104757
-12.51770083;5.04104757
-12.50770083;5.12955093
-12.49770083;5.21805477
-12.48770083;5.12955093
-12.47770083;5.12955093
-12.46770083;5.04104757
-12.45770083;5.12955093
-12.44770083;5.12955093
-12.43770083;5.21805477
-12.42770083;5.12955093
-12.41770083;5.12955093
-12.40770083;5.12955093
-12.39770083;5.04104757
-12.38770083;5.12955093
-12.37770083;5.21805477
-12.36770084;5.12955093
-12.35770084;5.12955093
-12.34770084;5.12955093
-12.33770084;5.12955093
-12.32770084;5.04104757
-12.31770084;5.12955093
-12.30770084;5.12955093
-12.29770084;5.12955093
-12.28770084;5.21805477
-12.27770084;5.12955093
-12.26770084;5.04104757
-12.25770084;5.12955093
-12.24770084;5.12955093
-12.23770084;5.12955093
-12.22770084;5.12955093
-12.21770084;5.12955093
-12.20770084;5.12955093
-12.19770084;5.12955093
-12.18770084;5.12955093
-12.17770084;5.21805477
-12.16770084;5.12955093
-12.15770084;5.12955093
-12.14770084;5.04104757
-12.13770084;5.04104757
-12.12770084;5.21805477
-12.11770084;5.12955093
-12.10770084;5.12955093
-12.09770084;5.12955093
-12.08770084;5.04104757
-12.07770084;5.04104757
-12.06770084;5.21805477
-12.05770084;5.12955093
-12.04770084;5.12955093
-12.03770084;5.12955093
-12.02770084;5.12955093
-12.01770084;5.04104757
-12.00770084;5.12955093
-11.99770084;5.21805477
-11.98770084;5.12955093
-11.97770084;5.12955093
-11.96770084;5.12955093
-11.95770084;5.12955093
-11.94770084;5.04104757
-11.93770084;5.21805477
-11.92770084;5.12955093
-11.91770084;5.21805477
-11.90770084;5.12955093
-11.89770084;5.04104757
-11.88770084;4.95254374
-11.87770084;5.21805477
-11.86770084;5.21805477
-11.85770084;5.12955093
-11.84770084;5.04104757
-11.83770084;5.04104757
-11.82770084;5.04104757
-11.81770084;5.21805477
-11.80770084;5.12955093
-11.79770084;5.12955093
-11.78770084;5.12955093
-11.77770084;5.12955093
-11.76770084;5.04104757
-11.75770084;5.12955093
-11.74770084;5.12955093
-11.73770084;5.12955093
-11.72770084;5.12955093
-11.71770084;5.12955093
-11.70770084;5.12955093
-11.69770084;5.12955093
-11.68770084;5.21805477
-11.67770084;5.21805477
-11.66770084;5.12955093
-11.65770084;5.12955093
-11.64770084;5.12955093
-11.63770084;5.04104757
-11.62770084;5.12955093
-11.61770084;5.12955093
-11.60770084;5.12955093
-11.59770084;5.12955093
-11.58770084;5.04104757
-11.57770084;5.04104757
-11.56770084;5.21805477
-11.55770084;5.21805477
-11.54770084;5.21805477
-11.53770084;5.12955093
-11.52770084;5.12955093
-11.51770084;5.04104757
-11.50770084;5.04104757
-11.49770084;5.21805477
-11.48770084;5.12955093
-11.47770084;5.12955093
-11.46770084;5.04104757
-11.45770084;5.04104757
-11.44770084;5.12955093
-11.43770084;5.21805477
-11.42770084;5.12955093
-11.41770084;5.12955093
-11.40770084;5.04104757
-11.39770084;5.12955093
-11.38770084;4.95254374
-11.37770084;5.21805477
-11.36770084;5.12955093
-11.35770084;5.12955093
-11.34770084;5.21805477
-11.33770084;5.12955093
-11.32770084;5.04104757
-11.31770084;5.12955093
-11.30770084;5.21805477
-11.29770084;5.21805477
-11.28770084;5.21805477
-11.27770084;5.04104757
-11.26770084;5.04104757
-11.25770084;5.12955093
-11.24770084;5.21805477
-11.23770084;5.21805477
-11.22770084;5.12955093
-11.21770084;5.04104757
-11.20770084;5.12955093
-11.19770084;5.04104757
-11.18770084;5.21805477
-11.17770084;5.21805477
-11.16770084;5.12955093
-11.15770084;5.12955093
-11.14770084;5.04104757
-11.13770084;5.12955093
-11.12770084;5.12955093
-11.11770084;5.12955093
-11.10770084;5.12955093
-11.09770084;5.12955093
-11.08770084;5.12955093
-11.07770084;5.04104757
-11.06770084;5.12955093
-11.05770084;5.12955093
-11.04770084;5.12955093
-11.03770084;5.12955093
-11.02770084;5.12955093
-11.01770084;4.95254374
-11.00770084;5.04104757
-10.99770084;5.21805477
-10.98770084;5.21805477
-10.97770084;5.21805477
-10.96770084;5.12955093
-10.95770084;5.04104757
-10.94770084;5.04104757
-10.93770084;5.21805477
-10.92770084;5.21805477
-10.91770084;5.12955093
-10.90770084;5.04104757
-10.89770084;5.12955093
-10.88770084;5.04104757
-10.87770084;5.21805477
-10.86770084;5.12955093
-10.85770084;5.04104757
-10.84770084;5.12955093
-10.83770084;5.12955093
-10.82770084;5.04104757
-10.81770084;5.12955093
-10.80770084;5.12955093
-10.79770084;5.12955093
-10.78770084;5.12955093
-10.77770084;5.12955093
-10.76770084;5.04104757
-10.75770084;5.12955093
-10.74770084;5.12955093
-10.73770084;5.12955093
-10.72770084;5.21805477
-10.71770085;5.12955093
-10.70770085;5.04104757
-10.69770085;5.04104757
-10.68770085;5.21805477
-10.67770085;5.12955093
-10.66770085;5.12955093
-10.65770085;5.12955093
-10.64770085;5.04104757
-10.63770085;5.12955093
-10.62770085;5.21805477
-10.61770085;5.12955093
-10.60770085;5.12955093
-10.59770085;5.12955093
-10.58770085;5.12955093
-10.57770085;5.04104757
-10.56770085;5.12955093
-10.55770085;5.21805477
-10.54770085;5.12955093
-10.53770085;5.12955093
-10.52770085;5.04104757
-10.51770085;5.04104757
-10.50770085;5.12955093
-10.49770085;5.12955093
-10.48770085;5.12955093
-10.47770085;5.12955093
-10.46770085;5.12955093
-10.45770085;5.12955093
-10.44770085;5.12955093
-10.43770085;5.12955093
-10.42770085;5.12955093
-10.41770085;5.12955093
-10.40770085;5.12955093
-10.39770085;5.12955093
-10.38770085;5.04104757
-10.37770085;5.12955093
-10.36770085;5.12955093
-10.35770085;5.12955093
-10.34770085;5.21805477
-10.33770085;5.04104757
-10.32770085;5.04104757
-10.31770085;5.12955093
-10.30770085;5.21805477
-10.29770085;5.12955093
-10.28770085;5.12955093
-10.27770085;5.04104757
-10.26770085;5.04104757
-10.25770085;5.12955093
-10.24770085;5.12955093
-10.23770085;5.12955093
-10.22770085;5.12955093
-10.21770085;5.12955093
-10.20770085;5.12955093
-10.19770085;5.04104757
-10.18770085;5.12955093
-10.17770085;5.12955093
-10.16770085;5.12955093
-10.15770085;5.12955093
-10.14770085;5.04104757
-10.13770085;5.04104757
-10.12770085;5.21805477
-10.11770085;5.12955093
-10.10770085;5.12955093
-10.09770085;5.12955093
-10.08770085;5.12955093
-10.07770085;5.04104757
-10.06770085;5.12955093
-10.05770085;5.21805477
-10.04770085;5.12955093
-10.03770085;5.12955093
-10.02770085;5.04104757
-10.01770085;5.04104757
-10.00770085;5.12955093
-9.99770085;5.12955093
-9.98770085;5.21805477
-9.97770085;5.12955093
-9.96770085;5.12955093
-9.95770085;5.04104757
-9.94770085;5.12955093
-9.93770085;5.21805477
-9.92770085;5.12955093
-9.91770085;5.04104757
-9.90770085;5.12955093
-9.89770085;5.12955093
-9.88770085;5.04104757
-9.87770085;5.12955093
-9.86770085;5.12955093
-9.85770085;5.12955093
-9.84770085;5.12955093
-9.83770085;5.04104757
-9.82770085;5.04104757
-9.81770085;5.12955093
-9.80770085;5.12955093
-9.79770085;5.12955093
-9.78770085;5.12955093
-9.77770085;5.12955093
-9.76770085;5.04104757
-9.75770085;5.12955093
-9.74770085;5.21805477
-9.73770085;5.12955093
-9.72770085;5.12955093
-9.71770085;5.12955093
-9.70770085;5.04104757
-9.69770085;5.04104757
-9.68770085;5.21805477
-9.67770085;5.21805477
-9.66770085;5.12955093
-9.65770085;5.12955093
-9.64770085;5.12955093
-9.63770085;5.04104757
-9.62770085;5.21805477
-9.61770085;5.12955093
-9.60770085;5.12955093
-9.59770085;5.12955093
-9.58770085;5.12955093
-9.57770085;5.04104757
-9.56770085;5.12955093
-9.55770085;5.04104757
-9.54770085;5.12955093
-9.53770085;5.12955093
-9.52770085;5.12955093
-9.51770085;5.04104757
-9.50770085;5.12955093
-9.49770085;5.12955093
-9.48770085;5.12955093
-9.47770085;5.12955093
-9.46770085;5.12955093
-9.45770085;5.12955093
-9.44770085;5.12955093
-9.43770085;5.21805477
-9.42770085;5.12955093
-9.41770085;5.04104757
-9.40770085;5.04104757
-9.39770085;5.12955093
-9.38770085;5.21805477
-9.37770085;5.21805477
-9.36770085;5.04104757
-9.35770085;5.04104757
-9.34770085;5.12955093
-9.33770085;5.12955093
-9.32770085;5.12955093
-9.31770085;5.12955093
-9.30770085;5.12955093
-9.29770085;5.12955093
-9.28770085;5.12955093
-9.27770085;5.12955093
-9.26770085;5.04104757
-9.25770085;5.12955093
-9.24770085;5.12955093
-9.23770085;5.12955093
-9.22770085;5.12955093
-9.21770085;5.12955093
-9.20770085;5.04104757
-9.19770085;5.12955093
-9.18770085;5.12955093
-9.17770085;5.12955093
-9.16770085;5.12955093
-9.15770085;5.12955093
-9.14770085;5.04104757
-9.13770085;5.04104757
-9.12770085;5.21805477
-9.11770085;5.12955093
-9.10770085;5.12955093
-9.09770085;5.12955093
-9.08770085;5.04104757
-9.07770086;5.04104757
-9.06770086;5.21805477
-9.05770086;5.12955093
-9.04770086;5.04104757
-9.03770086;5.12955093
-9.02770086;5.12955093
-9.01770086;5.04104757
-9.00770086;5.12955093
-8.99770086;5.12955093
-8.98770086;5.12955093
-8.97770086;5.12955093
-8.96770086;5.12955093
-8.95770086;5.04104757
-8.94770086;5.04104757
-8.93770086;5.21805477
-8.92770086;5.21805477
-8.91770086;5.12955093
-8.90770086;5.12955093
-8.89770086;5.12955093
-8.88770086;5.04104757
-8.87770086;5.21805477
-8.86770086;5.12955093
-8.85770086;5.12955093
-8.84770086;5.12955093
-8.83770086;5.04104757
-8.82770086;5.04104757
-8.81770086;5.21805477
-8.80770086;5.12955093
-8.79770086;5.12955093
-8.78770086;5.12955093
-8.77770086;5.12955093
-8.76770086;5.04104757
-8.75770086;5.12955093
-8.74770086;5.12955093
-8.73770086;5.12955093
-8.72770086;5.12955093
-8.71770086;5.12955093
-8.70770086;5.12955093
-8.69770086;5.12955093
-8.68770086;5.12955093
-8.67770086;5.21805477
-8.66770086;5.12955093
-8.65770086;5.12955093
-8.64770086;5.12955093
-8.63770086;5.04104757
-8.62770086;5.21805477
-8.61770086;5.12955093
-8.60770086;5.12955093
-8.59770086;5.12955093
-8.58770086;5.04104757
-8.57770086;5.04104757
-8.56770086;5.12955093
-8.55770086;5.12955093
-8.54770086;5.12955093
-8.53770086;5.12955093
-8.52770086;5.12955093
-8.51770086;5.04104757
-8.50770086;5.12955093
-8.49770086;5.12955093
-8.48770086;5.21805477
-8.47770086;5.12955093
-8.46770086;5.04104757
-8.45770086;5.12955093
-8.44770086;5.12955093
-8.43770086;5.21805477
-8.42770086;5.12955093
-8.41770086;5.04104757
-8.40770086;5.12955093
-8.39770086;5.12955093
-8.38770086;4.95254374
-8.37770086;5.12955093
-8.36770086;5.12955093
-8.35770086;5.12955093
-8.34770086;5.21805477
-8.33770086;5.04104757
-8.32770086;5.04104757
-8.31770086;5.21805477
-8.30770086;5.21805477
-8.29770086;5.12955093
-8.28770086;5.12955093
-8.27770086;5.04104757
-8.26770086;5.04104757
-8.25770086;5.12955093
-8.24770086;5.12955093
-8.23770086;5.12955093
-8.22770086;5.12955093
-8.21770086;5.04104757
-8.20770086;5.04104757
-8.19770086;5.04104757
-8.18770086;5.12955093
-8.17770086;5.12955093
-8.16770086;5.12955093
-8.15770086;5.12955093
-8.14770086;5.04104757
-8.13770086;5.04104757
-8.12770086;5.12955093
-8.11770086;5.21805477
-8.10770086;5.12955093
-8.09770086;5.12955093
-8.08770086;5.04104757
-8.07770086;5.04104757
-8.06770086;5.12955093
-8.05770086;5.12955093
-8.04770086;5.12955093
-8.03770086;5.12955093
-8.02770086;5.12955093
-8.01770086;5.04104757
-8.00770086;5.04104757
-7.99770086;5.12955093
-7.98770086;5.12955093
-7.97770086;5.21805477
-7.96770086;5.04104757
-7.95770086;5.04104757
-7.94770086;5.04104757
-7.93770086;5.21805477
-7.92770086;5.12955093
-7.91770086;5.12955093
-7.90770086;5.12955093
-7.89770086;5.04104757
-7.88770086;5.04104757
-7.87770086;5.21805477
-7.86770086;5.12955093
-7.85770086;5.12955093
-7.84770086;5.12955093
-7.83770086;5.04104757
-7.82770086;5.04104757
-7.81770086;5.12955093
-7.80770086;5.12955093
-7.79770086;5.12955093
-7.78770086;5.12955093
-7.77770086;5.04104757
-7.76770086;5.04104757
-7.75770086;5.04104757
-7.74770086;5.12955093
-7.73770086;5.21805477
-7.72770086;5.12955093
-7.71770086;5.12955093
-7.70770086;5.04104757
-7.69770086;5.04104757
-7.68770086;5.21805477
-7.67770086;5.12955093
-7.66770086;5.12955093
-7.65770086;5.12955093
-7.64770086;5.04104757
-7.63770086;5.04104757
-7.62770086;5.12955093
-7.61770086;5.21805477
-7.60770086;5.12955093
-7.59770086;5.12955093
-7.58770086;5.04104757
-7.57770086;5.04104757
-7.56770086;5.12955093
-7.55770086;5.12955093
-7.54770086;5.12955093
-7.53770086;5.12955093
-7.52770086;5.12955093
-7.51770086;5.04104757
-7.50770086;5.12955093
-7.49770086;5.12955093
-7.48770086;5.12955093
-7.47770086;5.12955093
-7.46770086;5.12955093
-7.45770086;5.04104757
-7.44770086;4.95254374
-7.43770086;5.21805477
-7.42770087;5.12955093
-7.41770087;5.12955093
-7.40770087;5.04104757
-7.39770087;5.04104757
-7.38770087;5.04104757
-7.37770087;5.21805477
-7.36770087;5.21805477
-7.35770087;5.04104757
-7.34770087;5.12955093
-7.33770087;5.04104757
-7.32770087;5.12955093
-7.31770087;5.12955093
-7.30770087;5.12955093
-7.29770087;5.04104757
-7.28770087;5.12955093
-7.27770087;5.12955093
-7.26770087;5.12955093
-7.25770087;5.12955093
-7.24770087;5.12955093
-7.23770087;5.12955093
-7.22770087;5.12955093
-7.21770087;5.04104757
-7.20770087;5.12955093
-7.19770087;5.04104757
-7.18770087;5.12955093
-7.17770087;5.12955093
-7.16770087;5.12955093
-7.15770087;5.04104757
-7.14770087;5.04104757
-7.13770087;4.95254374
-7.12770087;5.21805477
-7.11770087;5.21805477
-7.10770087;5.12955093
-7.09770087;5.12955093
-7.08770087;5.04104757
-7.07770087;5.04104757
-7.06770087;5.12955093
-7.05770087;5.12955093
-7.04770087;5.12955093
-7.03770087;5.12955093
-7.02770087;5.04104757
-7.01770087;5.04104757
-7.00770087;5.12955093
-6.99770087;5.12955093
-6.98770087;5.12955093
-6.97770087;5.12955093
-6.96770087;5.12955093
-6.95770087;5.12955093
-6.94770087;5.04104757
-6.93770087;5.12955093
-6.92770087;5.12955093
-6.91770087;5.12955093
-6.90770087;5.12955093
-6.89770087;5.04104757
-6.88770087;5.04104757
-6.87770087;5.12955093
-6.86770087;5.12955093
-6.85770087;5.12955093
-6.84770087;5.12955093
-6.83770087;5.12955093
-6.82770087;5.04104757
-6.81770087;5.12955093
-6.80770087;5.12955093
-6.79770087;5.12955093
-6.78770087;5.12955093
-6.77770087;5.04104757
-6.76770087;5.04104757
-6.75770087;5.12955093
-6.74770087;5.12955093
-6.73770087;5.12955093
-6.72770087;5.12955093
-6.71770087;5.04104757
-6.70770087;5.04104757
-6.69770087;5.12955093
-6.68770087;5.12955093
-6.67770087;5.12955093
-6.66770087;5.12955093
-6.65770087;5.12955093
-6.64770087;5.12955093
-6.63770087;5.04104757
-6.62770087;5.21805477
-6.61770087;5.12955093
-6.60770087;5.12955093
-6.59770087;5.12955093
-6.58770087;5.04104757
-6.57770087;5.04104757
-6.56770087;5.21805477
-6.55770087;5.12955093
-6.54770087;5.12955093
-6.53770087;5.12955093
-6.52770087;5.04104757
-6.51770087;5.12955093
-6.50770087;5.04104757
-6.49770087;5.12955093
-6.48770087;5.12955093
-6.47770087;5.12955093
-6.46770087;5.12955093
-6.45770087;5.04104757
-6.44770087;5.04104757
-6.43770087;5.21805477
-6.42770087;5.21805477
-6.41770087;5.12955093
-6.40770087;5.12955093
-6.39770087;5.04104757
-6.38770087;5.12955093
-6.37770087;5.21805477
-6.36770087;5.12955093
-6.35770087;5.12955093
-6.34770087;5.04104757
-6.33770087;5.04104757
-6.32770087;5.12955093
-6.31770087;5.12955093
-6.30770087;5.12955093
-6.29770087;5.12955093
-6.28770087;5.12955093
-6.27770087;5.04104757
-6.26770087;5.04104757
-6.25770087;5.12955093
-6.24770087;5.12955093
-6.23770087;5.12955093
-6.22770087;5.12955093
-6.21770087;5.12955093
-6.20770087;5.12955093
-6.19770087;5.04104757
-6.18770087;5.21805477
-6.17770087;5.12955093
-6.16770087;5.12955093
-6.15770087;5.12955093
-6.14770087;5.12955093
-6.13770087;5.04104757
-6.12770087;5.21805477
-6.11770087;5.12955093
-6.10770087;5.12955093
-6.09770087;5.12955093
-6.08770087;5.12955093
-6.07770087;5.04104757
-6.06770087;5.12955093
-6.05770087;5.21805477
-6.04770087;5.12955093
-6.03770087;5.12955093
-6.02770087;5.04104757
-6.01770087;5.12955093
-6.00770087;5.12955093
-5.99770087;5.21805477
-5.98770087;5.12955093
-5.97770087;5.12955093
-5.96770087;5.04104757
-5.95770087;5.12955093
-5.94770087;5.04104757
-5.93770087;5.21805477
-5.92770087;5.12955093
-5.91770087;5.12955093
-5.90770087;5.12955093
-5.89770087;5.12955093
-5.88770087;5.04104757
-5.87770087;5.12955093
-5.86770087;5.12955093
-5.85770087;5.12955093
-5.84770087;5.12955093
-5.83770087;5.04104757
-5.82770087;5.12955093
-5.81770087;5.12955093
-5.80770087;5.12955093
-5.79770087;5.12955093
-5.78770088;5.12955093
-5.77770088;5.12955093
-5.76770088;5.04104757
-5.75770088;5.12955093
-5.74770088;5.12955093
-5.73770088;5.12955093
-5.72770088;5.21805477
-5.71770088;5.12955093
-5.70770088;5.12955093
-5.69770088;5.04104757
-5.68770088;5.12955093
-5.67770088;5.12955093
-5.66770088;5.12955093
-5.65770088;5.12955093
-5.64770088;5.04104757
-5.63770088;5.12955093
-5.62770088;5.12955093
-5.61770088;5.12955093
-5.60770088;5.12955093
-5.59770088;5.12955093
-5.58770088;5.12955093
-5.57770088;5.04104757
-5.56770088;5.12955093
-5.55770088;5.21805477
-5.54770088;5.12955093
-5.53770088;5.21805477
-5.52770088;5.12955093
-5.51770088;5.04104757
-5.50770088;5.12955093
-5.49770088;5.12955093
-5.48770088;5.12955093
-5.47770088;5.12955093
-5.46770088;5.12955093
-5.45770088;5.12955093
-5.44770088;5.04104757
-5.43770088;5.12955093
-5.42770088;5.12955093
-5.41770088;5.12955093
-5.40770088;5.12955093
-5.39770088;5.04104757
-5.38770088;5.04104757
-5.37770088;5.21805477
-5.36770088;5.12955093
-5.35770088;5.12955093
-5.34770088;5.12955093
-5.33770088;5.04104757
-5.32770088;5.04104757
-5.31770088;5.12955093
-5.30770088;5.12955093
-5.29770088;5.12955093
-5.28770088;5.12955093
-5.27770088;5.12955093
-5.26770088;5.12955093
-5.25770088;5.12955093
-5.24770088;5.21805477
-5.23770088;5.12955093
-5.22770088;5.12955093
-5.21770088;5.12955093
-5.20770088;5.12955093
-5.19770088;5.04104757
-5.18770088;5.21805477
-5.17770088;5.12955093
-5.16770088;5.12955093
-5.15770088;5.21805477
-5.14770088;5.12955093
-5.13770088;5.04104757
-5.12770088;5.12955093
-5.11770088;5.12955093
-5.10770088;5.12955093
-5.09770088;5.12955093
-5.08770088;5.04104757
-5.07770088;5.04104757
-5.06770088;5.12955093
-5.05770088;5.21805477
-5.04770088;5.21805477
-5.03770088;5.21805477
-5.02770088;5.12955093
-5.01770088;5.04104757
-5.00770088;5.12955093
-4.99770088;5.12955093
-4.98770088;5.21805477
-4.97770088;5.12955093
-4.96770088;5.12955093
-4.95770088;5.04104757
-4.94770088;5.12955093
-4.93770088;5.21805477
-4.92770088;5.12955093
-4.91770088;5.12955093
-4.90770088;5.12955093
-4.89770088;5.12955093
-4.88770088;5.12955093
-4.87770088;5.21805477
-4.86770088;5.12955093
-4.85770088;5.12955093
-4.84770088;5.21805477
-4.83770088;5.12955093
-4.82770088;5.04104757
-4.81770088;5.12955093
-4.80770088;5.12955093
-4.79770088;5.21805477
-4.78770088;5.12955093
-4.77770088;5.04104757
-4.76770088;5.04104757
-4.75770088;5.04104757
-4.74770088;5.21805477
-4.73770088;5.21805477
-4.72770088;5.21805477
-4.71770088;5.04104757
-4.70770088;5.04104757
-4.69770088;5.04104757
-4.68770088;5.21805477
-4.67770088;5.12955093
-4.66770088;5.21805477
-4.65770088;5.12955093
-4.64770088;5.04104757
-4.63770088;5.04104757
-4.62770088;5.21805477
-4.61770088;5.21805477
-4.60770088;5.12955093
-4.59770088;5.12955093
-4.58770088;5.04104757
-4.57770088;4.95254374
-4.56770088;5.12955093
-4.55770088;5.12955093
-4.54770088;5.12955093
-4.53770088;5.12955093
-4.52770088;5.12955093
-4.51770088;5.04104757
-4.50770088;5.12955093
-4.49770088;5.12955093
-4.48770088;5.04104757
-4.47770088;5.12955093
-4.46770088;5.12955093
-4.45770088;5.12955093
-4.44770088;5.04104757
-4.43770088;5.21805477
-4.42770088;5.12955093
-4.41770088;5.12955093
-4.40770088;5.12955093
-4.39770088;5.04104757
-4.38770088;5.12955093
-4.37770088;5.21805477
-4.36770088;5.12955093
-4.35770088;5.12955093
-4.34770088;5.12955093
-4.33770088;5.12955093
-4.32770088;5.12955093
-4.31770088;5.12955093
-4.30770088;5.12955093
-4.29770088;5.12955093
-4.28770088;5.12955093
-4.27770088;5.12955093
-4.26770088;5.12955093
-4.25770088;5.12955093
-4.24770088;5.12955093
-4.23770088;5.12955093
-4.22770088;5.04104757
-4.21770088;5.12955093
-4.20770088;5.12955093
-4.19770088;5.12955093
-4.18770088;5.12955093
-4.17770088;5.12955093
-4.16770088;5.12955093
-4.15770088;5.12955093
-4.14770088;5.12955093
-4.13770089;4.95254374
-4.12770089;5.12955093
-4.11770089;5.12955093
-4.10770089;5.12955093
-4.09770089;5.12955093
-4.08770089;5.04104757
-4.07770089;5.04104757
-4.06770089;5.12955093
-4.05770089;5.21805477
-4.04770089;5.12955093
-4.03770089;5.12955093
-4.02770089;5.12955093
-4.01770089;5.12955093
-4.00770089;5.12955093
-3.99770089;5.21805477
-3.98770089;5.12955093
-3.97770089;5.12955093
-3.96770089;5.12955093
-3.95770089;5.04104757
-3.94770089;5.04104757
-3.93770089;5.21805477
-3.92770089;5.12955093
-3.91770089;5.12955093
-3.90770089;5.12955093
-3.89770089;5.12955093
-3.88770089;5.04104757
-3.87770089;5.21805477
-3.86770089;5.12955093
-3.85770089;5.12955093
-3.84770089;5.12955093
-3.83770089;5.04104757
-3.82770089;5.12955093
-3.81770089;5.12955093
-3.80770089;5.21805477
-3.79770089;5.12955093
-3.78770089;5.21805477
-3.77770089;5.04104757
-3.76770089;5.12955093
-3.75770089;5.12955093
-3.74770089;5.21805477
-3.73770089;5.12955093
-3.72770089;5.12955093
-3.71770089;5.12955093
-3.70770089;5.12955093
-3.69770089;5.04104757
-3.68770089;5.21805477
-3.67770089;5.21805477
-3.66770089;5.12955093
-3.65770089;5.12955093
-3.64770089;5.04104757
-3.63770089;5.04104757
-3.62770089;5.21805477
-3.61770089;5.12955093
-3.60770089;5.12955093
-3.59770089;5.21805477
-3.58770089;5.12955093
-3.57770089;5.04104757
-3.56770089;5.12955093
-3.55770089;5.12955093
-3.54770089;5.12955093
-3.53770089;5.12955093
-3.52770089;5.12955093
