Frequency,Channel A

0.00000000,-24.29069328
0.19073486,-30.93559456
0.38146973,-43.12498093
0.57220459,-54.52876282
0.76293945,-57.11164856
0.95367432,-58.28159332
1.14440918,-55.97041702
1.33514404,-55.20248032
1.52587891,-59.26602173
1.71661377,-51.90304565
1.90734863,-39.77880478
2.09808350,-14.00173092
2.28881836,-3.07317281
2.47955322,-0.99836236
2.67028809,-7.00586081
2.86102295,-23.68052673
3.05175781,-55.71120453
3.24249268,-56.85330200
3.43322754,-53.36399841
3.62396240,-56.63186646
3.81469727,-64.79004669
4.00543213,-76.86346436
4.19616699,-49.06863785
4.38690186,-27.69315910
4.57763672,-15.90530872
4.76837158,-13.36959648
4.95910645,-18.77069092
5.14984131,-33.18314362
5.34057617,-48.01380539
5.53131104,-48.70469666
5.72204590,-50.45919800
5.91278076,-66.68594360
6.10351562,-53.17799377
6.29425049,-56.67136383
6.48498535,-60.70668793
6.67572021,-55.36805725
6.86645508,-44.64303970
7.05718994,-40.86280823
7.24792480,-41.84397125
7.43865967,-43.30648041
7.62939453,-43.81763077
7.82012939,-48.52706528
8.01086426,-73.61218262
8.20159912,-61.05516815
8.39233398,-58.29822159
8.58306885,-51.21692276
8.77380371,-54.46007538
8.96453857,-62.21205902
9.15527344,-63.52027512
9.34600830,-49.86797714
9.53674316,-43.09379959
9.72747803,-42.00870514
9.91821289,-44.36495209
10.10894775,-49.63976288
10.29968262,-53.99217987
10.49041748,-58.73684311
10.68115234,-69.65126801
10.87188721,-58.98173523
11.06262207,-54.54018402
11.25335693,-52.53720856
11.44409180,-54.88138580
11.63482666,-62.35202408
11.82556152,-53.66807938
12.01629639,-46.71443558
12.20703125,-49.01296234
12.39776611,-53.21615219
12.58850098,-55.71382141
12.77923584,-50.22554398
12.96997070,-48.31404877
13.16070557,-49.76252747
13.35144043,-52.79741669
13.54217529,-49.03520584
13.73291016,-55.92166901
13.92364502,-54.06970978
14.11437988,-53.56380081
14.30511475,-53.78782272
14.49584961,-53.94859314
14.68658447,-43.42180252
14.87731934,-44.78120422
15.06805420,-52.27844238
15.25878906,-50.73221588
15.44952393,-53.57386017
15.64025879,-49.95725632
15.83099365,-48.85436249
16.02172852,-51.29898834
16.21246338,-56.34145737
16.40319824,-55.29043579
16.59393311,-50.60574341
16.78466797,-45.89254379
16.97540283,-41.88178253
17.16613770,-41.29031754
17.35687256,-45.47635651
17.54760742,-52.10729218
17.73834229,-49.16297913
17.92907715,-49.03141403
18.11981201,-52.36543655
18.31054688,-48.77139664
18.50128174,-51.11068344
18.69201660,-50.56094742
18.88275146,-48.26193237
19.07348633,-50.42061234
19.26422119,-56.80262756
19.45495605,-50.15517426
19.64569092,-46.12755203
19.83642578,-46.70044708
20.02716064,-50.41943359
20.21789551,-49.53234100
20.40863037,-50.80456543
20.59936523,-52.24738312
20.79010010,-51.62125397
20.98083496,-49.43290329
21.17156982,-47.87915039
21.36230469,-51.40716171
21.55303955,-62.81004333
21.74377441,-59.26660919
21.93450928,-55.73188782
22.12524414,-56.63381958
22.31597900,-58.19657135
22.50671387,-56.44530869
22.69744873,-52.48029327
22.88818359,-82.12719727
23.07891846,-55.55923462
23.26965332,-53.49760056
23.46038818,-51.65811920
23.65112305,-47.65336609
23.84185791,-45.03397369
24.03259277,-47.21614075
24.22332764,-49.52572632
24.41406250,-50.40201569
24.60479736,-54.50831604
24.79553223,-53.76654053
24.98626709,-51.23569489
25.17700195,-56.55548096
25.36773682,-60.02107239
25.55847168,-55.82701874
25.74920654,-59.66703796
25.93994141,-58.52233887
26.13067627,-54.94125366
26.32141113,-55.54813385
26.51214600,-49.49931717
26.70288086,-48.91395187
26.89361572,-51.26988983
27.08435059,-51.41952515
27.27508545,-49.09101105
27.46582031,-48.80754471
27.65655518,-49.69765091
27.84729004,-47.15737152
28.03802490,-51.06565857
28.22875977,-70.52103424
28.41949463,-64.55669403
28.61022949,-65.91653442
28.80096436,-53.34468460
28.99169922,-52.99103546
29.18243408,-60.46548843
29.37316895,-59.94724274
29.56390381,-60.08869171
29.75463867,-66.78489685
29.94537354,-55.84593201
30.13610840,-56.37139893
30.32684326,-62.40348434
30.51757812,-60.96512222
30.70831299,-66.07360840
30.89904785,-55.51577759
31.08978271,-55.87259674
31.28051758,-49.90984344
31.47125244,-46.54851913
31.66198730,-46.28801727
31.85272217,-48.65155792
32.04345703,-53.29313660
32.23419189,-51.81322098
32.42492676,-55.12031555
32.61566162,-56.23259735
32.80639648,-58.05585480
32.99713135,-48.28308868
33.18786621,-48.32479095
33.37860107,-49.96424866
33.56933594,-50.52714920
33.76007080,-51.66883087
33.95080566,-56.59095001
34.14154053,-59.88196945
34.33227539,-57.70980453
34.52301025,-57.46984863
34.71374512,-56.25507736
34.90447998,-71.67929840
35.09521484,-56.94942856
35.28594971,-63.64138031
35.47668457,-52.94338989
35.66741943,-51.63928604
35.85815430,-60.19941330
36.04888916,-58.64376831
36.23962402,-53.01939392
36.43035889,-55.84610748
36.62109375,-71.60942841
36.81182861,-60.18447113
37.00256348,-54.60602570
37.19329834,-51.55122375
37.38403320,-55.80852890
37.57476807,-52.53385162
37.76550293,-52.42891693
37.95623779,-56.13090897
38.14697266,-60.42892456
38.33770752,-51.09971619
38.52844238,-50.59580994
38.71917725,-76.67917633
38.90991211,-51.31184006
39.10064697,-47.52405548
39.29138184,-45.26693344
39.48211670,-46.74906921
39.67285156,-54.06547165
39.86358643,-55.32682800
40.05432129,-55.38455582
40.24505615,-52.47509003
40.43579102,-49.24221420
40.62652588,-46.17213440
40.81726074,-48.39360809
41.00799561,-66.30554962
41.19873047,-54.82942963
41.38946533,-55.27551651
41.58020020,-52.30276489
41.77093506,-60.58629608
41.96166992,-63.05982590
42.15240479,-58.90531158
42.34313965,-51.75842667
42.53387451,-48.07477951
42.72460938,-50.44526672
42.91534424,-61.18702316
43.10607910,-63.03375626
43.29681396,-63.69007111
43.48754883,-56.05801392
43.67828369,-50.58963776
43.86901855,-48.20375061
44.05975342,-49.66703033
44.25048828,-53.82660294
44.44122314,-55.24161911
44.63195801,-53.17952728
44.82269287,-51.91898346
45.01342773,-51.45694351
45.20416260,-56.63165283
45.39489746,-59.99031067
45.58563232,-56.92762756
45.77636719,-53.93272018
45.96710205,-55.65126801
46.15783691,-58.37934875
46.34857178,-59.89082718
46.53930664,-60.32215881
46.73004150,-66.35707855
46.92077637,-56.99760818
47.11151123,-51.94031525
47.30224609,-52.26051712
47.49298096,-51.71457672
47.68371582,-54.66077423
47.87445068,-54.52263641
48.06518555,-55.27379990
48.25592041,-66.27165985
48.44665527,-58.64715576
48.63739014,-64.18470764
48.82812500,-50.67253876
49.01885986,-50.22673035
49.20959473,-59.65142059
49.40032959,-67.47167969
49.59106445,-67.79247284
49.78179932,-64.56082153
49.97253418,-59.37818909
50.16326904,-53.37326813
50.35400391,-51.85304642
50.54473877,-58.94012833
50.73547363,-48.71736145
50.92620850,-54.34342194
51.11694336,-58.44314194
51.30767822,-60.09683228
51.49841309,-64.69742584
51.68914795,-63.45886612
51.87988281,-53.03223038
52.07061768,-49.28541183
52.26135254,-49.87848663
52.45208740,-54.55859756
52.64282227,-53.44914246
52.83355713,-51.14576721
53.02429199,-55.24485016
53.21502686,-56.59153748
53.40576172,-53.41772079
53.59649658,-50.96699524
53.78723145,-50.10797501
53.97796631,-49.35361481
54.16870117,-52.41514206
54.35943604,-52.76006317
54.55017090,-50.57861328
54.74090576,-51.78844833
54.93164062,-54.65446091
55.12237549,-53.09132385
55.31311035,-50.33470917
55.50384521,-57.17284393
55.69458008,-53.78775787
55.88531494,-49.93408966
56.07604980,-50.36953735
56.26678467,-50.11634445
56.45751953,-50.51885223
56.64825439,-54.90944290
56.83898926,-66.57437134
57.02972412,-58.20773697
57.22045898,-54.33472443
57.41119385,-51.68531418
57.60192871,-52.30090714
57.79266357,-55.87158585
57.98339844,-55.68341827
58.17413330,-52.77688599
58.36486816,-57.95656204
58.55560303,-51.53006744
58.74633789,-54.41468811
58.93707275,-51.01045990
59.12780762,-46.13994980
59.31854248,-46.33599091
59.50927734,-48.52749252
59.70001221,-55.27193451
59.89074707,-60.15346909
60.08148193,-54.48796082
60.27221680,-58.88616562
60.46295166,-67.55590820
60.65368652,-58.32858658
60.84442139,-58.78134155
61.03515625,-68.53495789
61.22589111,-60.74637985
61.41662598,-72.21499634
61.60736084,-62.58594513
61.79809570,-61.87875366
61.98883057,-66.43773651
62.17956543,-63.34649658
62.37030029,-56.73668671
62.56103516,-53.03105927
62.75177002,-52.99137115
62.94250488,-60.86112976
63.13323975,-51.83406448
63.32397461,-49.77645111
63.51470947,-50.91937256
63.70544434,-53.52933884
63.89617920,-55.75784683
64.08691406,-54.18163300
64.27764893,-51.42150497
64.46838379,-49.72688675
64.65911865,-45.73158264
64.84985352,-45.98919296
65.04058838,-49.92743683
65.23132324,-54.82932663
65.42205811,-55.73759079
65.61279297,-51.96118927
65.80352783,-55.50636292
65.99426270,-60.38157654
66.18499756,-50.07820892
66.37573242,-48.72346878
66.56646729,-49.85543060
66.75720215,-51.64833832
66.94793701,-53.26689148
67.13867188,-57.24992752
67.32940674,-69.18236542
67.52014160,-55.55262756
67.71087646,-51.97187805
67.90161133,-51.14492035
68.09234619,-50.34460449
68.28308105,-49.42428970
68.47381592,-51.71500397
68.66455078,-52.64681244
68.85528564,-53.18716049
69.04602051,-59.63673401
69.23675537,-65.79985046
69.42749023,-61.81306839
69.61822510,-59.56963348
69.80895996,-62.16598129
69.99969482,-55.23570633
70.19042969,-48.69002914
70.38116455,-51.41265869
70.57189941,-51.86138153
70.76263428,-48.19445801
70.95336914,-48.07922745
71.14410400,-50.11514664
71.33483887,-60.62754822
