Frequency,Channel A

0.00000000,-27.93015671
0.19073486,-35.10083389
0.38146973,-45.97739792
0.57220459,-45.00484848
0.76293945,-47.87847137
0.95367432,-52.18597031
1.14440918,-63.08712006
1.33514404,-67.01318359
1.52587891,-52.43158340
1.71661377,-56.96141052
1.90734863,-20.41433144
2.09808350,-6.04352951
2.28881836,-1.61403072
2.47955322,-5.23891830
2.67028809,-18.27413940
2.86102295,-44.13333511
3.05175781,-45.56319427
3.24249268,-50.76396561
3.43322754,-52.65864563
3.62396240,-56.08954620
3.81469727,-49.86261368
4.00543213,-52.45212173
4.19616699,-46.14132690
4.38690186,-27.08083725
4.57763672,-15.70513630
4.76837158,-13.33789825
4.95910645,-18.93413544
5.14984131,-36.94836044
5.34057617,-48.38499451
5.53131104,-60.46899414
5.72204590,-62.10182190
5.91278076,-70.10899353
6.10351562,-64.94898987
6.29425049,-62.02492523
6.48498535,-49.99769211
6.67572021,-48.23651123
6.86645508,-46.35221863
7.05718994,-42.65466309
7.24792480,-46.61553955
7.43865967,-48.73642731
7.62939453,-45.89024353
7.82012939,-46.98947525
8.01086426,-54.48442078
8.20159912,-55.23873901
8.39233398,-48.84907150
8.58306885,-50.69042587
8.77380371,-52.76989746
8.96453857,-49.38881683
9.15527344,-46.04298019
9.34600830,-44.63266754
9.53674316,-46.58598328
9.72747803,-52.09606934
9.91821289,-54.60475159
10.10894775,-54.38297653
10.29968262,-52.30615616
10.49041748,-55.19260025
10.68115234,-60.96064758
10.87188721,-48.01162720
11.06262207,-44.76365662
11.25335693,-46.39751053
11.44409180,-51.98290253
11.63482666,-48.86767960
11.82556152,-60.93820572
12.01629639,-51.41601181
12.20703125,-52.27147675
12.39776611,-59.46531677
12.58850098,-56.46277618
12.77923584,-53.33197784
12.96997070,-54.05388641
13.16070557,-53.71212769
13.35144043,-45.89786148
13.54217529,-41.36335373
13.73291016,-42.64764404
13.92364502,-58.81366348
14.11437988,-49.22661591
14.30511475,-49.47621918
14.49584961,-45.85659409
14.68658447,-46.66191483
14.87731934,-47.76954269
15.06805420,-50.78024292
15.25878906,-54.29635620
15.44952393,-52.93233871
15.64025879,-52.63146973
15.83099365,-48.75744629
16.02172852,-48.55352020
16.21246338,-53.07419586
16.40319824,-57.00721741
16.59393311,-55.60220718
16.78466797,-53.34655762
16.97540283,-62.21971893
17.16613770,-57.43259048
17.35687256,-54.32860565
17.54760742,-55.70075607
17.73834229,-59.53869247
17.92907715,-50.44770813
18.11981201,-45.56854630
18.31054688,-43.25408554
18.50128174,-44.13486481
18.69201660,-48.85628128
18.88275146,-49.80751801
19.07348633,-49.65215683
19.26422119,-50.42498779
19.45495605,-49.46533966
19.64569092,-48.44651031
19.83642578,-48.12013626
20.02716064,-47.21496964
20.21789551,-48.33757782
20.40863037,-50.36968994
20.59936523,-54.79309464
20.79010010,-56.63909531
20.98083496,-61.76852798
21.17156982,-56.60227966
21.36230469,-50.32703781
21.55303955,-50.87050629
21.74377441,-51.39436722
21.93450928,-52.32304382
22.12524414,-54.51531219
22.31597900,-55.35606384
22.50671387,-60.08481598
22.69744873,-62.01770401
22.88818359,-62.47776794
23.07891846,-47.70321655
23.26965332,-46.25614166
23.46038818,-54.13494492
23.65112305,-54.70603180
23.84185791,-51.37500000
24.03259277,-52.36563110
24.22332764,-52.91902161
24.41406250,-55.53238678
24.60479736,-55.94030762
24.79553223,-54.90306854
24.98626709,-54.35582733
25.17700195,-53.73235703
25.36773682,-53.13050842
25.55847168,-52.77442169
25.74920654,-47.42010498
25.93994141,-48.03497314
26.13067627,-59.98734283
26.32141113,-57.81343842
26.51214600,-56.32219315
26.70288086,-65.81439209
26.89361572,-61.43699265
27.08435059,-55.71463013
27.27508545,-50.76148605
27.46582031,-50.14604568
27.65655518,-51.64589691
27.84729004,-55.68401718
28.03802490,-56.44990921
28.22875977,-55.30794525
28.41949463,-60.26855850
28.61022949,-62.90547180
28.80096436,-53.69221497
28.99169922,-55.11664581
29.18243408,-59.17805099
29.37316895,-56.26192474
29.56390381,-54.27656555
29.75463867,-50.37697601
29.94537354,-46.61755371
30.13610840,-47.32139969
30.32684326,-53.54703522
30.51757812,-57.52558899
30.70831299,-63.96681976
30.89904785,-58.80640411
