Frequency,Channel A

0.00000000,-21.07948303
0.19073486,-28.37891579
0.38146973,-55.40283203
0.57220459,-39.19492340
0.76293945,-40.66711044
0.95367432,-45.14040375
1.14440918,-42.46287537
1.33514404,-44.63703918
1.52587891,-46.81394958
1.71661377,-19.18377876
1.90734863,-6.29578686
2.09808350,-2.98740983
2.28881836,-7.78715515
2.47955322,-22.87665939
2.67028809,-53.49073410
2.86102295,-53.47759628
3.05175781,-45.07991409
3.24249268,-41.27620697
3.43322754,-41.51136017
3.62396240,-44.42968369
3.81469727,-45.06454468
4.00543213,-47.62895966
4.19616699,-60.89649582
4.38690186,-26.89173698
4.57763672,-15.71657753
4.76837158,-13.30466270
4.95910645,-18.72468185
5.14984131,-33.74855042
5.34057617,-48.21221161
5.53131104,-54.09786987
5.72204590,-59.23160172
5.91278076,-47.26041412
6.10351562,-47.57152557
6.29425049,-53.39166260
6.48498535,-47.51137543
6.67572021,-57.64772797
6.86645508,-46.62515640
7.05718994,-48.73097229
7.24792480,-54.59060287
7.43865967,-50.06376648
7.62939453,-43.34622192
7.82012939,-40.78862762
8.01086426,-41.87288284
8.20159912,-45.33763885
8.39233398,-45.28790283
8.58306885,-42.45815277
8.77380371,-40.92152405
8.96453857,-41.00276184
9.15527344,-45.23299408
9.34600830,-51.75265503
9.53674316,-54.45735931
9.72747803,-58.38626862
9.91821289,-56.26713562
10.10894775,-45.16579437
10.29968262,-44.04642105
10.49041748,-46.63518524
10.68115234,-49.44024658
10.87188721,-61.03378677
11.06262207,-53.72073746
11.25335693,-55.67430878
11.44409180,-54.03517151
11.63482666,-50.99012375
11.82556152,-51.79156876
12.01629639,-51.46570587
12.20703125,-58.10036087
12.39776611,-56.20180511
12.58850098,-48.67845535
12.77923584,-42.29484558
12.96997070,-40.99153900
13.16070557,-43.15193176
13.35144043,-46.78248978
13.54217529,-50.02241516
13.73291016,-49.38158417
13.92364502,-52.34818268
14.11437988,-49.90190125
14.30511475,-48.90662766
14.49584961,-49.92694855
14.68658447,-51.38807297
14.87731934,-52.76521683
15.06805420,-49.61959839
15.25878906,-50.65879059
15.44952393,-56.02911377
15.64025879,-54.49909973
15.83099365,-53.50633240
16.02172852,-55.57592773
16.21246338,-50.99818802
16.40319824,-52.84393692
16.59393311,-49.64373779
16.78466797,-51.45156097
16.97540283,-51.57571793
17.16613770,-51.96588516
17.35687256,-50.71421051
17.54760742,-50.72344208
17.73834229,-51.60121155
17.92907715,-57.26926804
18.11981201,-71.46088409
18.31054688,-55.52505493
18.50128174,-52.69682312
18.69201660,-51.42158890
18.88275146,-51.24462891
19.07348633,-58.77090454
19.26422119,-77.86283875
19.45495605,-55.99697495
19.64569092,-49.56097412
19.83642578,-49.16558838
20.02716064,-50.79870605
20.21789551,-51.52355194
20.40863037,-48.30216980
20.59936523,-49.53817368
20.79010010,-64.72624207
20.98083496,-51.60859680
21.17156982,-51.53210449
21.36230469,-47.23858643
21.55303955,-48.69578552
21.74377441,-52.14733505
21.93450928,-48.85507584
22.12524414,-50.40281296
22.31597900,-65.38447571
22.50671387,-57.79018402
22.69744873,-62.62103653
22.88818359,-50.85343170
23.07891846,-53.50165939
23.26965332,-54.11013794
23.46038818,-53.64508820
23.65112305,-51.82832336
23.84185791,-49.00577164
24.03259277,-48.56202698
24.22332764,-47.62135315
24.41406250,-50.07753754
24.60479736,-60.41614532
24.79553223,-56.08654785
24.98626709,-49.77872467
25.17700195,-52.88478851
25.36773682,-68.82019806
25.55847168,-54.16648483
25.74920654,-49.67748260
25.93994141,-50.53768158
26.13067627,-51.50985718
26.32141113,-52.32746124
26.51214600,-53.58119583
26.70288086,-51.00299454
26.89361572,-47.39463043
27.08435059,-46.36299896
27.27508545,-50.64418793
27.46582031,-59.96490097
27.65655518,-58.56570816
27.84729004,-52.89313889
28.03802490,-52.94971085
28.22875977,-52.67396545
28.41949463,-55.40635681
28.61022949,-56.80417633
28.80096436,-52.36642456
28.99169922,-55.75029373
29.18243408,-66.79401398
29.37316895,-63.57940674
29.56390381,-57.63708496
29.75463867,-52.72830200
29.94537354,-50.26074219
30.13610840,-53.26743698
30.32684326,-62.94010925
30.51757812,-54.60257721
30.70831299,-53.76451492
30.89904785,-51.42845917
31.08978271,-51.55309296
31.28051758,-53.20792770
31.47125244,-52.09251785
