Frequency,Channel A

0.00000000,-23.96038818
0.19073486,-31.44574928
0.38146973,-55.23889542
0.57220459,-51.47301102
0.76293945,-58.93003464
0.95367432,-57.67916870
1.14440918,-55.61603546
1.33514404,-52.75905609
1.52587891,-54.65429306
1.71661377,-55.24250793
1.90734863,-77.67834473
2.09808350,-59.51673889
2.28881836,-57.87324524
2.47955322,-51.99561691
2.67028809,-52.08876038
2.86102295,-51.32857895
3.05175781,-60.35984802
3.24249268,-48.78171539
3.43322754,-54.15653992
3.62396240,-43.38657761
3.81469727,-32.14107132
4.00543213,-7.59545612
4.19616699,2.93625450
4.38690186,4.75201750
4.57763672,-1.86764932
4.76837158,-21.08630180
4.95910645,-25.16817856
5.14984131,-43.15131760
5.34057617,-52.53197479
5.53131104,-51.91825485
5.72204590,-58.41030884
5.91278076,-58.53817749
6.10351562,-55.06360626
6.29425049,-47.75636292
6.48498535,-50.82355499
6.67572021,-59.31533051
6.86645508,-61.11402893
7.05718994,-57.61121368
7.24792480,-58.65245056
7.43865967,-53.92923355
7.62939453,-48.87993622
7.82012939,-50.12846375
8.01086426,-58.71879959
8.20159912,-56.42058945
8.39233398,-48.83358383
8.58306885,-47.85054779
8.77380371,-52.27592468
8.96453857,-51.50835419
9.15527344,-56.52907562
9.34600830,-60.60518646
9.53674316,-52.41775131
9.72747803,-52.37751770
9.91821289,-53.97375107
10.10894775,-56.79306412
10.29968262,-58.44219589
10.49041748,-63.35500336
10.68115234,-56.82505798
10.87188721,-56.66542435
11.06262207,-59.22699356
11.25335693,-59.56932068
11.44409180,-57.42053986
11.63482666,-55.10490036
11.82556152,-54.20694733
12.01629639,-51.71229935
12.20703125,-48.60492706
12.39776611,-48.15175629
12.58850098,-45.83116150
12.77923584,-43.98785400
12.96997070,-46.44487000
13.16070557,-53.08921814
13.35144043,-53.14981842
13.54217529,-57.35738754
13.73291016,-57.94177628
13.92364502,-55.29051208
14.11437988,-55.65725327
14.30511475,-61.76277542
14.49584961,-55.30956268
14.68658447,-54.59002686
14.87731934,-51.10790253
15.06805420,-52.87096405
15.25878906,-61.85910797
15.44952393,-57.72430038
15.64025879,-54.22537994
15.83099365,-54.64112854
16.02172852,-61.93791962
16.21246338,-68.26597595
16.40319824,-59.28091431
16.59393311,-53.41706085
16.78466797,-49.99877930
16.97540283,-53.55393982
17.16613770,-54.17598343
17.35687256,-51.62944031
17.54760742,-53.53131104
17.73834229,-48.07044220
17.92907715,-50.41904068
18.11981201,-59.16547394
18.31054688,-61.58382034
18.50128174,-53.64746857
18.69201660,-54.73296356
18.88275146,-55.93626022
19.07348633,-50.26852417
19.26422119,-49.13414764
19.45495605,-51.40159988
19.64569092,-52.16447830
19.83642578,-50.81562805
20.02716064,-50.76440811
20.21789551,-47.08359146
20.40863037,-47.51449966
20.59936523,-54.53991318
20.79010010,-64.16375732
20.98083496,-59.40093994
21.17156982,-56.21647263
21.36230469,-47.58709335
21.55303955,-45.52066040
21.74377441,-46.29037857
21.93450928,-46.61648560
22.12524414,-49.56772614
22.31597900,-48.52968216
22.50671387,-48.07445908
22.69744873,-60.22784424
22.88818359,-54.97771835
23.07891846,-53.72852707
23.26965332,-58.02290344
23.46038818,-56.30071259
23.65112305,-50.27930450
23.84185791,-51.16579437
24.03259277,-58.40237045
24.22332764,-70.29107666
24.41406250,-64.84206390
24.60479736,-70.29715729
24.79553223,-61.52693176
24.98626709,-65.26477051
25.17700195,-52.96473694
25.36773682,-48.74680328
25.55847168,-48.79517365
25.74920654,-49.48934937
25.93994141,-51.81726074
26.13067627,-54.20344925
26.32141113,-49.33365631
26.51214600,-50.59860992
26.70288086,-63.27198792
26.89361572,-66.95379639
27.08435059,-56.94034195
27.27508545,-50.64582825
27.46582031,-50.45013046
27.65655518,-59.31369400
27.84729004,-59.66850281
28.03802490,-61.92330933
28.22875977,-62.53029633
28.41949463,-56.83289337
28.61022949,-55.75279617
28.80096436,-54.72399902
28.99169922,-54.03932953
29.18243408,-54.50070953
29.37316895,-57.83649063
29.56390381,-52.42004395
29.75463867,-54.77515411
29.94537354,-63.26032257
30.13610840,-51.88263702
30.32684326,-56.76277924
30.51757812,-51.19181061
30.70831299,-50.88922501
30.89904785,-52.19398117
31.08978271,-46.10851288
31.28051758,-46.66750336
31.47125244,-48.55875397
31.66198730,-48.17079163
31.85272217,-50.58740616
32.04345703,-58.35425568
32.23419189,-60.47531128
32.42492676,-62.06138611
32.61566162,-64.67886353
32.80639648,-59.12819672
32.99713135,-59.84407043
33.18786621,-63.11097717
33.37860107,-61.38552856
33.56933594,-60.85203552
33.76007080,-60.81316376
33.95080566,-69.03027344
34.14154053,-56.92945480
34.33227539,-57.18263245
34.52301025,-67.75384521
34.71374512,-56.94545364
34.90447998,-60.15712738
35.09521484,-57.61691284
35.28594971,-63.47332382
35.47668457,-71.78738403
35.66741943,-64.13185120
35.85815430,-58.83102417
36.04888916,-55.44617462
36.23962402,-53.60565948
36.43035889,-55.58747864
36.62109375,-67.97604370
36.81182861,-66.17147827
37.00256348,-69.62225342
37.19329834,-67.83451843
37.38403320,-58.45808029
37.57476807,-57.76771545
37.76550293,-67.38354492
37.95623779,-58.74128723
38.14697266,-55.66398239
38.33770752,-54.10466766
38.52844238,-54.75651550
38.71917725,-50.02344513
38.90991211,-54.04106522
39.10064697,-56.04663849
39.29138184,-48.11391830
39.48211670,-47.42932892
39.67285156,-48.41066360
39.86358643,-54.48600388
40.05432129,-71.19335175
40.24505615,-64.37340546
40.43579102,-58.49280930
40.62652588,-56.19945526
40.81726074,-59.38135529
41.00799561,-53.46218491
41.19873047,-54.77652740
41.38946533,-57.28488922
41.58020020,-53.98707581
41.77093506,-53.42804337
41.96166992,-55.05464172
42.15240479,-54.74550247
42.34313965,-54.24293900
42.53387451,-54.59611511
42.72460938,-57.32933426
42.91534424,-76.43076324
43.10607910,-61.24895477
43.29681396,-60.67840576
43.48754883,-56.91793060
43.67828369,-57.39448547
43.86901855,-57.45967865
44.05975342,-53.34909439
44.25048828,-53.36707687
44.44122314,-54.07140350
44.63195801,-53.69486237
44.82269287,-51.56641006
45.01342773,-52.28568268
45.20416260,-55.71562195
45.39489746,-62.05095291
45.58563232,-55.32266235
45.77636719,-50.27085114
45.96710205,-49.78113556
46.15783691,-54.68891525
46.34857178,-56.45908356
46.53930664,-54.67889786
46.73004150,-53.50776672
46.92077637,-52.16043854
47.11151123,-50.63161850
47.30224609,-50.10162735
47.49298096,-51.85806656
47.68371582,-52.48382568
47.87445068,-49.54725266
48.06518555,-53.19124222
48.25592041,-61.04904938
48.44665527,-55.39770126
48.63739014,-55.06199646
48.82812500,-56.24549103
49.01885986,-64.26630402
49.20959473,-59.55717468
49.40032959,-54.80017853
49.59106445,-55.28739929
49.78179932,-65.12489319
49.97253418,-62.09944153
50.16326904,-57.55680084
50.35400391,-58.39830399
50.54473877,-59.48249817
50.73547363,-68.95601654
50.92620850,-53.33325958
51.11694336,-50.58493805
51.30767822,-49.86730576
51.49841309,-51.61127472
51.68914795,-57.05562210
51.87988281,-73.59460449
52.07061768,-58.81320190
52.26135254,-57.92679214
52.45208740,-52.79316330
52.64282227,-51.42182159
52.83355713,-53.21760559
53.02429199,-58.08636093
53.21502686,-60.81777191
53.40576172,-59.13505554
53.59649658,-57.42150879
53.78723145,-57.00854492
53.97796631,-60.29971313
54.16870117,-53.65273285
54.35943604,-49.97975922
54.55017090,-52.42391586
54.74090576,-51.28700256
54.93164062,-49.46857071
55.12237549,-53.89309692
55.31311035,-62.58259583
55.50384521,-54.61275482
55.69458008,-56.87146759
55.88531494,-61.76570129
56.07604980,-53.58831024
56.26678467,-52.37326050
56.45751953,-50.44338226
56.64825439,-49.50878906
56.83898926,-53.22202301
57.02972412,-56.55771637
57.22045898,-56.18292236
57.41119385,-57.30066299
57.60192871,-57.16514969
57.79266357,-53.39533997
57.98339844,-54.81880951
58.17413330,-56.35702133
58.36486816,-52.23252106
58.55560303,-55.22621536
58.74633789,-59.13178253
58.93707275,-60.96512222
59.12780762,-62.54933167
59.31854248,-58.76770401
59.50927734,-59.59827042
59.70001221,-59.47479248
59.89074707,-60.69599533
