1.00000000,0.08221683
2.00000000,0.08231144
3.00000000,0.08231983
4.00000000,0.08191180
5.00000000,0.08210834
6.00000000,0.08197253
7.00000000,0.08190906
8.00000000,0.08164813
9.00000000,0.08175540
10.00000000,0.08186450
11.00000000,0.08213138
12.00000000,0.08228428
13.00000000,0.08207355
14.00000000,0.08238621
15.00000000,0.08231800
16.00000000,0.08228565
17.00000000,0.08227375
18.00000000,0.08231144
19.00000000,0.08267597
20.00000000,0.08201816
21.00000000,0.08252354
22.00000000,0.08245609
23.00000000,0.08249973
24.00000000,0.08217472
25.00000000,0.08227924
26.00000000,0.08218769
27.00000000,0.08219120
28.00000000,0.08222827
29.00000000,0.08201434
30.00000000,0.08213840
31.00000000,0.08211780
32.00000000,0.08249577
33.00000000,0.08254276
34.00000000,0.08228885
35.00000000,0.08291402
36.00000000,0.08242695
37.00000000,0.08243946
38.00000000,0.08322911
39.00000000,0.08287098
40.00000000,0.08316655
41.00000000,0.08366506
42.00000000,0.08360174
43.00000000,0.08375113
44.00000000,0.08339712
45.00000000,0.08363287
46.00000000,0.08335607
47.00000000,0.08382498
48.00000000,0.08396170
49.00000000,0.08388525
50.00000000,0.08384985
51.00000000,0.08373205
52.00000000,0.08349264
53.00000000,0.08343252
54.00000000,0.08297826
55.00000000,0.08275410
56.00000000,0.08298741
57.00000000,0.08275608
58.00000000,0.08272297
59.00000000,0.08249470
60.00000000,0.08256748
61.00000000,0.08239902
62.00000000,0.08255665
63.00000000,0.08258915
64.00000000,0.08271717
65.00000000,0.08259937
66.00000000,0.08297368
67.00000000,0.08293950
68.00000000,0.08330846
69.00000000,0.08313954
70.00000000,0.08345464
71.00000000,0.08349599
72.00000000,0.08326894
73.00000000,0.08359152
74.00000000,0.08338628
75.00000000,0.08361791
76.00000000,0.08315953
77.00000000,0.08315618
78.00000000,0.08298177
79.00000000,0.08304341
80.00000000,0.08298070
81.00000000,0.08284413
82.00000000,0.08278737
83.00000000,0.08260822
84.00000000,0.08261280
85.00000000,0.08202182
86.00000000,0.08208911
87.00000000,0.08226444
88.00000000,0.08186099
89.00000000,0.08204486
90.00000000,0.08214038
91.00000000,0.08258350
92.00000000,0.08265904
93.00000000,0.08259586
94.00000000,0.08226535
95.00000000,0.08254887
96.00000000,0.08241596
97.00000000,0.08249241
98.00000000,0.08239902
99.00000000,0.08271183
100.00000000,0.08257649
101.00000000,0.08273198
102.00000000,0.08277638
103.00000000,0.08291936
104.00000000,0.08271626
105.00000000,0.08278065
106.00000000,0.08281865
107.00000000,0.08315404
108.00000000,0.08305455
109.00000000,0.08300999
110.00000000,0.08287709
111.00000000,0.08298924
112.00000000,0.08275257
113.00000000,0.08314992
114.00000000,0.08256825
115.00000000,0.08310185
116.00000000,0.08297948
117.00000000,0.08283848
118.00000000,0.08303334
119.00000000,0.08268544
120.00000000,0.08255802
121.00000000,0.08212665
122.00000000,0.08271031
123.00000000,0.08286549
124.00000000,0.08286778
125.00000000,0.08269108
126.00000000,0.08293187
127.00000000,0.08277363
128.00000000,0.08306477
129.00000000,0.08299367
130.00000000,0.08294881
131.00000000,0.08283833
132.00000000,0.08321813
133.00000000,0.08322621
134.00000000,0.08305867
135.00000000,0.08313039
136.00000000,0.08332601
137.00000000,0.08304250
138.00000000,0.08344091
139.00000000,0.08297444
140.00000000,0.08347158
141.00000000,0.08324437
142.00000000,0.08325292
