Time (UTC +02:00 M/d/yyyy h:mm:ss tt),Peak to peak (A) (V),Frequency (A) (Hz)
4/28/2025 4:38:08 PM,0.008911405,166.61334
4/28/2025 4:38:08 PM,0.0062379837,889.2999
4/28/2025 4:38:08 PM,0.0035645622,3345.131
4/28/2025 4:38:08 PM,0.005346843,624.6002
4/28/2025 4:38:08 PM,0.0026734215,140108.97
4/28/2025 4:38:08 PM,0.0035645622,2649.3828
4/28/2025 4:38:08 PM,0.0071291244,142.85062
4/28/2025 4:38:08 PM,0.0062379837,1075.9166
4/28/2025 4:38:08 PM,0.005346843,2391.2332
4/28/2025 4:38:08 PM,0.008911405,249.88005
4/28/2025 4:38:08 PM,0.0062379837,160071.72
4/28/2025 4:38:08 PM,0.0062379837,1444.7013
4/28/2025 4:38:08 PM,0.0026734215,160810.3
4/28/2025 4:38:08 PM,0.0062379837,2456.393
4/28/2025 4:38:08 PM,0.0062379837,2883.6294
4/28/2025 4:38:08 PM,0.0062379837,2490.581
4/28/2025 4:38:08 PM,0.0071291244,610.4708
4/28/2025 4:38:08 PM,0.0071291244,199.91045
4/28/2025 4:38:08 PM,0.0062379837,1555.6108
4/28/2025 4:38:08 PM,0.005346843,249.92001
4/28/2025 4:38:08 PM,0.005346843,2379.222
4/28/2025 4:38:08 PM,0.0062379837,2270.3809
4/28/2025 4:38:08 PM,0.0044557024,170054.4
4/28/2025 4:38:08 PM,0.0044557024,160133.23
4/28/2025 4:38:08 PM,0.0062379837,1160.1575
4/28/2025 4:38:08 PM,0.0062379837,2397.4316
4/28/2025 4:38:08 PM,0.008020265,250.2803
4/28/2025 4:38:09 PM,0.008911405,144.81001
4/28/2025 4:38:09 PM,0.008020265,375.60098
4/28/2025 4:38:09 PM,0.005346843,460.37125
4/28/2025 4:38:09 PM,0.005346843,1897.1012
4/28/2025 4:38:09 PM,0.0071291244,3634.1907
4/28/2025 4:38:09 PM,0.0071291244,332.30542
4/28/2025 4:38:09 PM,0.003564562,1475.8467
4/28/2025 4:38:09 PM,0.0062379837,875.7005
4/28/2025 4:38:09 PM,0.0044557024,4057.2705
4/28/2025 4:38:09 PM,0.0026734215,134174.23
4/28/2025 4:38:09 PM,0.005346843,1332.4331
4/28/2025 4:38:09 PM,0.0062379837,3211.9365
4/28/2025 4:38:09 PM,0.0035645622,2587.6062
4/28/2025 4:38:09 PM,0.009802546,584.03937
4/28/2025 4:38:09 PM,0.0071291244,1143.8506
4/28/2025 4:38:09 PM,0.005346843,620.53217
4/28/2025 4:38:09 PM,0.0035645622,2025.3447
4/28/2025 4:38:09 PM,0.0044557024,2748.241
4/28/2025 4:38:09 PM,0.008020265,249.99998
4/28/2025 4:38:09 PM,0.0044557024,139944.78
4/28/2025 4:38:09 PM,0.0035645622,3056.4485
4/28/2025 4:38:09 PM,0.0035645622,2340.2905
4/28/2025 4:38:09 PM,0.003564562,1076.1019
4/28/2025 4:38:09 PM,0.005346843,1026.31
4/28/2025 4:38:09 PM,0.008020265,249.88005
4/28/2025 4:38:09 PM,0.0071291244,655.9614
4/28/2025 4:38:09 PM,0.0062379837,14887.301
4/28/2025 4:38:09 PM,0.008911405,36192.543
4/28/2025 4:38:09 PM,0.009802546,163.13428
4/28/2025 4:38:09 PM,0.010693686,751.9249
4/28/2025 4:38:09 PM,0.013367108,365.5826
4/28/2025 4:38:09 PM,0.011584827,454.0831
4/28/2025 4:38:09 PM,0.011584827,250.5211
4/28/2025 4:38:09 PM,0.012475967,402.49872
4/28/2025 4:38:10 PM,0.014258249,298.24396
4/28/2025 4:38:10 PM,0.014258249,480.47357
4/28/2025 4:38:10 PM,0.015149388,347.63422
4/28/2025 4:38:10 PM,0.01693167,375.66113
4/28/2025 4:38:10 PM,0.019608144,401.7398
4/28/2025 4:38:10 PM,0.01782281,430.44077
4/28/2025 4:38:10 PM,0.01782281,451.26355
4/28/2025 4:38:10 PM,0.019605093,596.8296
4/28/2025 4:38:10 PM,0.020499285,502.00803
4/28/2025 4:38:10 PM,0.023172705,528.85425
4/28/2025 4:38:10 PM,0.025846127,551.7302
4/28/2025 4:38:10 PM,0.022281565,576.4832
4/28/2025 4:38:10 PM,0.024066899,593.92584
4/28/2025 4:38:10 PM,0.023172706,609.58954
4/28/2025 4:38:10 PM,0.024958037,630.95624
4/28/2025 4:38:10 PM,0.024958037,663.2003
4/28/2025 4:38:10 PM,0.02674032,679.2494
4/28/2025 4:38:10 PM,0.025849178,694.75323
4/28/2025 4:38:10 PM,0.025849178,738.22217
4/28/2025 4:38:10 PM,0.030304883,757.54956
4/28/2025 4:38:10 PM,0.02763146,778.3589
4/28/2025 4:38:10 PM,0.02763146,805.4124
4/28/2025 4:38:10 PM,0.029413741,825.9548
4/28/2025 4:38:10 PM,0.03030488,847.2279
4/28/2025 4:38:10 PM,0.030304883,862.3069
4/28/2025 4:38:10 PM,0.030304883,881.52325
4/28/2025 4:38:10 PM,0.030304883,904.7481
4/28/2025 4:38:10 PM,0.03119602,934.23016
4/28/2025 4:38:10 PM,0.03119602,969.42645
4/28/2025 4:38:10 PM,0.03119602,992.69385
4/28/2025 4:38:10 PM,0.03119602,1019.465
4/28/2025 4:38:10 PM,0.032087162,1041.2501
4/28/2025 4:38:10 PM,0.032978304,1067.4272
4/28/2025 4:38:10 PM,0.032978304,1087.3347
4/28/2025 4:38:10 PM,0.032978304,1105.8032
4/28/2025 4:38:10 PM,0.034760583,1130.9054
4/28/2025 4:38:10 PM,0.033869445,1150.7585
4/28/2025 4:38:10 PM,0.035651725,1170.9702
4/28/2025 4:38:10 PM,0.034760583,1190.7649
4/28/2025 4:38:10 PM,0.034760583,1217.59
4/28/2025 4:38:10 PM,0.035651725,1249.6667
4/28/2025 4:38:11 PM,0.037434004,1281.9635
4/28/2025 4:38:11 PM,0.035651725,1299.9167
4/28/2025 4:38:11 PM,0.035651725,1325.0883
4/28/2025 4:38:11 PM,0.035651725,1346.0901
4/28/2025 4:38:11 PM,0.039216287,1370.614
4/28/2025 4:38:11 PM,0.037434004,1390.537
4/28/2025 4:38:11 PM,0.036542863,1410.7863
4/28/2025 4:38:11 PM,0.038325146,1435.9329
4/28/2025 4:38:11 PM,0.040998567,1469.1068
4/28/2025 4:38:11 PM,0.038325146,1484.4598
4/28/2025 4:38:11 PM,0.038325146,1501.1666
4/28/2025 4:38:11 PM,0.038325146,1522.9045
4/28/2025 4:38:11 PM,0.038325146,1551.3304
4/28/2025 4:38:11 PM,0.039216287,1580.1984
4/28/2025 4:38:11 PM,0.039216287,1596.5599
4/28/2025 4:38:11 PM,0.039216287,1623.5875
4/28/2025 4:38:11 PM,0.04010743,1647.3379
4/28/2025 4:38:11 PM,0.039216287,1687.365
4/28/2025 4:38:11 PM,0.040998567,1709.5187
4/28/2025 4:38:11 PM,0.039216287,1735.2037
4/28/2025 4:38:11 PM,0.04188971,1756.3145
4/28/2025 4:38:11 PM,0.04010743,1783.4364
4/28/2025 4:38:11 PM,0.0427839,1804.5177
4/28/2025 4:38:11 PM,0.04010743,1829.1494
4/28/2025 4:38:11 PM,0.040998567,1865.7954
4/28/2025 4:38:11 PM,0.040998567,1897.7732
4/28/2025 4:38:11 PM,0.04188971,1922.1569
4/28/2025 4:38:11 PM,0.04188971,1949.2777
4/28/2025 4:38:11 PM,0.042780846,1976.7944
4/28/2025 4:38:11 PM,0.044566184,1999.4275
4/28/2025 4:38:11 PM,0.040998567,2026.7272
4/28/2025 4:38:11 PM,0.040998567,2054.8396
4/28/2025 4:38:11 PM,0.04188971,2082.223
4/28/2025 4:38:11 PM,0.047242656,2103.244
4/28/2025 4:38:11 PM,0.04188971,2126.1396
4/28/2025 4:38:11 PM,0.04456618,2162.7012
4/28/2025 4:38:11 PM,0.04456313,2186.0427
4/28/2025 4:38:11 PM,0.04456313,2200.7043
4/28/2025 4:38:11 PM,0.043671988,2226.9373
4/28/2025 4:38:11 PM,0.043671988,2249.6729
4/28/2025 4:38:12 PM,0.043671988,2274.0803
4/28/2025 4:38:12 PM,0.04545732,2304.5723
4/28/2025 4:38:12 PM,0.045457322,2333.907
4/28/2025 4:38:12 PM,0.04456618,2356.8665
4/28/2025 4:38:12 PM,0.04456313,2379.3367
4/28/2025 4:38:12 PM,0.043671988,2410.6184
4/28/2025 4:38:12 PM,0.043671988,2425.9148
4/28/2025 4:38:12 PM,0.046348464,2451.621
4/28/2025 4:38:12 PM,0.043671988,2474.2676
4/28/2025 4:38:12 PM,0.04456618,2500.667
4/28/2025 4:38:12 PM,0.043671988,2523.8928
4/28/2025 4:38:12 PM,0.043671988,2547.4436
4/28/2025 4:38:12 PM,0.043671988,2573.6262
4/28/2025 4:38:12 PM,0.045457322,2601.3918
4/28/2025 4:38:12 PM,0.04456313,2621.2927
4/28/2025 4:38:12 PM,0.045457322,2653.8413
4/28/2025 4:38:12 PM,0.045457322,2679.3958
4/28/2025 4:38:12 PM,0.043671988,2696.1108
4/28/2025 4:38:12 PM,0.045457322,2711.225
4/28/2025 4:38:12 PM,0.0472396,2737.315
4/28/2025 4:38:12 PM,0.045457322,2762.4084
4/28/2025 4:38:12 PM,0.045457322,2790.5476
4/28/2025 4:38:12 PM,0.045457322,2812.5
4/28/2025 4:38:12 PM,0.045457322,2845.3435
4/28/2025 4:38:12 PM,0.0472396,2866.2212
4/28/2025 4:38:12 PM,0.045457322,2890.46
4/28/2025 4:38:12 PM,0.045457322,2915.112
4/28/2025 4:38:12 PM,0.046348464,2938.554
4/28/2025 4:38:12 PM,0.0472396,2960.8274
4/28/2025 4:38:12 PM,0.045457322,2987.3748
4/28/2025 4:38:12 PM,0.045457322,3009.9973
4/28/2025 4:38:12 PM,0.045457322,3032.9653
4/28/2025 4:38:12 PM,0.045457322,3048.9788
4/28/2025 4:38:12 PM,0.047242656,3078.2112
4/28/2025 4:38:12 PM,0.045457322,3099.788
4/28/2025 4:38:12 PM,0.047242656,3123.791
4/28/2025 4:38:12 PM,0.049916077,3155.9487
4/28/2025 4:38:12 PM,0.047242656,3183.327
4/28/2025 4:38:12 PM,0.047242656,3205.2344
4/28/2025 4:38:12 PM,0.046348464,3233.3162
4/28/2025 4:38:12 PM,0.045457322,3259.8774
4/28/2025 4:38:13 PM,0.045457322,3281.7014
4/28/2025 4:38:13 PM,0.045457322,3310.3816
4/28/2025 4:38:13 PM,0.045457322,3332.4448
4/28/2025 4:38:13 PM,0.047242656,3353.8767
4/28/2025 4:38:13 PM,0.045457322,3369.6577
4/28/2025 4:38:13 PM,0.046351515,3401.2202
4/28/2025 4:38:13 PM,0.0472396,3424.2595
4/28/2025 4:38:13 PM,0.047242656,3451.02
4/28/2025 4:38:13 PM,0.049024936,3474.9475
4/28/2025 4:38:13 PM,0.045457322,3495.9858
4/28/2025 4:38:13 PM,0.047242656,3524.5876
4/28/2025 4:38:13 PM,0.047242656,3549.7126
4/28/2025 4:38:13 PM,0.047242656,3575.281
4/28/2025 4:38:13 PM,0.046348464,3602.602
4/28/2025 4:38:13 PM,0.049021885,3624.0886
4/28/2025 4:38:13 PM,0.049024936,3647.8599
4/28/2025 4:38:13 PM,0.046348464,3662.5862
4/28/2025 4:38:13 PM,0.048133798,3689.0085
4/28/2025 4:38:13 PM,0.049916077,3711.1633
4/28/2025 4:38:13 PM,0.047242656,3738.5215
4/28/2025 4:38:13 PM,0.047242656,3761.386
4/28/2025 4:38:13 PM,0.047242656,3786.0186
4/28/2025 4:38:13 PM,0.047242656,3811.4648
4/28/2025 4:38:13 PM,0.046348464,3837.2827
4/28/2025 4:38:13 PM,0.046348464,3858.5261
4/28/2025 4:38:13 PM,0.047242656,3887.8337
4/28/2025 4:38:13 PM,0.047242656,3903.1687
4/28/2025 4:38:13 PM,0.049024936,3924.841
4/28/2025 4:38:13 PM,0.047242656,3948.7751
4/28/2025 4:38:13 PM,0.047242656,3970.3872
4/28/2025 4:38:13 PM,0.049916074,3987.5344
4/28/2025 4:38:13 PM,0.047242656,4009.0457
4/28/2025 4:38:13 PM,0.048133794,4035.0615
4/28/2025 4:38:13 PM,0.049024936,4054.7554
4/28/2025 4:38:13 PM,0.047242656,4077.5054
4/28/2025 4:38:13 PM,0.047242656,4099.436
4/28/2025 4:38:13 PM,0.048133794,4123.7793
4/28/2025 4:38:13 PM,0.046348464,4137.8696
4/28/2025 4:38:13 PM,0.049024936,4153.9683
4/28/2025 4:38:13 PM,0.048133794,4182.1714
4/28/2025 4:38:13 PM,0.046348464,4208.547
4/28/2025 4:38:13 PM,0.047242656,4233.3247
4/28/2025 4:38:14 PM,0.047242656,4267.46
4/28/2025 4:38:14 PM,0.047242656,4298.2056
4/28/2025 4:38:14 PM,0.047242656,4321.4146
4/28/2025 4:38:14 PM,0.047242656,4339.7173
4/28/2025 4:38:14 PM,0.051698357,4361.692
4/28/2025 4:38:14 PM,0.047242656,4395.362
4/28/2025 4:38:14 PM,0.048133798,4425.776
4/28/2025 4:38:14 PM,0.047242656,4445.8096
4/28/2025 4:38:14 PM,0.048133794,4470.0913
4/28/2025 4:38:14 PM,0.048133794,4491.1157
4/28/2025 4:38:14 PM,0.049024936,4528.1104
4/28/2025 4:38:14 PM,0.047242656,4552.1494
4/28/2025 4:38:14 PM,0.047242656,4573.4683
4/28/2025 4:38:14 PM,0.047242656,4598.594
4/28/2025 4:38:14 PM,0.047242656,4620.351
4/28/2025 4:38:14 PM,0.049916074,4649.696
4/28/2025 4:38:14 PM,0.048133794,4672.669
4/28/2025 4:38:14 PM,0.048133798,4698.3267
4/28/2025 4:38:14 PM,0.049024936,4714.9697
4/28/2025 4:38:14 PM,0.048133798,4737.292
4/28/2025 4:38:14 PM,0.048133794,4773.008
4/28/2025 4:38:14 PM,0.047242656,4792.945
4/28/2025 4:38:14 PM,0.049024936,4816.837
4/28/2025 4:38:14 PM,0.048133798,4845.441
4/28/2025 4:38:14 PM,0.048133794,4875.829
4/28/2025 4:38:14 PM,0.047242656,4898.119
4/28/2025 4:38:14 PM,0.049024936,4923.0005
4/28/2025 4:38:14 PM,0.047242656,4952.296
4/28/2025 4:38:14 PM,0.047242656,4973.529
4/28/2025 4:38:14 PM,0.048133794,4997.5522
4/28/2025 4:38:14 PM,0.049916077,5026.4243
4/28/2025 4:38:14 PM,0.047242656,5052.0566
4/28/2025 4:38:14 PM,0.048133794,5073.052
4/28/2025 4:38:14 PM,0.048133794,5096.217
4/28/2025 4:38:14 PM,0.048133794,5120.936
4/28/2025 4:38:14 PM,0.049024936,5145.777
4/28/2025 4:38:14 PM,0.047242656,5171.1553
4/28/2025 4:38:14 PM,0.047242656,5197.463
4/28/2025 4:38:14 PM,0.049024936,5223.065
4/28/2025 4:38:14 PM,0.048133798,5245.997
4/28/2025 4:38:15 PM,0.049024936,5280.0884
4/28/2025 4:38:15 PM,0.051698357,5300.0654
4/28/2025 4:38:15 PM,0.048133794,5318.1045
4/28/2025 4:38:15 PM,0.048133794,5336.545
4/28/2025 4:38:15 PM,0.048133794,5357.9517
4/28/2025 4:38:15 PM,0.049024936,5395.6543
4/28/2025 4:38:15 PM,0.049024936,5414.705
4/28/2025 4:38:15 PM,0.048133794,5435.318
4/28/2025 4:38:15 PM,0.048133798,5456.927
4/28/2025 4:38:15 PM,0.049916077,5482.4565
4/28/2025 4:38:15 PM,0.049024936,5511.8237
4/28/2025 4:38:15 PM,0.050807215,5532.932
4/28/2025 4:38:15 PM,0.048133794,5563.018
4/28/2025 4:38:15 PM,0.047242656,5584.709
4/28/2025 4:38:15 PM,0.048133798,5608.7656
4/28/2025 4:38:15 PM,0.048133794,5631.3555
4/28/2025 4:38:15 PM,0.048133794,5653.916
4/28/2025 4:38:15 PM,0.048133794,5675.185
4/28/2025 4:38:15 PM,0.049024936,5711.4883
4/28/2025 4:38:15 PM,0.047242656,5728.689
4/28/2025 4:38:15 PM,0.048133794,5742.263
4/28/2025 4:38:15 PM,0.048133794,5761.58
4/28/2025 4:38:15 PM,0.049024936,5782.528
4/28/2025 4:38:15 PM,0.048133798,5812.72
4/28/2025 4:38:15 PM,0.047242656,5834.0435
4/28/2025 4:38:15 PM,0.048133794,5854.328
4/28/2025 4:38:15 PM,0.047242656,5880.9214
4/28/2025 4:38:15 PM,0.048133794,5904.678
4/28/2025 4:38:15 PM,0.049024936,5933.035
4/28/2025 4:38:15 PM,0.049916074,5963.7407
4/28/2025 4:38:15 PM,0.047242656,5991.6484
4/28/2025 4:38:15 PM,0.049024936,6021.391
4/28/2025 4:38:15 PM,0.049024936,6042.1504
4/28/2025 4:38:15 PM,0.048133798,6077.4014
4/28/2025 4:38:15 PM,0.049024936,6097.9575
4/28/2025 4:38:15 PM,0.047242656,6118.653
4/28/2025 4:38:15 PM,0.050807215,6146.0215
4/28/2025 4:38:15 PM,0.049916077,6173.8887
4/28/2025 4:38:15 PM,0.047242656,6198.7837
4/28/2025 4:38:15 PM,0.047242656,6223.88
4/28/2025 4:38:16 PM,0.049024936,6249.194
4/28/2025 4:38:16 PM,0.049024936,6275.101
4/28/2025 4:38:16 PM,0.049024936,6291.401
4/28/2025 4:38:16 PM,0.048133794,6323.4336
4/28/2025 4:38:16 PM,0.049024936,6345.0757
4/28/2025 4:38:16 PM,0.048133798,6371.359
4/28/2025 4:38:16 PM,0.048133794,6400.358
4/28/2025 4:38:16 PM,0.048133794,6424.258
4/28/2025 4:38:16 PM,0.048133794,6443.299
4/28/2025 4:38:16 PM,0.048133794,6464.124
4/28/2025 4:38:16 PM,0.048133794,6492.663
4/28/2025 4:38:16 PM,0.048133798,6516.356
4/28/2025 4:38:16 PM,0.049024936,6536.802
4/28/2025 4:38:16 PM,0.047242656,6560.0376
4/28/2025 4:38:16 PM,0.049024936,6588.9775
4/28/2025 4:38:16 PM,0.048133794,6613.8643
4/28/2025 4:38:16 PM,0.049024936,6636.337
4/28/2025 4:38:16 PM,0.049024936,6656.662
4/28/2025 4:38:16 PM,0.047242656,6686.8765
4/28/2025 4:38:16 PM,0.050807215,6718.4893
4/28/2025 4:38:16 PM,0.048133794,6748.807
4/28/2025 4:38:16 PM,0.049024936,6764.5063
4/28/2025 4:38:16 PM,0.048133794,6782.0356
4/28/2025 4:38:16 PM,0.049024936,6805.8447
4/28/2025 4:38:16 PM,0.048133794,6822.268
4/28/2025 4:38:16 PM,0.048133798,6838.0747
4/28/2025 4:38:16 PM,0.048133794,6869.9087
4/28/2025 4:38:16 PM,0.049024936,6888.615
4/28/2025 4:38:16 PM,0.048133794,6909.2207
4/28/2025 4:38:16 PM,0.048133794,6937.741
4/28/2025 4:38:16 PM,0.049024936,6965.5317
4/28/2025 4:38:16 PM,0.049024936,6987.2
4/28/2025 4:38:16 PM,0.051698357,7002.631
4/28/2025 4:38:16 PM,0.047242656,7044.635
4/28/2025 4:38:16 PM,0.049024936,7069.222
4/28/2025 4:38:16 PM,0.050807215,7086.627
4/28/2025 4:38:16 PM,0.049916074,7114.2837
4/28/2025 4:38:16 PM,0.047242656,7130.5757
4/28/2025 4:38:16 PM,0.048133794,7149.878
4/28/2025 4:38:16 PM,0.049024936,7176.704
4/28/2025 4:38:16 PM,0.049024936,7199.9937
4/28/2025 4:38:16 PM,0.047242656,7223.434
4/28/2025 4:38:17 PM,0.048133794,7243.1113
4/28/2025 4:38:17 PM,0.048133794,7280.6104
4/28/2025 4:38:17 PM,0.049024936,7309.941
4/28/2025 4:38:17 PM,0.049916077,7341.819
4/28/2025 4:38:17 PM,0.048133798,7364.5728
4/28/2025 4:38:17 PM,0.048133794,7390.3394
4/28/2025 4:38:17 PM,0.049024936,7415.323
4/28/2025 4:38:17 PM,0.049024936,7446.226
4/28/2025 4:38:17 PM,0.049024936,7481.882
4/28/2025 4:38:17 PM,0.049916074,7505.193
4/28/2025 4:38:17 PM,0.049024936,7538.1123
4/28/2025 4:38:17 PM,0.049916077,7561.459
4/28/2025 4:38:17 PM,0.048133794,7585.9336
4/28/2025 4:38:17 PM,0.048133794,7611.204
4/28/2025 4:38:17 PM,0.048133794,7628.806
4/28/2025 4:38:17 PM,0.049024936,7650.431
4/28/2025 4:38:17 PM,0.049916074,7684.095
4/28/2025 4:38:17 PM,0.049916074,7708.035
4/28/2025 4:38:17 PM,0.048133794,7723.2314
4/28/2025 4:38:17 PM,0.048133794,7747.102
4/28/2025 4:38:17 PM,0.049024936,7768.1113
4/28/2025 4:38:17 PM,0.048133794,7784.194
4/28/2025 4:38:17 PM,0.049024936,7811.485
4/28/2025 4:38:17 PM,0.050807215,7833.8647
4/28/2025 4:38:17 PM,0.049916077,7855.808
4/28/2025 4:38:17 PM,0.048133794,7891.414
4/28/2025 4:38:17 PM,0.047242656,7913.9604
4/28/2025 4:38:17 PM,0.048133794,7945.2563
4/28/2025 4:38:17 PM,0.049024936,7966.794
4/28/2025 4:38:17 PM,0.048133798,7987.414
4/28/2025 4:38:17 PM,0.049916077,8012.3
4/28/2025 4:38:17 PM,0.049024936,8034.4517
4/28/2025 4:38:17 PM,0.049024936,8064.516
4/28/2025 4:38:17 PM,0.049024936,8089.5674
4/28/2025 4:38:17 PM,0.049024936,8113.722
4/28/2025 4:38:17 PM,0.049024936,8134.8823
4/28/2025 4:38:17 PM,0.049024936,8152.699
4/28/2025 4:38:17 PM,0.049024936,8169.539
4/28/2025 4:38:17 PM,0.049916077,8199.177
4/28/2025 4:38:17 PM,0.048133798,8223.685
4/28/2025 4:38:18 PM,0.048133798,8257.605
4/28/2025 4:38:18 PM,0.049024936,8278.948
4/28/2025 4:38:18 PM,0.049024936,8304.705
4/28/2025 4:38:18 PM,0.048133794,8333.601
4/28/2025 4:38:18 PM,0.048133798,8363.697
4/28/2025 4:38:18 PM,0.049916074,8389.669
4/28/2025 4:38:18 PM,0.049024936,8410.344
4/28/2025 4:38:18 PM,0.049024936,8435.508
4/28/2025 4:38:18 PM,0.048133794,8455.74
4/28/2025 4:38:18 PM,0.049916077,8478.682
4/28/2025 4:38:18 PM,0.049024936,8502.851
4/28/2025 4:38:18 PM,0.047242656,8532.218
4/28/2025 4:38:18 PM,0.049024936,8565.232
4/28/2025 4:38:18 PM,0.049024936,8588.496
4/28/2025 4:38:18 PM,0.049024936,8615.991
4/28/2025 4:38:18 PM,0.048133798,8648.153
4/28/2025 4:38:18 PM,0.049024936,8678.313
4/28/2025 4:38:18 PM,0.049916077,8696.285
4/28/2025 4:38:18 PM,0.049024936,8725.649
4/28/2025 4:38:18 PM,0.047242656,8758.859
4/28/2025 4:38:18 PM,0.047242656,8781.492
4/28/2025 4:38:18 PM,0.049024936,8807.665
4/28/2025 4:38:18 PM,0.050807215,8837.896
4/28/2025 4:38:18 PM,0.049916077,8862.963
4/28/2025 4:38:18 PM,0.049024936,8890.469
4/28/2025 4:38:18 PM,0.048133794,8913.522
4/28/2025 4:38:18 PM,0.049916074,8939.02
4/28/2025 4:38:18 PM,0.049024936,8975.248
4/28/2025 4:38:18 PM,0.049024936,9000.81
4/28/2025 4:38:18 PM,0.049024936,9023.001
4/28/2025 4:38:18 PM,0.049024936,9039.92
4/28/2025 4:38:18 PM,0.050807215,9059.722
4/28/2025 4:38:18 PM,0.048133794,9080.782
4/28/2025 4:38:18 PM,0.048133798,9114.584
4/28/2025 4:38:18 PM,0.048133798,9128.628
4/28/2025 4:38:18 PM,0.049916077,9155.666
4/28/2025 4:38:18 PM,0.048133794,9182.866
4/28/2025 4:38:18 PM,0.047242656,9206.65
4/28/2025 4:38:19 PM,0.048133794,9236.554
4/28/2025 4:38:19 PM,0.048133794,9257.47
4/28/2025 4:38:19 PM,0.048133798,9282.578
4/28/2025 4:38:19 PM,0.049024936,9300.596
4/28/2025 4:38:19 PM,0.048133794,9324.728
4/28/2025 4:38:19 PM,0.047242656,9347.26
4/28/2025 4:38:19 PM,0.049024936,9381.052
4/28/2025 4:38:19 PM,0.0525895,9396.825
4/28/2025 4:38:19 PM,0.049024936,9422.416
4/28/2025 4:38:19 PM,0.048133798,9446.553
4/28/2025 4:38:19 PM,0.049024936,9470.919
4/28/2025 4:38:19 PM,0.049024936,9486.823
4/28/2025 4:38:19 PM,0.048133798,9517.562
