Time (UTC +02:00 M/d/yyyy h:mm:ss tt),Peak to peak (A) (V),Frequency (A) (Hz)
4/28/2025 4:56:35 PM,0.2612995,79756.15
4/28/2025 4:56:36 PM,0.2612995,79784.69
4/28/2025 4:56:36 PM,0.2612995,79817.49
4/28/2025 4:56:36 PM,0.25685903,79835.766
4/28/2025 4:56:36 PM,0.2612995,79856.22
4/28/2025 4:56:36 PM,0.2612995,79886.914
4/28/2025 4:56:36 PM,0.2612995,79915.34
4/28/2025 4:56:36 PM,0.2612995,79935.81
4/28/2025 4:56:36 PM,0.2612995,79956.29
4/28/2025 4:56:36 PM,0.2612995,79984.64
4/28/2025 4:56:36 PM,0.2612995,80005.12
4/28/2025 4:56:36 PM,0.2612995,80035.86
4/28/2025 4:56:36 PM,0.2612995,80066.62
4/28/2025 4:56:36 PM,0.2612995,80094.87
4/28/2025 4:56:36 PM,0.2612995,80115.375
4/28/2025 4:56:36 PM,0.2612995,80135.91
4/28/2025 4:56:36 PM,0.2612995,80166.7
4/28/2025 4:56:36 PM,0.25685903,80187.24
4/28/2025 4:56:36 PM,0.2612995,80215.41
4/28/2025 4:56:36 PM,0.2612995,80246.23
4/28/2025 4:56:36 PM,0.25685903,80266.79
4/28/2025 4:56:36 PM,0.2612995,80297.64
4/28/2025 4:56:36 PM,0.2612995,80325.7
4/28/2025 4:56:36 PM,0.25685903,80346.28
4/28/2025 4:56:36 PM,0.2612995,80366.86
4/28/2025 4:56:36 PM,0.25685903,80387.47
4/28/2025 4:56:36 PM,0.25685903,80425.734
4/28/2025 4:56:36 PM,0.2612995,80446.336
4/28/2025 4:56:36 PM,0.25685903,80477.26
4/28/2025 4:56:36 PM,0.25685903,80494.85
4/28/2025 4:56:36 PM,0.2612995,80536.08
4/28/2025 4:56:36 PM,0.2612995,80556.71
4/28/2025 4:56:36 PM,0.25685903,80598.01
4/28/2025 4:56:36 PM,0.2612995,80615.48
4/28/2025 4:56:36 PM,0.25685903,80656.78
4/28/2025 4:56:36 PM,0.25685903,80687.78
4/28/2025 4:56:36 PM,0.2612995,80715.5
4/28/2025 4:56:36 PM,0.25685903,80746.51
4/28/2025 4:56:36 PM,0.2612995,80767.195
4/28/2025 4:56:37 PM,0.2612995,80787.9
4/28/2025 4:56:37 PM,0.25685903,80808.61
4/28/2025 4:56:37 PM,0.25685903,80825.86
4/28/2025 4:56:37 PM,0.2612995,80846.57
4/28/2025 4:56:37 PM,0.25685903,80877.64
4/28/2025 4:56:37 PM,0.2612995,80905.18
4/28/2025 4:56:37 PM,0.25685903,80936.26
4/28/2025 4:56:37 PM,0.2612995,80946.625
4/28/2025 4:56:37 PM,0.25685903,80967.37
4/28/2025 4:56:37 PM,0.25685903,81005.19
4/28/2025 4:56:37 PM,0.25685903,81019.266
4/28/2025 4:56:37 PM,0.25685903,81057.07
4/28/2025 4:56:37 PM,0.25685903,81077.83
4/28/2025 4:56:37 PM,0.25685903,81088.23
4/28/2025 4:56:37 PM,0.2612995,81125.96
4/28/2025 4:56:37 PM,0.2612995,81157.13
4/28/2025 4:56:37 PM,0.25685903,81177.94
4/28/2025 4:56:37 PM,0.2612995,81205.195
4/28/2025 4:56:37 PM,0.25685903,81236.39
4/28/2025 4:56:37 PM,0.25685903,81257.2
4/28/2025 4:56:37 PM,0.25685903,81288.445
4/28/2025 4:56:37 PM,0.25685903,81315.61
4/28/2025 4:56:37 PM,0.2612995,81346.86
4/28/2025 4:56:37 PM,0.25685903,81384.375
4/28/2025 4:56:37 PM,0.25243384,81405.21
4/28/2025 4:56:37 PM,0.25685903,81436.48
4/28/2025 4:56:37 PM,0.25243384,81467.78
4/28/2025 4:56:37 PM,0.25685903,81488.664
4/28/2025 4:56:37 PM,0.25685903,81515.65
4/28/2025 4:56:37 PM,0.25685903,81536.52
4/28/2025 4:56:37 PM,0.2568743,81557.414
4/28/2025 4:56:37 PM,0.25243384,81588.766
4/28/2025 4:56:37 PM,0.25243384,81605.23
4/28/2025 4:56:37 PM,0.25685903,81636.58
4/28/2025 4:56:37 PM,0.25685903,81657.484
4/28/2025 4:56:37 PM,0.25243384,81688.875
4/28/2025 4:56:37 PM,0.25685903,81726.16
4/28/2025 4:56:37 PM,0.25685903,81747.09
4/28/2025 4:56:38 PM,0.25243384,81778.51
4/28/2025 4:56:38 PM,0.25685903,81809.945
4/28/2025 4:56:38 PM,0.25243384,81847.14
4/28/2025 4:56:38 PM,0.25243384,81868.12
4/28/2025 4:56:38 PM,0.25243384,81899.59
4/28/2025 4:56:38 PM,0.25243384,81915.73
4/28/2025 4:56:38 PM,0.25685903,81947.195
4/28/2025 4:56:38 PM,0.25685903,81968.195
4/28/2025 4:56:38 PM,0.25685903,81994.76
4/28/2025 4:56:38 PM,0.25243384,82026.24
4/28/2025 4:56:38 PM,0.25243384,82047.26
4/28/2025 4:56:38 PM,0.25685903,82078.8
4/28/2025 4:56:38 PM,0.25685903,82105.26
4/28/2025 4:56:38 PM,0.25243384,82126.28
4/28/2025 4:56:38 PM,0.25685903,82157.84
4/28/2025 4:56:38 PM,0.25685903,82178.89
4/28/2025 4:56:38 PM,0.25685903,82199.95
4/28/2025 4:56:38 PM,0.25243384,82226.31
4/28/2025 4:56:38 PM,0.25685903,82247.375
4/28/2025 4:56:38 PM,0.25685903,82278.99
4/28/2025 4:56:38 PM,0.25243384,82310.625
4/28/2025 4:56:38 PM,0.25685903,82326.34
4/28/2025 4:56:38 PM,0.25243384,82368.53
4/28/2025 4:56:38 PM,0.25243384,82389.64
4/28/2025 4:56:38 PM,0.25243384,82426.38
4/28/2025 4:56:38 PM,0.25243384,82458.05
4/28/2025 4:56:38 PM,0.25243384,82479.19
4/28/2025 4:56:38 PM,0.25243384,82500.32
4/28/2025 4:56:38 PM,0.25243384,82526.41
4/28/2025 4:56:38 PM,0.25243384,82547.55
4/28/2025 4:56:38 PM,0.25243384,82579.28
4/28/2025 4:56:38 PM,0.25243384,82594.72
4/28/2025 4:56:38 PM,0.25243384,82637.016
4/28/2025 4:56:38 PM,0.25243384,82658.195
4/28/2025 4:56:38 PM,0.25243384,82689.97
4/28/2025 4:56:38 PM,0.25243384,82715.88
4/28/2025 4:56:38 PM,0.25243384,82747.664
4/28/2025 4:56:39 PM,0.25243384,82768.87
4/28/2025 4:56:39 PM,0.25243384,82790.07
4/28/2025 4:56:39 PM,0.25243384,82815.91
4/28/2025 4:56:39 PM,0.25243384,82837.11
4/28/2025 4:56:39 PM,0.25243384,82868.945
4/28/2025 4:56:39 PM,0.25243384,82900.805
4/28/2025 4:56:39 PM,0.25243384,82937.16
4/28/2025 4:56:39 PM,0.25243384,82969.03
4/28/2025 4:56:39 PM,0.25243384,83000.93
4/28/2025 4:56:39 PM,0.25243384,83026.57
4/28/2025 4:56:39 PM,0.25243384,83058.48
4/28/2025 4:56:39 PM,0.25243384,83079.76
4/28/2025 4:56:39 PM,0.25243384,83115.96
4/28/2025 4:56:39 PM,0.25243384,83137.24
4/28/2025 4:56:39 PM,0.25243384,83158.55
4/28/2025 4:56:39 PM,0.25685903,83179.86
4/28/2025 4:56:39 PM,0.25243384,83215.98
4/28/2025 4:56:39 PM,0.25243384,83237.29
4/28/2025 4:56:39 PM,0.25243384,83269.28
4/28/2025 4:56:39 PM,0.25243384,83279.95
4/28/2025 4:56:39 PM,0.25243384,83316
4/28/2025 4:56:39 PM,0.25243384,83337.336
4/28/2025 4:56:39 PM,0.25243384,83369.36
4/28/2025 4:56:39 PM,0.25243384,83390.734
4/28/2025 4:56:39 PM,0.25243384,83416.016
4/28/2025 4:56:39 PM,0.25243384,83437.375
4/28/2025 4:56:39 PM,0.25243384,83458.76
4/28/2025 4:56:39 PM,0.25243384,83490.84
4/28/2025 4:56:39 PM,0.25243384,83516.03
4/28/2025 4:56:39 PM,0.25243384,83537.42
4/28/2025 4:56:39 PM,0.25243384,83569.52
4/28/2025 4:56:39 PM,0.25243384,83594.65
4/28/2025 4:56:39 PM,0.25243384,83626.766
4/28/2025 4:56:39 PM,0.25243384,83658.9
4/28/2025 4:56:39 PM,0.25243384,83691.06
4/28/2025 4:56:39 PM,0.25243384,83705.36
4/28/2025 4:56:39 PM,0.25243384,83748.24
4/28/2025 4:56:40 PM,0.25243384,83758.96
4/28/2025 4:56:40 PM,0.25243384,83791.164
4/28/2025 4:56:40 PM,0.25243384,83816.09
4/28/2025 4:56:40 PM,0.25243384,83837.555
4/28/2025 4:56:40 PM,0.25243384,83859.04
4/28/2025 4:56:40 PM,0.25243384,83891.27
