Time (UTC +02:00 M/d/yyyy h:mm:ss tt),Peak to peak (A) (V),Frequency (A) (Hz)
4/28/2025 9:59:22 PM,0.037876524,20754.459
4/28/2025 9:59:22 PM,0.038322095,20878.838
4/28/2025 9:59:22 PM,0.037876524,20976.523
4/28/2025 9:59:22 PM,0.038322095,21082.305
4/28/2025 9:59:22 PM,0.037430953,21201.768
4/28/2025 9:59:22 PM,0.037876524,21318.701
4/28/2025 9:59:22 PM,0.038322095,21467.322
4/28/2025 9:59:22 PM,0.038767666,21575.947
4/28/2025 9:59:22 PM,0.037876524,21676.3
4/28/2025 9:59:23 PM,0.038322095,21776.652
4/28/2025 9:59:23 PM,0.038322095,21885.441
4/28/2025 9:59:23 PM,0.038322095,21980.186
4/28/2025 9:59:23 PM,0.038322095,22080.549
4/28/2025 9:59:23 PM,0.037876524,22178.066
4/28/2025 9:59:23 PM,0.037430953,22266.979
4/28/2025 9:59:23 PM,0.038322095,22364.41
4/28/2025 9:59:23 PM,0.038322095,22470.469
4/28/2025 9:59:23 PM,0.038322095,22593.99
4/28/2025 9:59:23 PM,0.038322095,22717.768
4/28/2025 9:59:23 PM,0.038767666,22857.05
4/28/2025 9:59:23 PM,0.037876524,22974.99
4/28/2025 9:59:23 PM,0.038767666,23054.596
4/28/2025 9:59:23 PM,0.037876524,23175.645
4/28/2025 9:59:23 PM,0.038767666,23278.96
4/28/2025 9:59:23 PM,0.038767666,23388.314
4/28/2025 9:59:23 PM,0.038322095,23512.863
4/28/2025 9:59:23 PM,0.038322095,23619.418
4/28/2025 9:59:23 PM,0.038322095,23744.07
4/28/2025 9:59:23 PM,0.037876524,23865.68
4/28/2025 9:59:23 PM,0.037876524,23993.672
4/28/2025 9:59:23 PM,0.037876524,24063.14
4/28/2025 9:59:23 PM,0.038322095,24172.71
4/28/2025 9:59:23 PM,0.038767666,24301.092
4/28/2025 9:59:23 PM,0.038322095,24432.838
4/28/2025 9:59:23 PM,0.038322095,24558.152
4/28/2025 9:59:23 PM,0.038322095,24677.389
4/28/2025 9:59:23 PM,0.038322095,24803.182
4/28/2025 9:59:23 PM,0.038322095,24907.97
4/28/2025 9:59:23 PM,0.038322095,25024.025
4/28/2025 9:59:23 PM,0.038322095,25120.9
4/28/2025 9:59:23 PM,0.038767666,25214.525
4/28/2025 9:59:23 PM,0.038767666,25317.822
4/28/2025 9:59:23 PM,0.038767666,25447.229
4/28/2025 9:59:23 PM,0.038322095,25590.078
4/28/2025 9:59:23 PM,0.037876524,25697.033
4/28/2025 9:59:23 PM,0.038767666,25790.783
4/28/2025 9:59:23 PM,0.038322095,25901.117
4/28/2025 9:59:23 PM,0.038767666,26001.51
4/28/2025 9:59:23 PM,0.038322095,26108.613
4/28/2025 9:59:23 PM,0.038322095,26238.625
4/28/2025 9:59:23 PM,0.038322095,26369.193
4/28/2025 9:59:23 PM,0.038767666,26479.65
4/28/2025 9:59:23 PM,0.038767666,26600.445
4/28/2025 9:59:24 PM,0.037876524,26711.969
4/28/2025 9:59:24 PM,0.037876524,26832.629
4/28/2025 9:59:24 PM,0.038767666,26943.11
4/28/2025 9:59:24 PM,0.038322095,27064.088
4/28/2025 9:59:24 PM,0.038322095,27160.842
4/28/2025 9:59:24 PM,0.038322095,27250.576
4/28/2025 9:59:24 PM,0.037876524,27389.4
4/28/2025 9:59:24 PM,0.037876524,27493.256
4/28/2025 9:59:24 PM,0.038322095,27644.232
4/28/2025 9:59:24 PM,0.037876524,27715.295
4/28/2025 9:59:24 PM,0.038322095,27851.693
4/28/2025 9:59:24 PM,0.038322095,28009.348
4/28/2025 9:59:24 PM,0.038322095,28134.21
4/28/2025 9:59:24 PM,0.037876524,28221.012
4/28/2025 9:59:24 PM,0.038767666,28321.441
4/28/2025 9:59:24 PM,0.037876524,28416.37
4/28/2025 9:59:24 PM,0.038322095,28542.014
4/28/2025 9:59:24 PM,0.038322095,28671.564
4/28/2025 9:59:24 PM,0.037876524,28782.895
4/28/2025 9:59:24 PM,0.038767666,28912.953
4/28/2025 9:59:24 PM,0.038322095,29035.309
4/28/2025 9:59:24 PM,0.038322095,29169.072
4/28/2025 9:59:24 PM,0.037876524,29269.309
4/28/2025 9:59:24 PM,0.037876524,29365.78
4/28/2025 9:59:24 PM,0.038767666,29466.006
4/28/2025 9:59:24 PM,0.038322095,29577.611
4/28/2025 9:59:24 PM,0.038322095,29716.014
4/28/2025 9:59:24 PM,0.038322095,29824.816
4/28/2025 9:59:24 PM,0.038322095,29963.285
4/28/2025 9:59:24 PM,0.037876524,30078.928
4/28/2025 9:59:24 PM,0.038767666,30198.568
4/28/2025 9:59:24 PM,0.038322095,30314.469
4/28/2025 9:59:24 PM,0.038322095,30418.756
4/28/2025 9:59:24 PM,0.037876524,30525.396
4/28/2025 9:59:24 PM,0.037876524,30621.559
4/28/2025 9:59:24 PM,0.037430953,30753.14
4/28/2025 9:59:24 PM,0.038767666,30865.186
4/28/2025 9:59:24 PM,0.038767666,30969.373
4/28/2025 9:59:24 PM,0.038767666,31065.611
4/28/2025 9:59:24 PM,0.037876524,31193.83
4/28/2025 9:59:24 PM,0.038322095,31282.086
4/28/2025 9:59:24 PM,0.038322095,31378.32
4/28/2025 9:59:24 PM,0.038322095,31494.736
4/28/2025 9:59:24 PM,0.038322095,31610.117
4/28/2025 9:59:25 PM,0.037876524,31715.7
4/28/2025 9:59:25 PM,0.037876524,31838.717
4/28/2025 9:59:25 PM,0.038767666,31947.027
4/28/2025 9:59:25 PM,0.038767666,32030.75
4/28/2025 9:59:25 PM,0.038322095,32134.963
4/28/2025 9:59:25 PM,0.038322095,32268.152
4/28/2025 9:59:25 PM,0.038322095,32364.213
4/28/2025 9:59:25 PM,0.038322095,32447.766
4/28/2025 9:59:25 PM,0.038322095,32535.4
4/28/2025 9:59:25 PM,0.038767666,32660.62
4/28/2025 9:59:25 PM,0.038322095,32769.21
4/28/2025 9:59:25 PM,0.038322095,32890.516
4/28/2025 9:59:25 PM,0.038322095,33007.734
4/28/2025 9:59:25 PM,0.038322095,33108.066
4/28/2025 9:59:25 PM,0.038767666,33223.387
4/28/2025 9:59:25 PM,0.037876524,33344.816
4/28/2025 9:59:25 PM,0.038322095,33453.527
4/28/2025 9:59:25 PM,0.038322095,33545.082
4/28/2025 9:59:25 PM,0.038322095,33675.434
4/28/2025 9:59:25 PM,0.038322095,33775.656
4/28/2025 9:59:25 PM,0.038767666,33888.92
4/28/2025 9:59:25 PM,0.038322095,34019.75
4/28/2025 9:59:25 PM,0.037876524,34137.14
4/28/2025 9:59:25 PM,0.038322095,34259.2
4/28/2025 9:59:25 PM,0.038322095,34350.562
4/28/2025 9:59:25 PM,0.038767666,34468.387
4/28/2025 9:59:25 PM,0.036985382,34555.29
4/28/2025 9:59:25 PM,0.038767666,34699.938
4/28/2025 9:59:25 PM,0.037876524,34813.633
4/28/2025 9:59:25 PM,0.037876524,34915.645
4/28/2025 9:59:25 PM,0.037876524,35042.613
4/28/2025 9:59:25 PM,0.038322095,35147.24
4/28/2025 9:59:25 PM,0.038767666,35269.977
4/28/2025 9:59:25 PM,0.038322095,35379.25
4/28/2025 9:59:25 PM,0.038767666,35488.58
4/28/2025 9:59:25 PM,0.038322095,35597.965
4/28/2025 9:59:25 PM,0.038322095,35716
4/28/2025 9:59:25 PM,0.038322095,35825.22
4/28/2025 9:59:25 PM,0.038322095,35929.895
4/28/2025 9:59:25 PM,0.037876524,36043.83
4/28/2025 9:59:25 PM,0.038322095,36148.586
4/28/2025 9:59:25 PM,0.038322095,36267.312
4/28/2025 9:59:25 PM,0.038322095,36376.83
4/28/2025 9:59:25 PM,0.038322095,36491.082
4/28/2025 9:59:25 PM,0.038322095,36614.824
4/28/2025 9:59:26 PM,0.038322095,36710.42
4/28/2025 9:59:26 PM,0.038322095,36791.832
4/28/2025 9:59:26 PM,0.037876524,36887.348
4/28/2025 9:59:26 PM,0.038322095,36987.586
4/28/2025 9:59:26 PM,0.037430953,37111.633
4/28/2025 9:59:26 PM,0.037876524,37216.71
4/28/2025 9:59:26 PM,0.037876524,37350.2
4/28/2025 9:59:26 PM,0.037876524,37445.535
4/28/2025 9:59:26 PM,0.038322095,37569.73
4/28/2025 9:59:26 PM,0.038322095,37665.086
4/28/2025 9:59:26 PM,0.038767666,37784.637
4/28/2025 9:59:26 PM,0.037876524,37875.145
4/28/2025 9:59:26 PM,0.037876524,37960.74
4/28/2025 9:59:26 PM,0.038322095,38046.266
4/28/2025 9:59:26 PM,0.038322095,38151.277
4/28/2025 9:59:26 PM,0.038322095,38246.508
4/28/2025 9:59:26 PM,0.037876524,38376.14
4/28/2025 9:59:26 PM,0.037876524,38461.535
4/28/2025 9:59:26 PM,0.038322095,38551.812
4/28/2025 9:59:26 PM,0.037876524,38656.906
4/28/2025 9:59:26 PM,0.038767666,38757.05
4/28/2025 9:59:26 PM,0.037430953,38982.332
4/28/2025 9:59:26 PM,0.037876524,39062.5
4/28/2025 9:59:26 PM,0.038322095,39177.73
4/28/2025 9:59:26 PM,0.038767666,39293.047
4/28/2025 9:59:26 PM,0.038322095,39418.57
4/28/2025 9:59:26 PM,0.038322095,39507.582
4/28/2025 9:59:26 PM,0.038767666,39643.133
4/28/2025 9:59:26 PM,0.037876524,39729.68
4/28/2025 9:59:26 PM,0.037876524,39868.89
4/28/2025 9:59:26 PM,0.038767666,39963.945
4/28/2025 9:59:26 PM,0.038322095,40069.24
4/28/2025 9:59:26 PM,0.037876524,40179.72
4/28/2025 9:59:26 PM,0.037876524,40295.42
4/28/2025 9:59:26 PM,0.038322095,40428.46
4/28/2025 9:59:26 PM,0.038767666,40516.69
4/28/2025 9:59:26 PM,0.038767666,40639.01
4/28/2025 9:59:26 PM,0.038322095,40727.723
4/28/2025 9:59:26 PM,0.037876524,40844.438
4/28/2025 9:59:26 PM,0.038322095,40965.547
4/28/2025 9:59:26 PM,0.037876524,41081.508
4/28/2025 9:59:26 PM,0.038322095,41192.273
4/28/2025 9:59:26 PM,0.037876524,41287.2
4/28/2025 9:59:26 PM,0.038322095,41371.49
4/28/2025 9:59:26 PM,0.037876524,41487.62
4/28/2025 9:59:26 PM,0.037876524,41597.336
4/28/2025 9:59:27 PM,0.037876524,41704.094
4/28/2025 9:59:27 PM,0.037876524,41820.44
4/28/2025 9:59:27 PM,0.038322095,41945.637
4/28/2025 9:59:27 PM,0.038767666,42051.137
4/28/2025 9:59:27 PM,0.037876524,42162.062
4/28/2025 9:59:27 PM,0.038767666,42289.316
4/28/2025 9:59:27 PM,0.038322095,42419.004
4/28/2025 9:59:27 PM,0.037876524,42557.195
