Frequency,Channel A

0.00000000,-26.83051109
0.19073486,-34.51022339
0.38146973,-48.75841141
0.57220459,-45.91512299
0.76293945,-52.01514435
0.95367432,-60.64887619
1.14440918,-54.10128021
1.33514404,-51.64408112
1.52587891,-52.85607910
1.71661377,-61.97408295
1.90734863,-49.74452972
2.09808350,-45.93846130
2.28881836,-47.67153931
2.47955322,-56.87587738
2.67028809,-49.77128601
2.86102295,-46.20349121
3.05175781,-49.12770844
3.24249268,-56.42357254
3.43322754,-57.65350723
3.62396240,-59.70331192
3.81469727,-46.82366180
4.00543213,-57.03331757
4.19616699,-36.54349518
4.38690186,-11.66674042
4.57763672,-0.66335678
4.76837158,1.73507869
4.95910645,-3.67930126
5.14984131,-18.85724640
5.34057617,-47.54352951
5.53131104,-46.87756348
5.72204590,-56.35232925
5.91278076,-52.10218811
6.10351562,-52.79792786
6.29425049,-55.64987946
6.48498535,-53.78333282
6.67572021,-52.90370560
6.86645508,-59.34120941
7.05718994,-58.75801086
7.24792480,-59.03586578
7.43865967,-55.21501923
7.62939453,-54.17123795
7.82012939,-48.86742020
8.01086426,-46.63907623
8.20159912,-45.29051971
8.39233398,-42.99652863
8.58306885,-43.90917206
8.77380371,-50.35544968
8.96453857,-55.90421677
9.15527344,-54.13315201
9.34600830,-53.50997543
9.53674316,-45.20242310
9.72747803,-51.30659485
9.91821289,-44.12124634
10.10894775,-40.10731125
10.29968262,-20.61421204
10.49041748,-8.89554787
10.68115234,-5.43904781
10.87188721,-9.26256657
11.06262207,-21.19976234
11.25335693,-40.84788513
11.44409180,-42.69760513
11.63482666,-46.75671005
11.82556152,-49.12866592
12.01629639,-53.71623993
12.20703125,-63.18815613
12.39776611,-67.18624115
12.58850098,-49.06090546
12.77923584,-47.71623611
12.96997070,-49.71216583
13.16070557,-67.97583008
13.35144043,-58.07699585
13.54217529,-62.24740982
13.73291016,-66.74617767
13.92364502,-58.65277100
14.11437988,-56.78511810
14.30511475,-51.01113892
14.49584961,-45.71292114
14.68658447,-49.78803253
14.87731934,-55.80562973
15.06805420,-49.64632416
15.25878906,-50.48963928
15.44952393,-52.78163910
15.64025879,-56.27492523
15.83099365,-71.62618256
16.02172852,-67.17490387
16.21246338,-71.10298920
16.40319824,-61.48096466
16.59393311,-54.59368896
16.78466797,-49.73541260
16.97540283,-49.30891418
17.16613770,-57.53530502
17.35687256,-53.65979767
17.54760742,-49.46092987
17.73834229,-54.76295853
17.92907715,-54.63051224
18.11981201,-52.54883575
18.31054688,-54.45638275
18.50128174,-51.85815430
18.69201660,-48.75785446
18.88275146,-50.62607193
19.07348633,-64.07086945
19.26422119,-49.76009369
19.45495605,-50.39437103
19.64569092,-61.32734680
19.83642578,-52.58817673
20.02716064,-51.27278137
20.21789551,-52.68539047
20.40863037,-53.55838013
20.59936523,-55.86685181
20.79010010,-52.66916656
20.98083496,-48.82993698
21.17156982,-49.02612305
21.36230469,-49.80361176
21.55303955,-50.89498138
21.74377441,-56.13162231
21.93450928,-52.59023666
22.12524414,-50.54485703
22.31597900,-56.02617264
22.50671387,-54.83379745
22.69744873,-53.27405930
22.88818359,-63.73801804
23.07891846,-54.09752655
23.26965332,-51.47310638
23.46038818,-61.79184723
23.65112305,-50.96191406
23.84185791,-53.86940002
24.03259277,-51.40930939
24.22332764,-52.93067169
24.41406250,-57.80391693
24.60479736,-68.26573181
24.79553223,-66.06278229
24.98626709,-55.49108887
25.17700195,-55.15106583
25.36773682,-53.20249939
25.55847168,-50.13262939
25.74920654,-52.63400269
25.93994141,-58.95419693
26.13067627,-52.90863037
26.32141113,-52.71503830
26.51214600,-52.59445953
26.70288086,-50.19815445
26.89361572,-55.15700531
27.08435059,-61.17255402
27.27508545,-54.37614059
27.46582031,-54.58872223
27.65655518,-52.77929688
27.84729004,-54.46597290
28.03802490,-60.21063232
28.22875977,-59.28808212
28.41949463,-62.89475250
28.61022949,-63.54634094
28.80096436,-54.70445251
28.99169922,-52.33413315
29.18243408,-52.52485275
29.37316895,-49.16508484
29.56390381,-53.21122742
29.75463867,-53.71834564
29.94537354,-52.49498749
30.13610840,-56.79203796
30.32684326,-51.24791718
30.51757812,-50.07753754
30.70831299,-65.50516510
30.89904785,-51.83008194
31.08978271,-50.36944580
31.28051758,-53.84959793
31.47125244,-51.62768555
31.66198730,-51.30771255
31.85272217,-56.95964432
32.04345703,-68.82192230
32.23419189,-65.85305786
32.42492676,-66.28968811
32.61566162,-69.06128693
32.80639648,-69.99977112
32.99713135,-62.72090530
33.18786621,-57.59105301
33.37860107,-55.95251465
33.56933594,-57.21780396
33.76007080,-51.29203033
33.95080566,-50.24916840
34.14154053,-45.93148041
34.33227539,-46.14327240
34.52301025,-51.15115356
34.71374512,-54.33563995
34.90447998,-54.87144470
35.09521484,-52.87589264
35.28594971,-59.15479660
35.47668457,-58.29605103
35.66741943,-50.95276642
35.85815430,-51.09051514
36.04888916,-52.96976089
36.23962402,-45.94815063
36.43035889,-44.70349121
36.62109375,-48.78757858
36.81182861,-66.67225647
37.00256348,-64.70091248
37.19329834,-55.96774292
37.38403320,-48.98110199
37.57476807,-46.10158539
37.76550293,-47.96463776
37.95623779,-53.60885239
38.14697266,-51.97746277
38.33770752,-51.64313889
38.52844238,-49.39517593
38.71917725,-51.52614975
38.90991211,-51.36151123
39.10064697,-49.78108978
39.29138184,-58.54423523
39.48211670,-71.59545898
39.67285156,-57.12374115
39.86358643,-53.52592850
40.05432129,-61.97420120
40.24505615,-53.58741379
40.43579102,-57.16766739
40.62652588,-50.66414261
40.81726074,-46.31133270
41.00799561,-47.94217682
41.19873047,-54.99063873
41.38946533,-68.77513123
41.58020020,-54.14297104
41.77093506,-50.50037384
41.96166992,-51.34177399
42.15240479,-50.56533051
42.34313965,-49.31717682
42.53387451,-50.65869904
42.72460938,-51.60274887
42.91534424,-50.71719742
43.10607910,-49.92079163
43.29681396,-52.82955933
43.48754883,-62.51608276
43.67828369,-59.16005707
43.86901855,-52.09414673
44.05975342,-51.85668564
44.25048828,-52.46075439
44.44122314,-58.41482544
44.63195801,-54.40163422
44.82269287,-63.24231720
45.01342773,-61.50969696
45.20416260,-54.59870911
45.39489746,-54.69179153
45.58563232,-57.50379181
45.77636719,-47.92733002
45.96710205,-47.72512817
46.15783691,-52.39607239
46.34857178,-56.96084595
46.53930664,-70.24761200
46.73004150,-52.82604599
46.92077637,-49.83545685
47.11151123,-52.56591797
47.30224609,-60.07694626
47.49298096,-68.46426392
47.68371582,-64.36389923
47.87445068,-55.50777435
48.06518555,-54.11564636
48.25592041,-55.14485931
48.44665527,-53.02767944
48.63739014,-53.62873077
48.82812500,-60.39382172
49.01885986,-60.63867950
49.20959473,-64.39186096
49.40032959,-62.62932205
49.59106445,-58.23011780
49.78179932,-61.92451477
49.97253418,-66.01187134
50.16326904,-69.92568207
50.35400391,-59.58366013
50.54473877,-52.92967224
50.73547363,-50.66529083
50.92620850,-52.18067551
51.11694336,-63.51515961
51.30767822,-52.63237000
51.49841309,-48.52346039
51.68914795,-47.51903152
51.87988281,-48.23049164
52.07061768,-52.10012436
52.26135254,-55.01072693
52.45208740,-56.82484055
52.64282227,-61.88009644
52.83355713,-65.22075653
53.02429199,-53.56050110
53.21502686,-51.31791687
53.40576172,-52.25200272
53.59649658,-67.64886475
53.78723145,-55.32408142
