Frequency,Channel A

0.00000000,-27.25983810
0.19073486,-33.63066864
0.38146973,-46.92793274
0.57220459,-48.89507675
0.76293945,-50.91816711
0.95367432,-48.93391418
1.14440918,-47.80403137
1.33514404,-49.83967590
1.52587891,-50.82415009
1.71661377,-46.80472946
1.90734863,-47.30057526
2.09808350,-45.73577881
2.28881836,-45.64909363
2.47955322,-49.37179184
2.67028809,-54.81233597
2.86102295,-51.82116699
3.05175781,-54.32231140
3.24249268,-49.38694000
3.43322754,-69.58029175
3.62396240,-58.48233795
3.81469727,-46.75729752
4.00543213,-62.34855652
4.19616699,-35.12222290
4.38690186,-11.88964462
4.57763672,-0.75124377
4.76837158,1.64797258
4.95910645,-3.84727216
5.14984131,-19.21005249
5.34057617,-51.21060944
5.53131104,-46.31581879
5.72204590,-44.22396851
5.91278076,-54.51943970
6.10351562,-46.44492722
6.29425049,-30.71899796
6.48498535,-10.89589882
6.67572021,-1.80447650
6.86645508,-0.86919761
7.05718994,-7.78945494
7.24792480,-25.24843597
7.43865967,-41.35555649
7.62939453,-49.36734009
7.82012939,-50.42754364
8.01086426,-49.50027466
8.20159912,-47.57557678
8.39233398,-50.74645233
8.58306885,-47.75794983
8.77380371,-50.92819977
8.96453857,-55.42251587
9.15527344,-55.32576752
9.34600830,-65.77043152
9.53674316,-60.93480682
9.72747803,-55.93154526
9.91821289,-62.71493912
10.10894775,-54.09166336
10.29968262,-52.37246704
10.49041748,-54.77975845
10.68115234,-54.44374466
10.87188721,-51.38921356
11.06262207,-49.92830658
11.25335693,-49.20098877
11.44409180,-48.73285294
11.63482666,-46.45546722
11.82556152,-46.45443726
12.01629639,-53.59655380
12.20703125,-59.72552872
12.39776611,-49.49055481
12.58850098,-48.23158264
12.77923584,-50.88584518
12.96997070,-50.00906372
13.16070557,-50.48532486
13.35144043,-60.30842590
13.54217529,-65.82768250
13.73291016,-55.93126297
13.92364502,-52.73181152
14.11437988,-61.23337555
14.30511475,-55.15351105
14.49584961,-56.11692429
14.68658447,-59.65128326
14.87731934,-51.16957092
15.06805420,-50.13771820
15.25878906,-50.04743195
15.44952393,-51.77086258
15.64025879,-53.99070740
15.83099365,-55.97161865
16.02172852,-62.34268188
16.21246338,-48.30356216
16.40319824,-45.32911682
16.59393311,-47.03763580
16.78466797,-46.93896866
16.97540283,-48.47964478
17.16613770,-50.74512100
17.35687256,-56.98926926
17.54760742,-63.34495163
17.73834229,-54.53694916
17.92907715,-57.41252899
18.11981201,-47.46665192
18.31054688,-45.55709457
18.50128174,-53.20941925
18.69201660,-58.06205368
18.88275146,-54.32178497
19.07348633,-55.56304932
19.26422119,-53.07801056
19.45495605,-62.00051117
19.64569092,-61.67436218
19.83642578,-66.74941254
20.02716064,-52.89448166
20.21789551,-47.40948105
20.40863037,-45.25215912
20.59936523,-45.64289856
20.79010010,-47.55079651
20.98083496,-51.14084244
21.17156982,-52.64594650
21.36230469,-52.48562622
21.55303955,-57.07611847
21.74377441,-60.26138687
21.93450928,-59.72975922
22.12524414,-59.76952362
22.31597900,-52.86629105
22.50671387,-53.03119278
22.69744873,-59.60768890
22.88818359,-67.24529266
23.07891846,-59.78742599
23.26965332,-53.58274460
23.46038818,-53.69020844
23.65112305,-57.61127472
23.84185791,-55.00072479
24.03259277,-55.92233658
24.22332764,-62.30890274
24.41406250,-53.12828064
24.60479736,-51.89838791
24.79553223,-54.96044159
24.98626709,-55.93867874
25.17700195,-56.24144745
25.36773682,-58.56629181
25.55847168,-54.97126007
25.74920654,-51.98419571
25.93994141,-54.73497009
26.13067627,-51.86344528
26.32141113,-51.59359360
26.51214600,-51.28013611
26.70288086,-50.57068253
26.89361572,-50.99300003
27.08435059,-52.20420456
27.27508545,-53.28851700
27.46582031,-50.18078232
27.65655518,-49.81507874
27.84729004,-59.97472382
28.03802490,-49.38277435
28.22875977,-45.03187561
28.41949463,-46.46372986
28.61022949,-54.49781418
28.80096436,-53.15355301
28.99169922,-59.10052490
29.18243408,-72.58460999
29.37316895,-54.46916199
29.56390381,-50.32436371
29.75463867,-51.19004059
29.94537354,-50.17269516
30.13610840,-47.44836426
30.32684326,-49.33263397
30.51757812,-55.90414047
30.70831299,-56.05452728
30.89904785,-51.71121216
31.08978271,-46.84930420
31.28051758,-47.46375656
31.47125244,-53.02097702
31.66198730,-57.12476349
31.85272217,-54.24148941
32.04345703,-49.89635086
32.23419189,-49.59274292
32.42492676,-54.99501801
32.61566162,-54.27774048
32.80639648,-45.71017838
32.99713135,-46.06798553
33.18786621,-51.81129837
33.37860107,-56.00595856
33.56933594,-53.86130524
33.76007080,-50.52923584
33.95080566,-49.21739960
34.14154053,-51.78834534
34.33227539,-57.87538528
34.52301025,-58.38541031
34.71374512,-64.50425720
34.90447998,-65.15789795
35.09521484,-59.38413239
35.28594971,-54.02519608
35.47668457,-50.44773102
35.66741943,-51.89631653
35.85815430,-54.40265274
36.04888916,-62.49104309
36.23962402,-56.35818100
36.43035889,-51.43313599
36.62109375,-56.03069305
36.81182861,-72.95019531
37.00256348,-62.73594666
37.19329834,-55.10772705
37.38403320,-58.59989166
37.57476807,-56.97037506
37.76550293,-62.04075241
37.95623779,-56.79294586
38.14697266,-52.41060638
38.33770752,-55.16547775
38.52844238,-55.42097473
38.71917725,-55.31238556
38.90991211,-55.95585251
39.10064697,-55.47780991
39.29138184,-55.67180634
39.48211670,-56.85625458
