Time,Channel A

-0.00173200,2.09967351
-0.00109200,1.74687946
-0.00045200,1.57048249
0.00018800,1.21829891
0.00082800,1.04190195
0.00146800,0.68971831
0.00210800,0.51332134
0.00274800,0.33692434
0.00338800,-0.19104587
0.00402800,-0.36744285
0.00466800,-0.54383981
0.00530800,-0.89602345
0.00594800,-1.07242048
0.00658800,-1.60100102
0.00722800,-1.77739799
0.00786800,-1.95379496
0.00850800,-2.30597854
0.00914800,-2.48237562
0.00978800,-3.01095605
0.01042800,-3.01095605
0.01106800,-3.36375022
0.01170800,-3.71593380
0.01234800,-3.89233065
0.01298800,-4.24512482
0.01362800,-4.42091131
0.01426800,-4.77370548
0.01490800,-5.12588882
0.01554800,-5.30228567
0.01618800,-5.47868299
0.01682800,-5.83086634
0.01746800,-6.00726318
0.01810800,-6.18366051
0.01874800,-6.36005735
0.01938800,-6.53584385
0.02002800,-6.88863802
0.02066800,-7.06503487
0.02130800,-7.24082136
0.02194800,-7.41721869
0.02258800,-7.41721869
0.02322800,-7.59361553
0.02386800,-7.94579935
0.02450800,-8.12219620
0.02514800,-8.12219620
0.02578800,-8.29859352
0.02642800,-8.29859352
0.02706800,-8.47498989
0.02770800,-8.65077686
0.02834800,-8.65077686
0.02898800,-8.82717323
0.02962800,-8.82717323
0.03026800,-9.00357056
0.03090800,-9.00357056
0.03154800,-9.00357056
0.03218800,-9.00357056
0.03282800,-9.00357056
0.03346800,-9.17996788
0.03410800,-9.00357056
0.03474800,-9.00357056
0.03538800,-9.00357056
0.03602800,-9.00357056
0.03666800,-9.00357056
0.03730800,-9.00357056
0.03794800,-8.82717323
0.03858800,-8.82717323
0.03922800,-8.82717323
0.03986800,-8.65077686
0.04050800,-8.47498989
0.04114800,-8.47498989
0.04178800,-8.29859352
0.04242800,-8.29859352
0.04306800,-8.12219620
0.04370800,-7.94579935
0.04434800,-7.94579935
0.04498800,-7.77001238
0.04562800,-7.41721869
0.04626800,-7.41721869
0.04690800,-7.24082136
0.04754800,-7.06503487
0.04818800,-6.88863802
0.04882800,-6.71224117
0.04946800,-6.53584385
0.05010800,-6.18366051
0.05074800,-6.00726318
0.05138800,-5.83086634
0.05202800,-5.83086634
0.05266800,-5.47868299
0.05330800,-5.30228567
0.05394800,-5.12588882
0.05458800,-4.77370548
0.05522800,-4.59730816
0.05586800,-4.42091131
0.05650800,-4.06872749
0.05714800,-3.89233065
0.05778800,-3.71593380
0.05842800,-3.54014707
0.05906800,-3.18735313
0.05970800,-3.01095605
0.06034800,-2.83516955
0.06098800,-2.65877247
0.06162800,-2.48237562
0.06226800,-2.30597854
0.06290800,-1.95379496
0.06354800,-1.77739799
0.06418800,-1.60100102
0.06482800,-1.42521441
0.06546800,-1.07242048
0.06610800,-0.89602345
0.06674800,-0.72023684
0.06738800,-0.54383981
0.06802800,-0.36744285
0.06866800,-0.19104587
0.06930800,-0.01525925
0.06994800,0.16052736
0.07058800,0.33692434
0.07122800,0.51332134
0.07186800,0.51332134
0.07250800,0.86550492
0.07314800,0.86550492
0.07378800,1.04190195
0.07442800,1.21829891
0.07506800,1.39469588
0.07570800,1.39469588
0.07634800,1.57048249
0.07698800,1.57048249
0.07762800,1.74687946
0.07826800,1.74687946
0.07890800,1.92327642
0.07954800,1.92327642
0.08018800,2.09967351
0.08082800,2.09967351
0.08146800,2.27546000
0.08210800,2.09967351
0.08274800,2.27546000
0.08338800,2.27546000
0.08402800,2.27546000
0.08466800,2.27546000
0.08530800,2.27546000
0.08594800,2.27546000
0.08658800,2.27546000
0.08722800,2.27546000
0.08786800,2.27546000
0.08850800,2.27546000
0.08914800,2.27546000
0.08978800,2.27546000
0.09042800,2.09967351
0.09106800,2.09967351
0.09170800,2.09967351
0.09234800,1.92327642
0.09298800,1.92327642
0.09362800,1.92327642
0.09426800,1.74687946
0.09490800,1.74687946
0.09554800,1.74687946
0.09618800,1.57048249
0.09682800,1.57048249
0.09746800,1.39469588
0.09810800,1.39469588
0.09874800,1.21829891
0.09938800,1.21829891
0.10002800,1.04190195
0.10066800,1.04190195
0.10130800,1.04190195
0.10194800,0.86550492
0.10258800,0.68971831
0.10322800,0.68971831
0.10386800,0.51332134
0.10450800,0.33692434
0.10514800,0.33692434
0.10578800,0.33692434
0.10642800,0.16052736
0.10706800,0.16052736
0.10770800,-0.01525925
0.10834800,-0.01525925
0.10898800,-0.19104587
0.10962800,-0.19104587
0.11026800,-0.36744285
0.11090800,-0.36744285
0.11154800,-0.36744285
0.11218800,-0.54383981
0.11282800,-0.54383981
0.11346800,-0.54383981
0.11410800,-0.72023684
0.11474800,-0.72023684
0.11538800,-0.89602345
0.11602800,-0.89602345
0.11666800,-0.89602345
0.11730800,-0.89602345
0.11794800,-0.89602345
0.11858800,-0.89602345
0.11922800,-0.89602345
0.11986800,-0.89602345
0.12050800,-0.89602345
0.12114800,-0.89602345
0.12178800,-0.89602345
0.12242800,-0.89602345
0.12306800,-0.89602345
0.12370800,-0.89602345
0.12434800,-0.72023684
0.12498800,-0.72023684
0.12562800,-0.54383981
0.12626800,-0.54383981
0.12690800,-0.54383981
0.12754800,-0.36744285
0.12818800,-0.36744285
0.12882800,-0.36744285
0.12946800,-0.19104587
0.13010800,-0.19104587
0.13074800,-0.01525925
0.13138800,0.16052736
0.13202800,0.16052736
0.13266800,0.33692434
0.13330800,0.51332134
0.13394800,0.51332134
0.13458800,0.68971831
0.13522800,0.86550492
0.13586800,1.04190195
0.13650800,1.21829891
0.13714800,1.39469588
0.13778800,1.57048249
0.13842800,1.57048249
0.13906800,1.74687946
0.13970800,1.92327642
0.14034800,2.09967351
0.14098800,2.27546000
0.14162800,2.45185709
0.14226800,2.62825394
0.14290800,2.98043752
0.14354800,2.98043752
0.14418800,3.15683460
0.14482800,3.33323169
0.14546800,3.50962853
0.14610800,3.68541527
0.14674800,3.86181211
0.14738800,4.03820896
0.14802800,4.21460629
0.14866800,4.39039278
0.14930800,4.74318695
0.14994800,4.74318695
0.15058800,4.91958380
0.15122800,5.27176714
0.15186800,5.27176714
0.15250800,5.44816446
0.15314800,5.62456131
0.15378800,5.80034781
0.15442800,5.97674465
0.15506800,5.97674465
0.15570800,6.15314198
0.15634800,6.32953882
0.15698800,6.50532532
0.15762800,6.50532532
0.15826800,6.68172264
0.15890800,6.85811949
0.15954800,6.85811949
0.16018800,7.03451633
0.16082800,7.21030283
0.16146800,7.21030283
0.16210800,7.38670015
0.16274800,7.38670015
0.16338800,7.38670015
0.16402800,7.38670015
0.16466800,7.56309700
0.16530800,7.56309700
0.16594800,7.56309700
0.16658800,7.56309700
0.16722800,7.56309700
0.16786800,7.56309700
0.16850800,7.56309700
0.16914800,7.73949385
0.16978800,7.56309700
0.17042800,7.56309700
0.17106800,7.56309700
0.17170800,7.56309700
0.17234800,7.56309700
0.17298800,7.38670015
0.17362800,7.38670015
0.17426800,7.38670015
0.17490800,7.21030283
0.17554800,7.21030283
0.17618800,7.03451633
0.17682800,6.85811949
0.17746800,6.85811949
0.17810800,6.68172264
0.17874800,6.50532532
0.17938800,6.50532532
0.18002800,6.15314198
0.18066800,6.15314198
0.18130800,5.97674465
0.18194800,5.80034781
0.18258800,5.62456131
0.18322800,5.44816446
0.18386800,5.27176714
0.18450800,5.09537029
0.18514800,4.91958380
0.18578800,4.74318695
0.18642800,4.56678963
0.18706800,4.21460629
0.18770800,4.03820896
0.18834800,3.86181211
0.18898800,3.50962853
0.18962800,3.33323169
0.19026800,3.15683460
0.19090800,2.98043752
0.19154800,2.62825394
0.19218800,2.27546000
0.19282800,2.27546000
0.19346800,1.92327642
0.19410800,1.74687946
0.19474800,1.39469588
0.19538800,1.21829891
0.19602800,1.04190195
0.19666800,0.68971831
0.19730800,0.33692434
0.19794800,0.16052736
0.19858800,-0.19104587
0.19922800,-0.36744285
0.19986800,-0.54383981
0.20050800,-0.89602345
0.20114800,-1.07242048
0.20178800,-1.42521441
0.20242800,-1.60100102
