Frequency,Channel A

0.00000000,-27.81558228
0.19073486,-34.60361481
0.38146973,-44.54462051
0.57220459,-46.47735214
0.76293945,-49.05568695
0.95367432,-63.53899002
1.14440918,-54.61930084
1.33514404,-53.53815079
1.52587891,-63.13948822
1.71661377,-61.32723236
1.90734863,-60.54520035
2.09808350,-56.17813873
2.28881836,-53.82688522
2.47955322,-57.05956268
2.67028809,-52.08226776
2.86102295,-71.78199768
3.05175781,-50.90243530
3.24249268,-46.26230621
3.43322754,-45.94705963
3.62396240,-51.37149048
3.81469727,-43.90715027
4.00543213,-59.55783844
4.19616699,-35.85259628
4.38690186,-11.64137650
4.57763672,-0.63222891
4.76837158,1.78216052
4.95910645,-3.61143231
5.14984131,-18.84231758
5.34057617,-45.40477753
5.53131104,-52.21180344
5.72204590,-54.36804199
5.91278076,-55.63290405
6.10351562,-59.12525940
6.29425049,-51.21652985
6.48498535,-57.32589340
6.67572021,-56.62297058
6.86645508,-55.65763092
7.05718994,-53.43598938
7.24792480,-52.96076965
7.43865967,-57.18035889
7.62939453,-64.18295288
7.82012939,-53.59028625
8.01086426,-54.97719193
8.20159912,-54.00682831
8.39233398,-53.00357819
8.58306885,-54.27172852
8.77380371,-60.46068192
8.96453857,-59.27379227
9.15527344,-58.32756424
9.34600830,-61.17994690
9.53674316,-60.77085495
9.72747803,-54.56972122
9.91821289,-50.13488770
10.10894775,-48.37188339
10.29968262,-48.88555908
10.49041748,-53.04526901
10.68115234,-59.39211273
10.87188721,-52.92138672
11.06262207,-51.68862915
11.25335693,-54.05662537
11.44409180,-64.70780945
11.63482666,-52.38753891
11.82556152,-52.88671112
12.01629639,-50.18421173
12.20703125,-50.37311554
12.39776611,-45.03438568
12.58850098,-31.09927750
12.77923584,-17.11623764
12.96997070,-10.38868046
13.16070557,-10.77486897
13.35144043,-18.33132553
13.54217529,-32.63842010
13.73291016,-49.63985825
13.92364502,-45.18207550
14.11437988,-51.94210815
14.30511475,-48.56121063
14.49584961,-49.20043564
14.68658447,-49.79523468
14.87731934,-61.54372787
15.06805420,-49.02969360
15.25878906,-51.26882172
15.44952393,-57.25985718
15.64025879,-52.84560394
15.83099365,-52.50898361
16.02172852,-54.62757492
16.21246338,-54.40700150
16.40319824,-47.13626480
16.59393311,-48.33201981
16.78466797,-57.29278564
16.97540283,-65.79823303
17.16613770,-50.69768524
17.35687256,-49.44394684
17.54760742,-58.20111084
17.73834229,-61.92094803
17.92907715,-57.24434662
18.11981201,-61.68824768
18.31054688,-61.78265381
18.50128174,-56.26715088
18.69201660,-73.22885132
18.88275146,-56.82303619
19.07348633,-51.23344421
19.26422119,-49.53454971
19.45495605,-49.31816864
19.64569092,-50.67406082
19.83642578,-52.94662476
20.02716064,-53.34228134
20.21789551,-53.44224930
20.40863037,-56.88287735
20.59936523,-64.35565186
20.79010010,-57.87176132
20.98083496,-51.19249725
21.17156982,-55.60729218
21.36230469,-53.28544235
21.55303955,-50.15957260
21.74377441,-51.45410919
21.93450928,-54.41194153
22.12524414,-53.40595627
22.31597900,-52.72196960
22.50671387,-64.24929810
22.69744873,-57.91755676
22.88818359,-57.30311584
23.07891846,-54.52489471
23.26965332,-48.20063019
23.46038818,-46.32241821
23.65112305,-49.80080414
23.84185791,-51.63452911
24.03259277,-46.88970566
24.22332764,-47.76031494
24.41406250,-49.07045746
24.60479736,-51.28984070
