Time,Channel A

-0.00146500,1.57048249
-0.00082500,1.57048249
-0.00018500,1.39469588
0.00045500,1.21829891
0.00109500,1.21829891
0.00173500,1.21829891
0.00237500,1.04190195
0.00301500,1.04190195
0.00365500,0.86550492
0.00429500,0.86550492
0.00493500,0.86550492
0.00557500,0.68971831
0.00621500,0.51332134
0.00685500,0.51332134
0.00749500,0.33692434
0.00813500,0.33692434
0.00877500,0.16052736
0.00941500,0.16052736
0.01005500,-0.01525925
0.01069500,-0.19104587
0.01133500,-0.19104587
0.01197500,-0.36744285
0.01261500,-0.36744285
0.01325500,-0.36744285
0.01389500,-0.72023684
0.01453500,-0.72023684
0.01517500,-0.89602345
0.01581500,-0.89602345
0.01645500,-1.07242048
0.01709500,-1.24881744
0.01773500,-1.24881744
0.01837500,-1.42521441
0.01901500,-1.60100102
0.01965500,-1.60100102
0.02029500,-1.77739799
0.02093500,-1.95379496
0.02157500,-1.95379496
0.02221500,-1.95379496
0.02285500,-2.13019204
0.02349500,-2.30597854
0.02413500,-2.48237562
0.02477500,-2.48237562
0.02541500,-2.65877247
0.02605500,-2.83516955
0.02669500,-2.83516955
0.02733500,-3.01095605
0.02797500,-3.01095605
0.02861500,-3.18735313
0.02925500,-3.18735313
0.02989500,-3.36375022
0.03053500,-3.54014707
0.03117500,-3.54014707
0.03181500,-3.71593380
0.03245500,-3.71593380
0.03309500,-3.89233065
0.03373500,-3.89233065
0.03437500,-4.06872749
0.03501500,-4.24512482
0.03565500,-4.24512482
0.03629500,-4.42091131
0.03693500,-4.42091131
0.03757500,-4.59730816
0.03821500,-4.59730816
0.03885500,-4.77370548
0.03949500,-4.77370548
0.04013500,-4.95010233
0.04077500,-5.12588882
0.04141500,-5.12588882
0.04205500,-5.12588882
0.04269500,-5.30228567
0.04333500,-5.30228567
0.04397500,-5.30228567
0.04461500,-5.47868299
0.04525500,-5.47868299
0.04589500,-5.47868299
0.04653500,-5.65507984
0.04717500,-5.65507984
0.04781500,-5.83086634
0.04845500,-5.83086634
0.04909500,-5.83086634
0.04973500,-6.00726318
0.05037500,-6.00726318
0.05101500,-6.00726318
0.05165500,-6.00726318
0.05229500,-6.00726318
0.05293500,-6.00726318
0.05357500,-6.00726318
0.05421500,-6.18366051
0.05485500,-6.18366051
0.05549500,-6.18366051
0.05613500,-6.18366051
0.05677500,-6.18366051
0.05741500,-6.18366051
0.05805500,-6.36005735
0.05869500,-6.18366051
0.05933500,-6.36005735
0.05997500,-6.18366051
0.06061500,-6.18366051
0.06125500,-6.18366051
0.06189500,-6.18366051
0.06253500,-6.18366051
0.06317500,-6.18366051
0.06381500,-6.18366051
0.06445500,-6.00726318
0.06509500,-6.00726318
0.06573500,-6.00726318
0.06637500,-6.00726318
0.06701500,-6.00726318
0.06765500,-6.00726318
0.06829500,-6.00726318
0.06893500,-5.83086634
0.06957500,-5.83086634
0.07021500,-5.83086634
0.07085500,-5.65507984
0.07149500,-5.65507984
0.07213500,-5.47868299
0.07277500,-5.47868299
0.07341500,-5.47868299
0.07405500,-5.30228567
0.07469500,-5.30228567
0.07533500,-5.12588882
0.07597500,-5.12588882
0.07661500,-4.95010233
0.07725500,-4.95010233
0.07789500,-4.77370548
0.07853500,-4.77370548
0.07917500,-4.59730816
0.07981500,-4.42091131
0.08045500,-4.42091131
0.08109500,-4.24512482
0.08173500,-4.06872749
0.08237500,-3.89233065
0.08301500,-3.89233065
0.08365500,-3.71593380
0.08429500,-3.71593380
0.08493500,-3.54014707
0.08557500,-3.36375022
0.08621500,-3.18735313
0.08685500,-3.18735313
0.08749500,-3.01095605
0.08813500,-2.83516955
0.08877500,-2.65877247
0.08941500,-2.48237562
0.09005500,-2.48237562
0.09069500,-2.30597854
0.09133500,-2.13019204
0.09197500,-1.95379496
0.09261500,-1.77739799
0.09325500,-1.60100102
0.09389500,-1.60100102
0.09453500,-1.24881744
0.09517500,-1.07242048
0.09581500,-0.89602345
0.09645500,-0.72023684
0.09709500,-0.72023684
0.09773500,-0.54383981
0.09837500,-0.36744285
0.09901500,-0.19104587
0.09965500,-0.01525925
0.10029500,0.16052736
0.10093500,0.33692434
0.10157500,0.51332134
0.10221500,0.68971831
0.10285500,0.86550492
0.10349500,1.04190195
0.10413500,1.21829891
0.10477500,1.39469588
0.10541500,1.57048249
0.10605500,1.74687946
0.10669500,1.74687946
0.10733500,2.09967351
0.10797500,2.09967351
0.10861500,2.45185709
0.10925500,2.45185709
0.10989500,2.62825394
0.11053500,2.98043752
0.11117500,2.98043752
0.11181500,3.15683460
0.11245500,3.33323169
0.11309500,3.50962853
0.11373500,3.68541527
0.11437500,3.86181211
0.11501500,4.03820896
0.11565500,4.03820896
0.11629500,4.21460629
0.11693500,4.56678963
0.11757500,4.74318695
0.11821500,4.74318695
0.11885500,4.91958380
0.11949500,5.09537029
0.12013500,5.27176714
0.12077500,5.27176714
0.12141500,5.44816446
0.12205500,5.62456131
0.12269500,5.80034781
0.12333500,5.80034781
0.12397500,5.97674465
0.12461500,6.15314198
0.12525500,6.15314198
0.12589500,6.32953882
0.12653500,6.50532532
0.12717500,6.68172264
0.12781500,6.68172264
0.12845500,6.85811949
0.12909500,6.85811949
0.12973500,7.03451633
0.13037500,7.21030283
0.13101500,7.21030283
0.13165500,7.38670015
0.13229500,7.38670015
0.13293500,7.38670015
0.13357500,7.56309700
0.13421500,7.56309700
0.13485500,7.73949385
0.13549500,7.73949385
0.13613500,7.91528082
0.13677500,7.91528082
0.13741500,8.09167767
0.13805500,8.09167767
0.13869500,8.09167767
0.13933500,8.09167767
0.13997500,8.09167767
0.14061500,8.26807499
0.14125500,8.26807499
0.14189500,8.09167767
0.14253500,8.26807499
0.14317500,8.26807499
0.14381500,8.26807499
0.14445500,8.26807499
0.14509500,8.26807499
0.14573500,8.26807499
0.14637500,8.26807499
0.14701500,8.26807499
0.14765500,8.26807499
0.14829500,8.26807499
0.14893500,8.26807499
0.14957500,8.26807499
0.15021500,8.26807499
0.15085500,8.26807499
0.15149500,8.09167767
0.15213500,8.09167767
0.15277500,8.09167767
0.15341500,7.91528082
0.15405500,7.91528082
0.15469500,7.91528082
0.15533500,7.91528082
0.15597500,7.73949385
0.15661500,7.56309700
0.15725500,7.56309700
0.15789500,7.56309700
0.15853500,7.38670015
0.15917500,7.38670015
0.15981500,7.21030283
0.16045500,7.21030283
0.16109500,7.21030283
0.16173500,7.03451633
0.16237500,6.85811949
0.16301500,6.68172264
0.16365500,6.68172264
0.16429500,6.50532532
0.16493500,6.50532532
0.16557500,6.32953882
0.16621500,6.15314198
0.16685500,5.97674465
0.16749500,5.97674465
0.16813500,5.80034781
0.16877500,5.62456131
0.16941500,5.44816446
0.17005500,5.27176714
0.17069500,5.27176714
0.17133500,5.09537029
0.17197500,4.91958380
0.17261500,4.74318695
0.17325500,4.56678963
0.17389500,4.39039278
0.17453500,4.21460629
0.17517500,4.03820896
0.17581500,3.86181211
0.17645500,3.86181211
0.17709500,3.50962853
0.17773500,3.50962853
0.17837500,3.33323169
0.17901500,3.15683460
0.17965500,2.80465102
0.18029500,2.80465102
0.18093500,2.45185709
0.18157500,2.27546000
0.18221500,2.09967351
0.18285500,1.92327642
