Frequency,Channel A

0.00000000,-30.40737343
0.19073486,-37.31907272
0.38146973,-49.89112091
0.57220459,-62.30750656
0.76293945,-58.16827774
0.95367432,-51.51303101
1.14440918,-48.67959976
1.33514404,-47.14202499
1.52587891,-48.89289474
1.71661377,-51.88938141
1.90734863,-51.86882782
2.09808350,-49.78211975
2.28881836,-54.52716827
2.47955322,-54.27453613
2.67028809,-51.20104980
2.86102295,-87.88207245
3.05175781,-51.59843063
3.24249268,-45.34401703
3.43322754,-43.18801498
3.62396240,-39.78410721
3.81469727,-42.96346664
4.00543213,-42.12063599
4.19616699,-37.74590683
4.38690186,-11.89549351
4.57763672,-0.75424063
4.76837158,1.66071224
4.95910645,-3.79154086
5.14984131,-18.97233582
5.34057617,-57.63950729
5.53131104,-45.04062653
5.72204590,-53.23600769
5.91278076,-49.01100922
6.10351562,-49.61208344
6.29425049,-49.27272415
6.48498535,-55.53028107
6.67572021,-48.78307724
6.86645508,-44.92658615
7.05718994,-39.86664963
7.24792480,-44.45442200
7.43865967,-45.60180283
7.62939453,-46.13127899
7.82012939,-34.03140259
8.01086426,-13.35657978
8.20159912,-3.89074540
8.39233398,-2.52390814
8.58306885,-8.82408142
8.77380371,-25.06651306
8.96453857,-41.19002533
9.15527344,-54.78306198
9.34600830,-43.26351547
9.53674316,-48.52852631
9.72747803,-48.28690338
9.91821289,-61.26415253
10.10894775,-57.54699326
10.29968262,-55.65345764
10.49041748,-58.50103760
10.68115234,-52.48096085
10.87188721,-56.28225327
11.06262207,-64.32496643
11.25335693,-53.92634964
11.44409180,-49.40361023
11.63482666,-48.82527161
11.82556152,-57.70874405
12.01629639,-47.02616119
12.20703125,-44.65657806
12.39776611,-48.23638916
12.58850098,-52.21196747
12.77923584,-52.44152451
12.96997070,-59.84778595
13.16070557,-56.58150101
13.35144043,-54.91477966
13.54217529,-59.39862823
13.73291016,-58.43292618
13.92364502,-59.58183289
14.11437988,-63.86902618
14.30511475,-55.72633743
14.49584961,-51.37588882
14.68658447,-50.89694214
14.87731934,-57.17410660
15.06805420,-55.52363586
15.25878906,-55.47631836
15.44952393,-61.55151367
15.64025879,-48.82111359
15.83099365,-51.30262756
16.02172852,-52.15841293
16.21246338,-47.15046692
16.40319824,-46.28245926
16.59393311,-47.68884659
16.78466797,-48.31226349
16.97540283,-57.31708908
17.16613770,-55.35601044
17.35687256,-50.36072540
17.54760742,-52.30038452
17.73834229,-53.74727249
17.92907715,-50.49825287
18.11981201,-48.53372574
18.31054688,-51.23802185
18.50128174,-57.15158463
18.69201660,-61.90013885
18.88275146,-52.35635376
19.07348633,-46.58965683
19.26422119,-45.49732590
19.45495605,-48.37471008
19.64569092,-49.20960999
19.83642578,-49.81138229
20.02716064,-50.34708023
20.21789551,-48.46731567
20.40863037,-52.42863464
20.59936523,-54.92412186
20.79010010,-51.15301132
20.98083496,-50.99468613
21.17156982,-47.37773132
21.36230469,-47.98150635
21.55303955,-47.12136078
21.74377441,-45.64044571
21.93450928,-47.98759079
22.12524414,-50.25638199
22.31597900,-49.30269623
22.50671387,-49.37790298
22.69744873,-52.02966309
22.88818359,-49.75078964
23.07891846,-49.21290970
23.26965332,-52.15091324
23.46038818,-53.19397354
23.65112305,-51.66396332
23.84185791,-51.32537079
24.03259277,-55.53720474
24.22332764,-59.34175873
24.41406250,-58.25822830
24.60479736,-61.58674622
24.79553223,-56.58507919
24.98626709,-50.86619568
25.17700195,-52.69989777
25.36773682,-53.24524307
25.55847168,-49.86437225
25.74920654,-49.33589554
25.93994141,-51.24863434
26.13067627,-56.73081207
26.32141113,-63.44422913
26.51214600,-56.34962082
26.70288086,-53.56050491
26.89361572,-51.96997070
27.08435059,-58.44670105
27.27508545,-51.12783432
27.46582031,-58.02017593
27.65655518,-49.62092972
27.84729004,-52.44892502
28.03802490,-57.62439346
28.22875977,-49.17374420
28.41949463,-53.54141998
28.61022949,-60.61666489
28.80096436,-55.14524460
28.99169922,-54.79000473
29.18243408,-53.25062561
29.37316895,-56.42757416
29.56390381,-56.97408295
29.75463867,-52.37720108
29.94537354,-49.30114365
30.13610840,-50.62331390
30.32684326,-51.34314728
30.51757812,-47.37830353
30.70831299,-45.89260864
30.89904785,-48.25898743
31.08978271,-48.74816513
31.28051758,-49.65574265
31.47125244,-52.51385498
31.66198730,-53.68291855
31.85272217,-50.04477692
32.04345703,-49.49552536
32.23419189,-48.94247437
32.42492676,-48.26332855
32.61566162,-53.77782440
32.80639648,-64.43703461
32.99713135,-62.08121490
33.18786621,-62.69496536
33.37860107,-64.13861084
33.56933594,-59.36995697
33.76007080,-53.86723328
