Time,Channel A

-0.00134100,1.92327642
-0.00070100,1.74687946
-0.00006100,1.39469588
0.00057900,1.04190195
0.00121900,0.86550492
0.00185900,0.51332134
0.00249900,0.33692434
0.00313900,-0.01525925
0.00377900,-0.36744285
0.00441900,-0.54383981
0.00505900,-0.89602345
0.00569900,-1.24881744
0.00633900,-1.60100102
0.00697900,-1.77739799
0.00761900,-1.95379496
0.00825900,-2.30597854
0.00889900,-2.65877247
0.00953900,-3.01095605
0.01017900,-3.18735313
0.01081900,-3.54014707
0.01145900,-3.71593380
0.01209900,-4.06872749
0.01273900,-4.24512482
0.01337900,-4.59730816
0.01401900,-4.77370548
0.01465900,-5.12588882
0.01529900,-5.47868299
0.01593900,-5.65507984
0.01657900,-5.83086634
0.01721900,-6.00726318
0.01785900,-6.18366051
0.01849900,-6.53584385
0.01913900,-6.71224117
0.01977900,-6.88863802
0.02041900,-7.24082136
0.02105900,-7.41721869
0.02169900,-7.41721869
0.02233900,-7.59361553
0.02297900,-7.77001238
0.02361900,-7.94579935
0.02425900,-8.12219620
0.02489900,-8.12219620
0.02553900,-8.29859352
0.02617900,-8.47498989
0.02681900,-8.47498989
0.02745900,-8.65077686
0.02809900,-8.65077686
0.02873900,-8.65077686
0.02937900,-8.82717323
0.03001900,-8.82717323
0.03065900,-8.82717323
0.03129900,-8.82717323
0.03193900,-8.82717323
0.03257900,-8.82717323
0.03321900,-8.82717323
0.03385900,-8.82717323
0.03449900,-8.82717323
0.03513900,-8.82717323
0.03577900,-8.82717323
0.03641900,-8.65077686
0.03705900,-8.65077686
0.03769900,-8.47498989
0.03833900,-8.47498989
0.03897900,-8.29859352
0.03961900,-8.29859352
0.04025900,-8.12219620
0.04089900,-7.94579935
0.04153900,-7.94579935
0.04217900,-7.77001238
0.04281900,-7.59361553
0.04345900,-7.41721869
0.04409900,-7.24082136
0.04473900,-7.24082136
0.04537900,-7.06503487
0.04601900,-6.71224117
0.04665900,-6.53584385
0.04729900,-6.36005735
0.04793900,-6.18366051
0.04857900,-6.00726318
0.04921900,-5.83086634
0.04985900,-5.47868299
0.05049900,-5.30228567
0.05113900,-5.12588882
0.05177900,-4.95010233
0.05241900,-4.77370548
0.05305900,-4.42091131
0.05369900,-4.42091131
0.05433900,-4.06872749
0.05497900,-3.89233065
0.05561900,-3.71593380
0.05625900,-3.36375022
0.05689900,-3.18735313
0.05753900,-3.01095605
0.05817900,-2.83516955
0.05881900,-2.48237562
0.05945900,-2.48237562
0.06009900,-2.13019204
0.06073900,-1.95379496
0.06137900,-1.77739799
0.06201900,-1.60100102
0.06265900,-1.42521441
0.06329900,-1.07242048
0.06393900,-1.07242048
0.06457900,-0.89602345
0.06521900,-0.72023684
0.06585900,-0.54383981
0.06649900,-0.36744285
0.06713900,-0.19104587
0.06777900,0.16052736
0.06841900,0.16052736
0.06905900,0.33692434
0.06969900,0.51332134
0.07033900,0.51332134
0.07097900,0.68971831
0.07161900,0.68971831
0.07225900,0.86550492
0.07289900,1.04190195
0.07353900,1.04190195
0.07417900,1.21829891
0.07481900,1.21829891
0.07545900,1.39469588
0.07609900,1.39469588
0.07673900,1.39469588
0.07737900,1.39469588
0.07801900,1.57048249
0.07865900,1.57048249
0.07929900,1.57048249
0.07993900,1.57048249
0.08057900,1.57048249
0.08121900,1.57048249
0.08185900,1.57048249
0.08249900,1.57048249
0.08313900,1.57048249
0.08377900,1.57048249
0.08441900,1.57048249
0.08505900,1.39469588
0.08569900,1.39469588
0.08633900,1.21829891
0.08697900,1.21829891
0.08761900,1.21829891
0.08825900,1.04190195
0.08889900,1.04190195
0.08953900,1.04190195
0.09017900,0.86550492
0.09081900,0.86550492
0.09145900,0.68971831
0.09209900,0.51332134
0.09273900,0.51332134
0.09337900,0.51332134
0.09401900,0.33692434
0.09465900,0.33692434
0.09529900,0.16052736
0.09593900,0.16052736
0.09657900,-0.01525925
0.09721900,-0.19104587
0.09785900,-0.19104587
0.09849900,-0.36744285
0.09913900,-0.36744285
0.09977900,-0.54383981
0.10041900,-0.54383981
0.10105900,-0.72023684
0.10169900,-0.89602345
0.10233900,-0.89602345
0.10297900,-0.89602345
0.10361900,-1.07242048
0.10425900,-1.07242048
0.10489900,-1.24881744
0.10553900,-1.24881744
0.10617900,-1.24881744
0.10681900,-1.42521441
0.10745900,-1.60100102
0.10809900,-1.60100102
0.10873900,-1.60100102
0.10937900,-1.77739799
0.11001900,-1.60100102
0.11065900,-1.77739799
0.11129900,-1.77739799
0.11193900,-1.77739799
0.11257900,-1.77739799
0.11321900,-1.77739799
0.11385900,-1.77739799
0.11449900,-1.77739799
0.11513900,-1.77739799
0.11577900,-1.77739799
0.11641900,-1.77739799
0.11705900,-1.77739799
0.11769900,-1.60100102
0.11833900,-1.60100102
0.11897900,-1.60100102
0.11961900,-1.42521441
0.12025900,-1.42521441
0.12089900,-1.24881744
0.12153900,-1.24881744
0.12217900,-1.07242048
0.12281900,-0.89602345
0.12345900,-0.89602345
0.12409900,-0.89602345
0.12473900,-0.54383981
0.12537900,-0.36744285
0.12601900,-0.36744285
0.12665900,-0.19104587
0.12729900,-0.19104587
0.12793900,0.16052736
0.12857900,0.33692434
0.12921900,0.33692434
0.12985900,0.51332134
0.13049900,0.68971831
0.13113900,1.04190195
0.13177900,1.04190195
0.13241900,1.21829891
0.13305900,1.57048249
0.13369900,1.74687946
0.13433900,1.92327642
0.13497900,2.09967351
0.13561900,2.27546000
0.13625900,2.45185709
0.13689900,2.62825394
0.13753900,2.80465102
0.13817900,3.15683460
0.13881900,3.15683460
0.13945900,3.50962853
0.14009900,3.68541527
0.14073900,3.86181211
0.14137900,4.03820896
0.14201900,4.39039278
0.14265900,4.56678963
0.14329900,4.74318695
0.14393900,4.91958380
0.14457900,5.09537029
0.14521900,5.27176714
0.14585900,5.44816446
0.14649900,5.62456131
0.14713900,5.97674465
0.14777900,5.97674465
0.14841900,6.15314198
0.14905900,6.32953882
0.14969900,6.50532532
0.15033900,6.68172264
0.15097900,6.85811949
0.15161900,7.03451633
0.15225900,7.21030283
0.15289900,7.21030283
0.15353900,7.38670015
0.15417900,7.38670015
0.15481900,7.56309700
0.15545900,7.73949385
0.15609900,7.73949385
0.15673900,7.73949385
0.15737900,7.91528082
0.15801900,7.91528082
0.15865900,8.09167767
0.15929900,8.09167767
0.15993900,8.09167767
0.16057900,8.09167767
0.16121900,8.26807499
0.16185900,8.09167767
0.16249900,8.26807499
0.16313900,8.09167767
0.16377900,8.09167767
0.16441900,8.09167767
0.16505900,8.09167767
0.16569900,8.09167767
0.16633900,8.09167767
0.16697900,7.91528082
0.16761900,7.73949385
0.16825900,7.73949385
0.16889900,7.73949385
0.16953900,7.56309700
0.17017900,7.38670015
0.17081900,7.38670015
0.17145900,7.21030283
0.17209900,7.21030283
0.17273900,6.85811949
0.17337900,6.85811949
0.17401900,6.68172264
0.17465900,6.50532532
0.17529900,6.32953882
0.17593900,5.97674465
0.17657900,5.97674465
0.17721900,5.80034781
0.17785900,5.44816446
0.17849900,5.44816446
0.17913900,5.09537029
0.17977900,4.91958380
0.18041900,4.74318695
0.18105900,4.56678963
0.18169900,4.21460629
0.18233900,4.03820896
0.18297900,3.86181211
0.18361900,3.68541527
0.18425900,3.33323169
0.18489900,3.15683460
0.18553900,2.98043752
0.18617900,2.62825394
0.18681900,2.45185709
0.18745900,2.09967351
0.18809900,1.92327642
0.18873900,1.57048249
0.18937900,1.57048249
0.19001900,1.21829891
0.19065900,0.86550492
0.19129900,0.51332134
0.19193900,0.33692434
0.19257900,0.16052736
0.19321900,-0.19104587
0.19385900,-0.36744285
0.19449900,-0.54383981
0.19513900,-0.89602345
0.19577900,-1.07242048
0.19641900,-1.24881744
0.19705900,-1.42521441
0.19769900,-1.60100102
0.19833900,-1.77739799
0.19897900,-2.13019204
0.19961900,-2.30597854
0.20025900,-2.48237562
0.20089900,-2.65877247
0.20153900,-2.83516955
0.20217900,-3.01095605
0.20281900,-3.01095605
0.20345900,-3.36375022
0.20409900,-3.36375022
0.20473900,-3.54014707
0.20537900,-3.71593380
0.20601900,-3.89233065
0.20665900,-3.89233065
0.20729900,-4.06872749
0.20793900,-4.06872749
0.20857900,-4.24512482
0.20921900,-4.42091131
0.20985900,-4.42091131
0.21049900,-4.42091131
0.21113900,-4.59730816
0.21177900,-4.59730816
0.21241900,-4.77370548
0.21305900,-4.77370548
0.21369900,-4.77370548
0.21433900,-4.77370548
0.21497900,-4.95010233
0.21561900,-4.95010233
0.21625900,-4.77370548
0.21689900,-4.95010233
0.21753900,-4.77370548
0.21817900,-4.77370548
0.21881900,-4.77370548
0.21945900,-4.77370548
0.22009900,-4.77370548
0.22073900,-4.77370548
0.22137900,-4.59730816
0.22201900,-4.59730816
0.22265900,-4.42091131
0.22329900,-4.42091131
0.22393900,-4.42091131
0.22457900,-4.42091131
0.22521900,-4.24512482
0.22585900,-4.06872749
0.22649900,-4.06872749
0.22713900,-3.89233065
