Frequency,Channel A

0.00000000,-26.45031738
0.19073486,-33.08122635
0.38146973,-43.75804138
0.57220459,-49.61494064
0.76293945,-52.97968292
0.95367432,-57.95441437
1.14440918,-61.70768356
1.33514404,-59.30366516
1.52587891,-53.72494507
1.71661377,-55.01636124
1.90734863,-65.46257782
2.09808350,-60.01271057
2.28881836,-54.87310410
2.47955322,-53.99029541
2.67028809,-55.00035858
2.86102295,-55.09298325
3.05175781,-51.42353439
3.24249268,-58.03456879
3.43322754,-50.29831696
3.62396240,-53.11989594
3.81469727,-42.12292480
4.00543213,-66.79077148
4.19616699,-35.45713806
4.38690186,-11.45187569
4.57763672,-0.51567209
4.76837158,1.86577976
4.95910645,-3.56142282
5.14984131,-18.74413681
5.34057617,-43.89999771
5.53131104,-45.10660172
5.72204590,-50.03682709
5.91278076,-48.79792786
6.10351562,-51.83927917
6.29425049,-54.48957062
6.48498535,-58.29779816
6.67572021,-60.89764023
6.86645508,-59.07064056
7.05718994,-55.96134949
7.24792480,-52.67506409
7.43865967,-53.95370102
7.62939453,-59.59481049
7.82012939,-55.59227753
8.01086426,-64.67730713
8.20159912,-51.85397720
8.39233398,-49.34080124
8.58306885,-50.14612198
8.77380371,-52.10655975
8.96453857,-53.84840012
9.15527344,-56.80130768
9.34600830,-56.34921646
9.53674316,-61.81916809
9.72747803,-54.18901825
9.91821289,-54.30456543
10.10894775,-59.30237579
10.29968262,-51.24801636
10.49041748,-50.32286072
10.68115234,-50.38738251
10.87188721,-55.52799988
11.06262207,-67.91661835
11.25335693,-61.55308533
11.44409180,-52.66201782
11.63482666,-49.27976608
11.82556152,-48.12611389
12.01629639,-48.51293182
12.20703125,-51.50138855
12.39776611,-53.59534454
12.58850098,-51.17817688
12.77923584,-53.52140045
12.96997070,-55.15223694
13.16070557,-50.19879150
13.35144043,-47.79166412
13.54217529,-51.52367401
13.73291016,-52.41193390
13.92364502,-46.54739761
14.11437988,-46.60739899
14.30511475,-43.99224854
14.49584961,-42.70831299
14.68658447,-46.70120239
14.87731934,-49.18186951
15.06805420,-55.50663757
15.25878906,-54.00975037
15.44952393,-51.46940231
15.64025879,-53.03317642
15.83099365,-56.31500244
16.02172852,-58.37419128
16.21246338,-62.43467331
16.40319824,-58.88137817
16.59393311,-62.63849640
16.78466797,-57.94660187
16.97540283,-55.46074677
17.16613770,-65.64442444
17.35687256,-52.44532776
17.54760742,-49.03851318
17.73834229,-51.23172760
17.92907715,-55.42524719
18.11981201,-52.15642929
18.31054688,-54.84192276
18.50128174,-53.17551422
18.69201660,-51.17479706
18.88275146,-63.85572815
19.07348633,-47.10995102
19.26422119,-46.60879135
19.45495605,-63.05088425
19.64569092,-35.11298370
19.83642578,-30.30378532
20.02716064,-24.89175987
20.21789551,-24.27781677
20.40863037,-27.92993736
20.59936523,-35.00102234
20.79010010,-51.03799820
20.98083496,-47.23922348
21.17156982,-59.02418518
21.36230469,-61.38658905
21.55303955,-50.62545776
21.74377441,-48.87597656
21.93450928,-47.67129517
22.12524414,-51.53292847
22.31597900,-53.71887970
22.50671387,-54.01677704
22.69744873,-52.46477127
22.88818359,-53.47444534
23.07891846,-52.84061813
23.26965332,-46.33989716
23.46038818,-47.38426971
23.65112305,-58.95344162
23.84185791,-44.88251495
24.03259277,-45.07445526
